,revenue,net_profit,eps,dps,gross_profit,ebit,ebitda,close_price,allowance_doubtful_accounts,expense,operating_profit,cash,account_receivable,inventory,current_asset,property_plant_equipment,total_asset,short_term_loan,account_payable,current_portion_long_term_debt,current_liability,non_current_liability,total_liability,paid_in_capital,total_equity,cash_flow_operation,cash_flow_investment,cash_flow_financing,depreciation,P/E,P/BV,D/E,EPS,DPS,DPR%,ROA%,ROAA%,ROE%,ROAE%,ROCE%,NPM%,NPMA%,TIE,CurrentRatio,QuickRatio,month,year,dividend,number_of_shares,return_old
2006-06-30,,,,,,,,,0.0,,,0.13,108.18,1.3,432.72,162.26,753.71,171.41,203.48,7.21,501.65,11.18,512.83,100.0,240.88,,,,,,0.0,2.13,0.18,0.0,0.0,,,,,,3.52,3.51,0.0,0.86,0.86,6,2006,,102.66666666666667,18.48
2006-09-30,297.28999999999996,12.77,0.1266784,0.0,46.42999999999999,22.53,26.179999999999993,2.34,0.0,274.76,21.979999999999997,95.4,239.05,1.15,588.41,177.48,899.57,229.48,179.68,7.06,543.16,10.17,553.34,135.0,346.24,-33.599999999999994,-19.88,148.76,3.6499999999999995,4.618980031323415,0.91,1.6,0.31,0.0,0.0,5.6719232,0.0,14.760076799999998,0.0,25.809702399999995,3.81,3.8,0.0,1.08,1.08,9,2006,0.0,100.80645161290323,31.25
2006-12-31,367.97000000000014,19.1,0.17449851042701092,0.0,62.16,31.85,36.02000000000001,2.74,0.0,336.12,33.13000000000001,40.41,130.12,0.0,448.51,189.28,787.66,16.55,244.99,6.47,413.54,8.78,422.32,135.0,365.33,182.10000000000002,-22.199999999999996,-214.91,4.17,3.92782722513089,1.01,1.16,0.46,0.0,0.0,9.69604766633565,0.0,20.909473684210525,0.0,35.73426017874876,4.24,4.23,0.0,1.08,1.08,12,2006,0.0,109.45652173913044,50.35
2007-03-31,345.35,13.67,0.1,0.0,43.57,19.0,23.92,2.7,0.0,326.35,18.68,40.41,127.47,0.63,447.0,193.68,795.93,70.32,209.52,6.0,409.46,7.47,416.93,135.0,379.0,-47.12,-4.87,51.99,4.92,6.75,0.96,1.1,0.1,0.0,0.0,6.88,0.0,14.44,0.0,19.68,3.97,3.96,0.0,1.09,1.09,3,2007,0.0,136.7,13.67
2007-06-30,464.30999999999995,13.83,0.10058181818181819,0.18,52.36000000000001,19.82,24.9,3.02,2.4,444.49,22.049999999999997,1.2,149.29,4.4,577.47,193.76,961.12,112.75,300.14,5.53,586.35,6.24,592.59,135.0,368.53,-39.089999999999996,-16.54,16.419999999999995,5.08,7.506326825741143,1.11,1.61,0.2,0.18,0.9,5.75328,9.11271272727273,15.006807272727274,18.165076363636363,20.840552727272726,3.4,3.4,0.0,0.98,0.98,6,2007,24.75,137.5,27.5
2007-09-30,483.85,-2.3200000000000003,-0.017505957108816524,-0.006755361397934886,30.669999999999987,0.7000000000000028,6.079999999999998,3.1,0.0,483.15,-4.739999999999995,0.44,199.4,4.72,618.63,192.6,1041.88,156.65,361.98,5.47,670.61,5.07,675.67,135.0,366.21,-47.84000000000002,-4.949999999999999,52.040000000000006,5.380000000000001,-44.28206896551723,1.14,1.85,0.19,0.18,0.95,-0.8918824463860208,-1.4999841143764896,-2.53559968228753,-2.6056235107227965,-3.921334392374902,1.95,1.95,0.0,0.92,0.92,9,2007,-0.895263157894739,132.52631578947367,25.18
2007-12-31,304.73,-241.84,-1.7859503369334442,0.003836522905158205,-138.98,-246.43,-241.15,2.36,0.0,551.1600000000001,-171.42000000000002,0.37,211.05,1.42,355.82,190.42,830.64,230.7,278.0,5.25,701.15,5.12,706.27,135.0,124.37,-91.03,-6.420000000000002,97.36999999999999,5.279999999999999,-0.3314761826000661,2.56,5.68,-1.6,0.18,-0.11,-116.44396196806055,-114.16687528847042,-777.8260204929383,-395.09686328810113,-713.4425108464875,-13.58,-13.56,0.0,0.51,0.51,12,2007,0.5195131578947354,135.4125,-216.66
2008-03-31,326.85,9.82,0.07,0.0,29.07,13.91,19.47,1.5,0.0,312.94,12.26,0.29,120.76,2.52,300.68,185.02,743.52,152.02,299.78,6.6,607.01,2.33,609.33,135.0,134.19,90.74,-1.12,-89.69,5.56,5.3575,1.51,4.54,0.07,0.0,0.0,5.28,7.240000000000001,29.279999999999998,15.32,40.76,3.02,3.0,0.0,0.5,0.49,3,2008,0.0,140.28571428571428,9.82
2008-06-30,395.03999999999996,1.6799999999999997,0.013147826086956518,0.0,27.25,7.579999999999998,13.200000000000003,1.38,0.0,387.46,6.840000000000002,0.26,176.1,12.8,453.57,183.13,925.23,231.54,373.1,6.09,787.89,1.47,789.36,135.0,135.87,-63.16,-14.57,77.69,5.62,26.234375000000004,1.37,5.81,0.09,0.0,0.0,0.7245913043478259,1.3323130434782606,4.943582608695652,2.6646260869565213,9.145043478260868,1.61,1.59,0.0,0.58,0.56,6,2008,0.0,127.77777777777779,11.5
2008-09-30,296.5,-0.22000000000000064,-0.001560283687943267,0.0,21.220000000000006,5.09,10.89,1.15,0.0,291.40999999999997,1.2299999999999969,0.26,134.06,0.0,311.76,179.18,743.6,178.75,278.67,5.61,607.23,0.72,607.95,135.0,135.64,54.769999999999996,4.129999999999999,-58.900000000000006,5.800000000000001,-184.32545454545402,1.14,4.48,0.08,0.0,0.0,-0.11858156028368828,-0.2324822695035468,-0.6490780141843991,-0.3510638297872351,-1.5204964539007135,1.12,1.11,0.0,0.51,0.51,9,2008,0.0,141.0,11.28
2008-12-31,154.0000000000001,-69.72,-0.5129979466119097,0.0,-48.43000000000001,-65.64,-59.6,0.67,0.0,219.6300000000001,-67.08,0.26,92.56,3.33,205.79,173.76,640.2,195.15,263.31,4.69,573.81,0.46,574.27,135.0,65.93,-18.749999999999993,8.07,10.670000000000009,6.039999999999999,-0.32690189328743546,1.37,8.71,-0.43,0.0,0.0,-43.56903490759754,-25.339712525667352,-422.99663244353184,-293.1007802874744,-280.74110882956876,-5.04,-4.98,0.0,0.36,0.35,12,2008,0.0,135.90697674418604,-58.44
