,revenue,net_profit,eps,dps,gross_profit,ebit,ebitda,close_price,allowance_doubtful_accounts,expense,cash,account_receivable,property_plant_equipment,total_asset,total_liability,paid_in_capital,total_equity,cash_flow_operation,cash_flow_investment,cash_flow_financing,P/E,P/BV,D/E,EPS,DPS,DPR%,ROA%,ROAA%,ROE%,ROAE%,NPMA%,month,year,operating_profit,depreciation,dividend,ROCE%,number_of_shares,return_old
2002-12-31,495.26,9.020000000000003,0.5436781609195404,0.606678047115058,,21.820000000000007,21.820000000000007,30.5,5.09,66.53000000000003,872.46,0.0,289.06,3226.64,2318.14,200.0,908.5,-2.700000000000003,-66.51,0.0,14.018863636363632,0.67,2.55,4.3,8.64,2.01,1.1177011494252875,1.5071264367816095,3.9701149425287365,4.111724137931036,3.56,12,2002,,,10.065212065392615,,16.590697674418607,71.34
2003-03-31,518.8,29.36,1.47,0.0,,33.23,33.23,29.5,0.0,62.81,869.59,0.0,282.74,3378.38,2436.7,200.0,941.68,83.17,-56.15,0.0,5.0175,0.63,2.59,1.47,0.0,0.0,3.48,4.0,12.48,12.92,5.66,3,2003,,,0.0,,19.972789115646258,29.36
2003-06-30,531.75,15.130000000000003,0.7549696561024951,2.0,,9.25,9.25,29.75,0.0,69.97999999999999,853.85,0.0,294.3,3506.69,2530.03,200.0,976.66,82.11999999999999,11.589999999999996,-38.69,9.850727032385988,0.61,2.59,2.22,2.0,0.9,1.7275882220723762,1.7003821083389528,6.202993931220499,6.502261182288156,4.23,6,2003,,,40.08108108108108,,20.04054054054054,44.49
2003-09-30,562.0900000000001,16.809999999999995,0.8391288743882542,-0.0007847978484193743,,16.340000000000003,16.340000000000003,35.5,0.0,64.85,704.84,0.0,290.89,3755.99,2646.36,200.0,1109.63,57.099999999999994,-77.55,0.0,10.57525282569899,0.64,2.38,3.06,2.0,0.65,1.7879477977161495,1.8427928221859702,6.054890701468188,6.713030995106035,3.8,9,2003,,,-0.015721603956897923,,20.03267973856209,61.3
2003-12-31,594.9199999999998,21.67,1.083891768108955,-0.003992308425519612,,22.800000000000004,22.800000000000004,35.25,0.0,76.00999999999999,674.5,0.0,284.99,4145.8,2795.5,200.0,1350.29,64.69,2.200000000000003,0.0,8.1266185971389,0.52,2.07,4.15,2.0,0.48,2.0894299144269013,2.3088200554417257,6.414549837290588,7.678654935518862,3.76,12,2003,,,-0.07981730844948487,,19.99277108433735,82.97
2004-03-31,624.17,24.66,1.23,0.0,,31.68,31.68,35.75,3.29,70.54,582.17,0.0,280.35,3989.94,2879.3,200.0,1110.64,73.18,-129.28,0.0,7.2675,0.64,2.59,1.23,0.0,0.0,2.48,3.44,8.88,9.6,3.95,3,2004,,,0.0,,20.04878048780488,24.66
2004-06-30,640.87,18.12,0.9064235624123422,2.2,,22.35,22.35,34.5,1.58,70.27999999999999,581.78,0.0,282.32,4060.28,2984.76,200.0,1075.52,98.37,-54.72,-44.0,9.51453642384106,0.64,2.78,2.14,2.2,1.03,1.7789621318373072,2.422776998597475,6.743113604488078,7.065021037868163,3.38,6,2004,,,43.979439252336455,,19.990654205607477,42.78
2004-09-30,659.56,20.049999999999997,1.0020213273913734,0.0020780001219725796,,21.97,21.97,35.0,3.09,73.36000000000001,500.19,0.0,278.9,4108.72,3026.98,200.0,1081.75,23.829999999999984,65.59,0.0,8.735093516209478,0.65,2.8,3.14,2.2,0.7,1.9529842431959255,2.463568359064141,7.416234282985834,7.314117459812191,3.26,9,2004,,,0.04157985594380165,,20.00955414012739,62.83
2004-12-31,675.75,27.680000000000007,1.3853762015246938,-0.0032396040272847657,,44.68000000000001,44.68000000000001,34.0,5.17,84.62,484.78,0.0,283.63,4236.04,3126.43,200.0,1109.61,67.10000000000002,-36.71000000000001,-0.28000000000000114,6.139180816473987,0.61,2.82,4.53,2.2,0.49,2.6178411225278984,3.523075903215115,9.982048392442826,9.003416197105294,3.48,12,2004,,,-0.06472771755177575,,19.980132450331126,90.51
2005-03-31,694.12,20.4,1.02,0.0,,49.01,49.01,34.75,0.45,77.33,453.46,0.0,282.31,4429.07,3304.81,200.0,1124.26,104.87,-106.19,0.0,8.5175,0.62,2.94,1.02,0.0,0.0,1.84,4.64,7.24,7.32,2.94,3,2005,,,0.0,,20.0,20.4
2005-06-30,767.0300000000001,28.04,1.4008422791081752,2.4,,4.920000000000002,4.920000000000002,32.75,6.5,84.07000000000001,403.4,0.0,287.53,4506.39,3436.88,200.0,1069.51,141.5,-143.86,-47.69,5.843377318116976,0.61,3.21,2.42,2.4,0.99,2.4775227085053673,2.917456647398844,10.48895127993394,10.465796862097438,3.32,6,2005,,,48.0396694214876,,20.016528925619834,48.44
2005-09-30,785.9000000000001,25.189999999999998,1.2589868260220018,-0.001004800639336953,,26.750000000000007,26.750000000000007,35.25,3.76,84.47,650.7,0.0,297.8,4621.68,3489.92,200.0,1131.76,74.08999999999997,148.22000000000003,-0.010000000000005116,7.000549821357683,0.62,3.08,3.68,2.4,0.65,2.1758576667119383,2.5316582914572865,8.908700258046991,9.100285209832949,3.28,9,2005,,,-0.020104204096298872,,20.008152173913043,73.63
2005-12-31,821.5299999999997,29.08,1.4552740726316815,-0.0030821265445558797,,41.39999999999999,41.39999999999999,35.0,2.41,89.82,471.86,0.0,314.47,4635.89,3506.89,200.0,1129.0,66.32,-187.65000000000003,-0.00999999999999801,6.013197214580467,0.62,3.11,5.14,2.4,0.47,2.514169993184695,3.1143997663323923,10.30583195404537,10.396432674520495,3.35,12,2005,,,-0.06158856369481214,,19.98249027237354,102.71
2006-03-31,812.37,43.9,2.2,0.0,,53.72,53.72,40.0,0.0,91.2,489.04,0.0,323.72,4806.82,3645.33,200.0,1161.48,117.95,-66.78,0.0,4.545,0.69,3.14,2.2,0.0,0.0,3.64,4.64,15.12,15.36,5.4,3,2006,,,0.0,,19.954545454545453,43.9
2006-06-30,812.07,21.890000000000008,1.094666362669099,2.7,,22.760000000000005,22.760000000000005,37.75,0.0,91.86,443.83,0.0,321.35,4796.67,3757.05,200.0,1039.62,128.12,-224.27,-54.0,8.618219506624028,0.73,3.61,3.29,2.7,0.82,1.823334853321174,2.1826782185742517,8.424605563155497,8.304824441404472,4.05,6,2006,,,53.99179331306992,,19.99696048632219,65.79
2006-09-30,812.27,18.819999999999993,0.940888783831698,0.0007293970655268562,,18.78,18.78,39.5,0.81,94.75999999999999,390.12,0.0,329.17,4825.5,3732.04,200.0,1093.46,9.810000000000002,-58.51999999999998,0.0,10.497574388947932,0.72,3.41,4.23,2.7,0.64,1.5570263562226683,1.7972532797541656,6.886505141236258,6.761943032738444,3.47,9,2006,,,0.014589665653481632,,20.002364066193852,84.61
2006-12-31,830.5299999999997,34.69,1.7359538977367979,-0.0025826184658732597,,45.15999999999998,45.15999999999998,39.0,0.0,90.87,416.4,0.0,327.24,4907.93,3793.75,200.0,1114.18,69.07999999999998,-92.81,0.0,5.614218795041799,0.7,3.4,5.97,2.7,0.45,2.826377200335289,3.419567476948868,12.456995808885164,12.375577535624476,3.65,12,2006,,,-0.0516091093766633,,19.98324958123953,119.3
2007-03-31,852.46,24.53,1.23,0.0,,15.01,15.01,44.0,3.14,97.65,526.09,0.0,327.99,5202.41,4048.13,200.0,1154.28,126.55,-116.32,0.0,8.9425,0.76,3.51,1.23,0.0,0.0,1.8799999999999997,1.2,8.52,8.48,2.88,3,2007,,,0.0,,19.94308943089431,24.53
2007-06-30,882.5999999999999,46.370000000000005,2.3217700987306062,3.0,,58.79,58.79,43.0,9.6,100.78999999999999,482.0,0.0,331.78,5418.99,4187.57,200.0,1231.42,135.37,-119.27000000000001,-60.09,4.629065128315721,0.7,3.4,3.55,3.0,0.85,3.4270634696755993,3.767153737658674,15.068614950634696,16.32433286318759,4.09,6,2007,,,59.91549295774649,,19.971830985915496,70.9
2007-09-30,930.31,83.41999999999999,4.173162260238465,0.002672332595885949,,95.00000000000001,95.00000000000001,49.0,16.27,101.97000000000003,482.01,0.0,348.95,5709.89,4352.5,200.0,1357.39,81.07999999999998,-71.88000000000002,0.0,2.9367417885399187,0.72,3.21,7.72,3.0,0.39,5.83810264385692,6.919232763089684,24.58489891135303,27.22285640228097,5.79,9,2007,,,0.053418959351958506,,19.989637305699482,154.32
2007-12-31,989.31,7.0,0.3501735680634764,6.744872932986603e-05,,7.689999999999998,7.689999999999998,56.5,9.92,125.10999999999996,484.22,0.0,348.79,6029.68,4691.01,200.0,1338.67,227.76,-174.57999999999998,-0.9699999999999989,40.33,0.84,3.5,8.07,3.0,0.37,0.4651624101165386,0.5606248450285147,2.0914951648896603,2.282420034713613,4.41,12,2007,,,0.0013483059498753391,,19.990086741016107,161.32
2008-03-31,1064.11,44.66,2.23,0.0,,56.56,56.56,58.5,0.0,121.51,651.07,0.0,350.89,6425.33,5065.35,200.0,1359.98,332.28,-240.08,0.0,6.557499999999999,0.86,3.72,2.23,0.0,0.0,2.7999999999999994,3.8799999999999994,13.12,14.2,4.2,3,2008,,,0.0,,20.026905829596412,44.66
2008-06-30,1116.95,70.23,3.50874923840195,3.5,,91.47999999999999,91.47999999999999,61.5,0.0,116.39999999999999,652.63,0.0,361.41,6540.8,5272.12,200.0,1268.68,283.11,-211.89000000000001,-69.81,4.380150576676634,0.97,4.16,5.74,3.5,0.61,4.303413700060928,6.063901122813126,22.152800069631823,22.470665854295415,5.27,6,2008,,,70.05487804878048,,20.01567944250871,114.89
2008-09-30,1153.2600000000002,80.24,4.013439245631117,-0.0040004599810255,,129.68000000000004,129.68000000000004,66.0,0.0,125.72999999999999,675.96,0.0,362.54,6531.14,5318.88,200.0,1212.26,171.82000000000005,-218.17999999999995,0.0,4.10979187437687,1.09,4.39,9.76,3.5,0.36,4.918107928047968,7.467628760313637,26.482119612565985,24.985304156203558,5.85,9,2008,,,-0.0799805077968756,,19.99282786885246,195.13
2008-12-31,1177.7099999999996,-63.329999999999984,-3.1664999999999988,0.001255122950820464,,-65.33000000000004,-65.33000000000004,60.0,0.0,107.11000000000001,1519.68,0.0,364.14,6431.0,5109.94,200.0,1321.06,215.4699999999999,26.850000000000023,0.0,-4.734643928627825,0.91,3.87,6.59,3.5,0.53,-3.940106221547798,-6.554030349013655,-19.181590288315622,-19.04705007587253,2.92,12,2008,,,0.025102459016409284,,20.000000000000004,131.8
2009-03-31,1165.7,50.95,2.55,0.0,,63.99,63.99,58.75,1.05,125.01,1700.16,0.0,353.04,6662.61,5269.25,200.0,1393.36,349.55,-364.18,0.0,5.759999999999999,0.84,3.78,2.55,0.0,0.0,3.04,3.92,14.64,14.8,4.37,3,2009,,,0.0,,19.98039215686275,50.95
2009-06-30,1150.7499999999998,70.5,3.5235487855084395,2.85,,91.5,91.5,63.5,2.49,121.57000000000001,1538.34,0.0,341.34,6895.2,5450.05,200.0,1445.15,284.33,-74.14999999999998,-56.88,4.504847517730497,0.88,3.77,6.07,2.85,0.47,4.086620008233841,5.363688760806917,19.504322766570606,20.781391519143675,5.24,6,2009,,,57.02347611202636,,20.00823723228995,121.45
2009-09-30,1171.75,63.33,3.166842731897392,-0.0014824075934819472,,82.26999999999998,82.26999999999998,70.0,0.52,117.17999999999998,1491.74,0.0,331.52,7130.42,5587.38,200.0,1543.04,240.73000000000002,-327.34,0.0,5.529103110690036,0.91,3.62,9.24,2.85,0.31,3.5507024569758627,4.770828011689576,16.423712523000326,18.38413897607966,5.3,9,2009,,,-0.029644943195194173,,19.997835497835496,184.78
2009-12-31,1206.17,57.41999999999999,2.8709999999999996,0.00030844155844178545,,83.04000000000002,83.04000000000002,76.0,1.3,135.38,1749.18,0.0,321.76,7361.58,5755.57,200.0,1606.01,295.87,-218.44000000000005,0.0,6.622326715430165,0.95,3.58,12.11,2.85,0.24,3.11993063583815,4.409628406275805,14.30047233691164,15.694483897605283,5.16,12,2009,,,0.006168831168835709,,20.0,242.2
2010-03-31,1259.09,104.36,5.219999999999999,0.0,,135.9,135.9,87.0,0.17,129.8,2179.12,0.0,313.1,7826.83,6123.77,200.0,1703.06,378.82,-183.88,0.0,4.1675,1.02,3.6,5.22,0.0,0.0,5.32,7.52,24.52,26.96,8.29,3,2010,,,0.0,,19.99233716475096,104.36
2010-06-30,1323.34,71.24,3.562,4.5,,93.87,93.87,99.0,-1.13,128.82999999999998,2135.25,0.0,300.54,8123.42,6441.91,200.0,1681.51,324.83,-278.79,-89.91,6.951038742279618,1.18,3.83,8.78,4.5,0.51,3.5052027334851936,4.9657038724373574,16.9418132118451,18.223808656036447,6.8,6,2010,,,90.0,,20.0,175.6
2010-09-30,1591.9200000000005,154.39000000000001,7.719733931331253,-0.00013636776872014023,,213.9,213.9,115.0,-1.58,131.8,1945.26,0.0,294.74,8480.89,6632.23,200.0,1848.66,348.31000000000006,-243.31,0.0,3.7243835416801603,1.24,3.59,16.5,4.5,0.27,7.279943028576624,10.629839692111883,33.40539410285161,36.41842964938332,0.0,9,2010,,,-0.002727272727270247,,19.99939393939394,329.99
2010-12-31,1477.9899999999998,151.61,7.580499999999999,0.00013636363636422287,,144.86999999999995,144.86999999999995,133.0,-4.52,150.65000000000003,1046.45,0.0,295.46,8886.15,6871.46,200.0,2014.69,223.3499999999999,-479.28999999999996,0.0,4.383668623441725,1.32,3.41,24.08,4.5,0.19,6.824968438538206,9.116747508305648,30.095340531561458,33.49523255813954,0.0,12,2010,,,0.0027272727272844577,,20.000000000000004,481.6
2011-03-31,1561.56,151.86,7.590000000000001,0.0,,209.57,209.57,195.0,1.18,99.68,652.05,0.0,290.81,9717.28,7527.33,200.0,2189.95,521.0,-331.9,0.0,6.4225,1.78,3.44,7.59,0.0,0.0,6.24,9.56,27.72,31.2,0.0,3,2011,,,0.0,,20.007905138339922,151.86
2011-06-30,1645.33,244.39,12.21795810725552,8.0,,347.32,347.32,212.0,0.0,-99.68,605.01,0.0,287.54,9696.07,7440.94,200.0,2255.12,106.38999999999999,-14.200000000000045,-160.0,4.3372018085846396,1.88,3.3,19.81,8.0,0.4,10.090146119873816,15.418927444794951,43.34568883280757,49.66128151419558,0.0,6,2011,,,160.02019182231197,,20.002523977788996,396.25
2011-09-30,1735.9600000000005,128.10000000000002,6.405610756174311,-0.0017725366282432186,,177.77999999999997,177.77999999999997,244.0,0.0,0.0,546.85,0.0,281.39,9781.75,7492.31,200.0,2289.44,195.58000000000004,-253.74,0.0,9.52712431693989,2.13,3.27,26.22,8.0,0.31,5.2378449508915805,7.866539525126349,22.37810622675694,24.762498331267285,0.0,9,2011,,,-0.035447352441622115,,19.998093058733794,524.35
2011-12-31,1681.5,-68.60000000000002,-3.4303763027975873,-0.00011481397332934961,,43.270000000000095,43.270000000000095,219.0,0.0,0.0,257.35,0.0,279.85,10013.89,7778.96,200.0,2234.93,197.01999999999998,-486.2099999999999,-0.3199999999999932,-15.96121537900874,1.96,3.48,22.79,8.0,0.35,-2.739484366428964,-4.955155238617665,-12.27650246845859,-12.914712013165115,0.0,12,2011,,,-0.002296027571077275,,19.99780605528741,455.75
2012-03-31,1761.1,163.65,8.18,9.0,,244.17,244.17,248.0,0.0,0.0,541.89,0.0,304.05,10447.69,7936.01,200.0,2511.68,191.82,92.72,0.0,7.58,1.97,3.16,8.18,9.0,1.1,6.28,9.68,26.08,27.84,0.0,3,2012,,,180.05501222493888,,20.006112469437653,163.65
2012-06-30,1850.06,197.91,9.896594756057084,-0.003746600915185525,,253.04,253.04,265.0,0.0,0.0,282.5,0.0,300.9,10501.53,7993.64,200.0,2507.89,254.38,-333.77,-180.0,6.695555555555556,2.11,3.19,18.08,9.0,0.5,7.531921672751411,10.772399601725855,31.57276468635911,33.23679389312977,0.0,6,2012,,,-0.07492372936363267,,19.997787610619472,361.56
2012-09-30,1970.0699999999997,150.90000000000003,7.54411661397963,0.0020491994367602944,,195.03000000000003,195.03000000000003,347.0,6.29,355.45,349.86,0.0,301.9,10843.71,8144.89,200.0,2698.82,259.17,-191.81,0.0,11.495540755467195,2.57,3.02,25.62,9.0,0.35,5.571221168481444,7.903360262264373,22.367334035827188,24.20477695820162,0.0,9,2012,,,0.040988787797118675,,20.002341920374707,512.46
2012-12-31,2057.0200000000004,114.61000000000001,5.729860302677532,-4.907400086601636e-05,,149.77999999999997,149.77999999999997,350.0,0.0,-355.45,412.22,0.0,334.44,11348.9,8450.14,200.0,2898.76,380.7900000000001,-318.41999999999996,0.0,15.265031847133757,2.41,2.92,31.35,9.0,0.29,4.042887077997672,5.76093131548312,15.813317811408615,17.860349243306167,0.0,12,2012,,,-0.0009815895924418783,,20.002232854864435,627.07
2013-03-31,2153.07,256.82,12.84,11.0,,313.5,313.5,432.0,-2.11,127.81,408.11,0.0,330.99,12059.5,8795.21,200.0,3264.29,402.37,-406.48,0.0,8.41,2.65,2.69,12.84,11.0,0.86,8.52,11.16,31.48,35.56,0.0,3,2013,,,220.0171339563863,,20.001557632398754,256.82
2013-06-30,2190.78,241.18,12.059000000000001,-0.0008566978193144337,,300.96000000000004,300.96000000000004,456.0,9.42,133.49,333.54,0.0,340.65,11947.46,8844.94,200.0,3102.52,222.91999999999996,-77.49000000000001,-220.0,9.451840948669043,2.94,2.85,24.9,11.0,0.44,8.078077108433735,10.59642248995984,31.091879518072293,34.38510040160642,0.0,6,2013,,,-0.017133956386288673,,20.0,498.0
2013-09-30,2211.6499999999996,179.58000000000004,8.979265031435403,-0.00032468490805545114,,220.26,220.26,450.0,5.67,134.18,372.07,0.0,401.48,11968.47,8796.81,200.0,3171.66,356.49,-317.9599999999999,0.0,12.526815903775473,2.84,2.77,33.88,11.0,0.32,6.0003116975117345,7.760120428584081,22.64428584078633,24.46770211635527,0.0,9,2013,,,-0.006493506493512768,,19.999409681227863,677.58
2013-12-31,2230.5699999999997,192.39,9.619831718335114,-5.463690418150739e-05,,237.77999999999997,237.77999999999997,422.0,1.98,139.17999999999995,333.84,0.0,481.24,12277.76,9017.56,200.0,3260.2,353.53999999999996,-391.7700000000001,0.0,10.965628411040074,2.59,2.77,43.5,11.0,0.25,6.271687989241007,8.032006620917961,23.600653815648812,24.989447911996965,0.0,12,2013,,,-0.0010927004030065746,,19.999310344827588,869.97
2014-03-31,2267.72,200.62,10.03,14.75,,246.03,246.03,460.0,0.0,0.0,574.58,0.0,499.03,12981.89,9433.3,200.0,3548.59,476.19,-235.45,0.0,11.465,2.59,2.66,10.03,14.75,1.47,6.2,7.84,22.6,23.56,0.0,3,2014,,,295.0294117647059,,20.001994017946163,200.62
2014-06-30,2416.94,255.51,12.77746059237498,-0.0037344229779715022,,314.34000000000003,314.34000000000003,482.0,0.65,294.6,381.78,0.0,498.22,13034.3,9452.74,200.0,3581.56,263.66,-161.45,-295.0,9.430185609173808,2.69,2.64,22.81,14.75,0.65,7.842369499923267,10.060639729901563,28.546224979720694,30.585241049700745,0.0,6,2014,,,-0.0746769992521763,,19.996931170539238,456.13
2014-09-30,2449.3199999999997,272.56000000000006,13.626316815106563,0.004084744534056491,,335.5,335.5,480.0,0.0,-294.6,322.79,0.0,497.24,13407.22,9519.36,200.0,3887.86,347.83000000000004,-406.83000000000004,0.0,8.809192654828292,2.47,2.45,36.43,14.75,0.4,8.139134062495714,10.562920309047744,28.03811991381795,30.880832178292557,0.0,9,2014,,,0.08170498200718157,,20.002470491353282,728.69
2014-12-31,2426.1100000000006,244.68999999999994,12.234751381783063,-0.0021250924704886436,,303.64,303.64,474.0,-7.97,590.53,373.83,0.0,517.29,13709.44,9684.27,200.0,4025.17,332.15999999999985,-281.1199999999999,0.0,9.686461645347176,2.36,2.41,48.67,14.75,0.3,7.13924263905155,9.281015430767017,24.313646058065704,26.86768497400809,0.0,12,2014,,,-0.042500976143912794,,19.999589069241832,973.38
2015-03-31,2491.69,284.33,14.22,17.03,,349.56,349.56,488.0,0.0,0.0,623.4,0.0,527.24,14189.15,9878.9,200.0,4310.25,453.79,-204.23,0.0,8.58,2.26,2.29,14.22,17.03,1.2,8.0,10.28,26.4,28.96,0.0,3,2015,,,340.51616736990155,,19.995077355836848,284.33
2015-06-30,2504.23,209.82,10.492061519781442,0.0024688946468340084,,255.10999999999996,255.10999999999996,600.0,0.46,319.42,333.86,0.0,555.48,14068.73,9873.8,200.0,4194.92,258.66,-207.59,-340.6,14.295541416452197,2.86,2.35,24.71,17.03,0.69,5.961495092583224,7.575005160376405,20.007524840635433,21.587066275422444,0.0,6,2015,,,0.04937289719680393,,19.99797652772157,494.15
2015-09-30,2557.0599999999995,248.12,12.40483004836515,0.0033288435313045942,,304.51,304.51,546.0,-0.72,164.2,413.82,0.0,568.72,14042.44,9711.87,200.0,4330.57,133.41999999999996,-53.45999999999998,0.0,11.001523154118974,2.52,2.24,37.11,17.03,0.46,7.073193312406537,8.851519797378314,22.917681167230253,24.147801743300956,0.0,9,2015,,,0.06658314977045166,,20.00188628402048,742.27
2015-12-31,2517.7800000000007,144.11,7.205662582639501,-0.001990466657218133,,177.72000000000014,177.72000000000014,540.0,-1.08,153.18999999999994,344.41,0.0,596.8,14322.78,9943.25,200.0,4379.53,190.10000000000002,-259.52,0.0,18.728936923183674,2.47,2.27,44.32,17.03,0.38,4.025546154019722,5.0400618244996505,13.162690493919088,13.71547146821905,0.0,12,2015,,,-0.03980843491933683,,19.999548736462092,886.38
2016-03-31,2582.76,235.18,11.76,17.28,,287.17,287.17,518.0,0.0,0.0,581.41,4.66,588.28,14576.74,9813.3,200.0,4763.44,242.66,-5.66,0.0,11.0125,2.17,2.06,11.76,17.28,1.47,6.44,8.0,19.76,20.72,0.0,3,2016,,,345.570612244898,,19.99829931972789,235.18
2016-06-30,2517.3499999999995,244.82,1.2241,15.552146938775511,,293.12999999999994,293.12999999999994,48.75,0.0,0.0,269.87,3.36,581.44,14230.08,9522.08,200.0,4708.0,34.369999999999976,-0.2999999999999998,-345.6,9.95506903030798,2.07,2.02,2.4,17.28,7.2,6.875361666666667,8.364683333333332,20.809699999999996,21.992996666666667,0.0,6,2016,,,3110.429387755102,,200.0,480.0
2016-09-30,2487.7700000000004,234.99,1.1733231234003272,0.023926488482358635,,283.4100000000001,283.4100000000001,47.0,0.0,0.0,309.4,5.99,570.14,14121.38,9109.02,200.0,5012.37,42.60000000000002,-3.0900000000000007,0.0,10.01789256989659,1.88,1.82,3.57,17.28,4.84,6.652117651995132,8.058790752318213,18.74687701925901,20.127257164435868,0.0,9,2016,,,4.791932773109693,,200.27731092436977,714.99
2016-12-31,2330.96,123.16999999999996,0.6157324377207214,-0.020656435906424922,,147.66999999999996,147.66999999999996,47.5,0.0,0.0,401.88,9.83,559.02,14071.65,8953.45,200.0,5118.19,94.50999999999999,-2.0199999999999996,0.0,19.291902248924256,1.86,1.75,4.19,17.28,4.12,3.503355922496897,4.185217142311729,9.628350672902545,10.374871146320508,0.0,12,2016,,,-4.1320759712002655,,200.03818615751788,838.16
2017-03-31,2316.85,237.01,1.19,1.8,,288.69,288.69,45.25,0.0,0.0,328.16,23.34,548.24,14110.2,8752.45,200.0,5357.76,-70.97,-2.76,0.0,9.5075,1.69,1.63,1.19,1.8,1.51,6.72,8.04,17.68,18.72,0.0,3,2017,,,358.5025210084034,,199.16806722689077,237.01
