,revenue,net_profit,eps,dps,gross_profit,ebit,ebitda,close_price,allowance_doubtful_accounts,expense,operating_profit,cash,account_receivable,inventory,current_asset,property_plant_equipment,total_asset,short_term_loan,account_payable,current_portion_long_term_debt,current_liability,non_current_liability,total_liability,paid_in_capital,total_equity,cash_flow_operation,cash_flow_investment,cash_flow_financing,depreciation,P/E,P/BV,D/E,EPS,DPS,DPR%,ROA%,ROAA%,ROE%,ROAE%,ROCE%,NPM%,NPMA%,TIE,CurrentRatio,QuickRatio,month,year,dividend,number_of_shares,return_old
2008-03-31,2935.72,40.07,0.08,0.0,105.46,71.52,80.98,,4.2,2864.21,-21.7,98.69,1397.72,1145.29,2765.9,334.98,3172.74,1225.2,852.26,35.04,2242.33,100.23,2342.56,500.0,830.18,-150.8,-4.74,126.45,9.46,0.0,0.0,2.82,0.08,0.0,0.0,5.04,0.0,19.32,0.0,30.76,1.41,1.36,0.0,1.23,0.72,3,2008,0.0,500.875,40.07
2008-06-30,3032.4200000000005,45.669999999999995,0.09055166783298345,0.0,89.36,71.61,81.29,2.36,3.27,2960.8100000000004,-39.980000000000004,196.84,1525.9,1131.77,3027.16,339.39,3440.53,1036.18,976.29,35.62,2157.82,94.17,2252.0,680.0,1188.53,-2.799999999999983,-11.129999999999999,112.08999999999999,9.68,6.514512809283995,1.35,1.89,0.17,0.0,0.0,5.305262421273618,0.0,15.361824119430837,0.0,23.777802659202237,1.49,1.44,0.0,1.4,0.88,6,2008,0.0,504.3529411764705,85.74
2008-09-30,3190.1899999999996,28.47,0.049855529288153407,0.0,89.45999999999998,53.47,63.29999999999998,1.55,2.11,3136.709999999999,-59.9,194.77,1472.72,1085.48,2929.11,335.03,3337.29,1128.83,755.52,35.64,2036.41,85.04,2121.45,680.0,1215.84,-76.5,-5.459999999999999,79.88000000000002,9.829999999999998,7.772457850368809,0.87,1.74,0.2,0.0,0.0,3.410118203309693,0.0,9.36286840031521,0.0,15.066340950879958,1.29,1.25,0.0,1.44,0.91,9,2008,0.0,571.05,114.21
2008-12-31,2864.4799999999996,8.77000000000001,0.014975605789559292,0.0,71.09000000000003,23.310000000000002,33.25999999999999,1.1,4.7,2841.16,-89.44000000000001,297.51,1213.18,1107.36,2769.29,331.85,3165.21,1163.9,557.19,35.65,1858.0,97.69,1955.69,680.0,1209.53,67.31,-5.030000000000001,40.46999999999997,9.950000000000003,18.36987457240591,0.62,1.62,0.21,0.0,0.0,1.109621076597822,0.0,2.9009887786632005,0.0,4.797898845340711,1.06,1.02,0.0,1.49,0.89,12,2008,0.0,585.6190476190477,122.98
2009-03-31,3055.52,32.92,0.05,0.12,80.57,55.75,65.8,1.09,0.0,2999.77,-37.21,124.36,1474.1,1232.34,2995.33,326.32,3388.52,1049.84,892.74,35.66,2137.27,88.94,2226.21,680.0,1162.3,-42.81,-1.66,-128.68,10.05,5.45,0.64,1.92,0.05,0.12,2.4,3.88,6.8,11.32,13.2,17.84,1.11,1.08,0.0,1.4,0.82,3,2009,79.008,658.4,32.92
2009-06-30,3473.2400000000002,61.53,0.09120381154049763,0.002889147697194287,96.70000000000002,90.43,100.41000000000001,1.55,0.0,3382.81,-31.57,147.24,1870.41,1117.12,3298.44,314.56,3665.6,1276.68,925.83,35.68,2360.21,81.21,2441.41,680.0,1224.18,-133.63,20.73,135.78,9.98,4.248177718186251,0.86,1.99,0.14,0.12,0.86,6.72302382212811,10.709933298041292,20.116955002646904,20.403595553202752,29.185219692959233,1.5,1.45,0.0,1.4,0.92,6,2009,1.94914285714286,674.6428571428571,94.45
2009-09-30,3923.039999999999,74.27999999999999,0.11005748829490901,0.08004927568135062,96.55999999999997,107.15,117.14000000000001,1.88,0.0,3815.8899999999994,-45.019999999999996,71.3,1835.87,1167.88,3229.77,310.44,3604.53,1207.28,910.32,36.07,2281.82,74.25,2356.08,680.0,1248.45,61.14999999999999,-5.34,-131.75,9.989999999999998,4.270495422724825,1.02,1.89,0.25,0.2,0.8,8.241104723522787,12.854714632845372,23.807635867954716,24.10699223611687,33.72161441356012,1.68,1.61,0.0,1.42,0.9,9,2009,54.02685714285715,674.92,168.73
2009-12-31,3038.3200000000015,34.04000000000002,0.05036247965675398,0.0002899837254032051,468.27000000000004,57.150000000000006,67.25999999999999,2.18,0.0,2981.1800000000003,382.41,25.7,1684.83,1082.0,2899.99,315.2,3282.43,1006.12,739.15,36.09,1931.49,65.24,1996.73,680.0,1285.7,179.15,-14.92,-209.83,10.110000000000003,10.826512191539358,1.15,1.55,0.3,0.2,0.67,4.149868323716528,6.466542387927212,10.589550722493472,10.911870592296697,15.431063766829421,1.51,1.5,0.0,1.5,0.94,12,2009,0.19600000000002638,675.9000000000001,202.77
2010-03-31,3774.59,71.92,0.11,0.0,215.37,106.38,116.18,2.6,0.0,3668.21,92.34,101.53,2068.75,1197.56,3486.05,341.55,3859.48,1148.96,1080.38,36.1,2405.86,97.28,2503.14,680.0,1356.34,-100.88,2.54,174.17,9.8,5.91,1.3,1.85,0.11,0.0,0.0,7.44,11.76,21.2,22.84,29.279999999999998,1.92,1.91,0.0,1.45,0.95,3,2010,0.0,653.8181818181819,71.92
2010-06-30,3764.79,61.94000000000001,0.09254444942477216,0.14,205.57999999999998,92.95000000000002,102.85999999999999,3.28,0.0,3671.84,87.82,159.52,2169.08,1187.79,3638.22,362.13,4030.54,1256.89,1127.56,36.37,2568.07,130.49,2698.56,680.0,1331.98,26.14999999999999,-21.23,53.08000000000001,9.91,8.860607039070066,1.67,2.03,0.2,0.14,0.7,6.144951441804871,9.587604960406395,18.601434334379206,19.378807709547292,25.227616913192893,1.78,1.78,0.0,1.42,0.95,6,2010,93.70200000000001,669.3000000000001,133.86
