,revenue,net_profit,eps,dps,gross_profit,ebit,ebitda,close_price,allowance_doubtful_accounts,expense,operating_profit,cash,account_receivable,inventory,current_asset,property_plant_equipment,total_asset,short_term_loan,account_payable,current_portion_long_term_debt,current_liability,non_current_liability,total_liability,paid_in_capital,total_equity,cash_flow_operation,cash_flow_investment,cash_flow_financing,depreciation,P/E,P/BV,D/E,EPS,ROA%,ROAA%,ROE%,ROAE%,ROCE%,NPM%,NPMA%,CurrentRatio,QuickRatio,month,year,dividend,number_of_shares,return_old
2013-03-31,74.53,10.53,0.0,0.0,28.85,12.0,20.16,0.87,0.0,62.54,10.4,163.59,34.23,0.0,203.1,88.74,337.3,0.0,78.79,1.23,89.23,31.25,120.48,291.37,222.88,16.18,-8.86,70.85,8.16,0.0,1.14,0.54,0.0,12.48,17.4,18.88,32.28,19.36,14.45,14.13,2.28,2.28,3,2013,0.0,inf,10.53
2013-06-30,76.02000000000001,15.28,0.005920185974428516,0.0,37.419999999999995,16.88,18.360000000000003,0.62,0.0,59.13,13.790000000000001,186.67,40.98,0.0,233.06,96.43,370.23,0.0,76.9,1.53,88.93,36.37,125.3,332.37,250.48,14.600000000000001,-3.200000000000001,11.690000000000012,1.4800000000000004,26.18160994764398,0.82,0.5,0.01,16.5054784967067,21.170585044556372,24.391166214645487,36.184176675707086,24.320123982952342,17.74,17.14,2.62,2.62,6,2013,0.0,2581.0,25.81
2013-09-30,80.06,11.390000000000004,0.0030618279569892483,0.0,38.39,12.52,21.019999999999996,0.4,0.0,67.55,16.87,234.7,54.09,0.0,298.04,97.12,608.33,0.0,98.34,1.66,109.69,36.43,146.12,353.98,467.58,-2.650000000000002,-74.92999999999999,125.61,8.5,32.66022827041263,0.3,0.31,0.01,7.49535483870968,11.622698924731186,9.748860215053766,15.909258064516134,10.165268817204305,16.49,16.13,2.72,2.72,9,2013,0.0,3720.0,37.2
2013-12-31,87.86000000000001,26.479999999999997,0.008316582914572863,0.0,32.56999999999999,17.759999999999998,25.449999999999996,0.33,0.0,70.09,18.25,226.81,56.92,0.0,333.64,91.26,652.86,0.0,70.36,1.82,83.6,31.81,115.41,432.52,542.45,8.09,-63.87000000000002,47.87999999999997,7.689999999999998,9.919939577039276,0.26,0.21,0.02,16.217336683417084,21.689648241206026,19.527336683417083,31.1372864321608,17.281859296482413,20.96,20.0,3.99,3.99,12,2013,0.0,3184.0,63.68
2014-03-31,74.3,-18.21,0.0,-0.0,14.64,-16.0,-9.14,0.31,16.46,90.3,-12.98,290.43,44.3,0.0,416.9,121.41,782.78,0.0,58.52,1.77,67.52,26.86,94.38,566.5,693.01,-10.98,-88.77,163.36,6.86,0.0,0.25,0.14,0.0,-9.32,-11.44,-10.52,-15.92,-8.96,-29.95,-24.51,6.17,6.17,3,2014,0.0,-inf,-18.21
2014-06-30,71.01,-6.129999999999999,0.0,-0.0,11.48,-5.890000000000001,2.16,0.31,19.02,76.89,-17.38,264.13,31.9,0.13,301.03,173.04,771.7,0.0,60.7,1.7,67.26,22.23,89.5,566.55,686.88,14.790000000000001,-41.730000000000004,-0.4900000000000091,8.05,0.0,0.26,0.13,0.0,-3.173294987674609,-3.858323746918652,-3.566179129005751,-5.228381265406738,-3.132999178307313,-20.67,-16.75,4.48,4.47,6,2014,0.0,-inf,-24.34
2014-09-30,70.02000000000001,-7.640000000000001,-0.0023889931207004378,0.0,14.66,-6.739999999999998,0.4400000000000004,0.29,20.33,76.77000000000001,-8.770000000000003,98.64,33.33,0.0,205.89,285.13,815.89,0.0,100.8,1.68,105.9,23.64,129.54,571.5,691.74,-23.18,-154.32,12.009999999999991,7.18,-30.347513089005233,0.24,0.19,-0.01,-3.7459412132582868,-3.841500938086304,-4.414859287054409,-5.274896810506567,-3.8510569105691066,-17.81,-14.85,1.94,1.94,9,2014,0.0,3198.0,-31.98
2014-12-31,76.06999999999996,-45.45,-0.005869817900038744,0.0,-21.080000000000002,-68.56,-25.07,0.33,4.68,144.64000000000001,-45.35,122.28,46.93,0.0,227.93,210.51,872.6,0.0,112.64,1.99,119.21,17.49,136.7,614.01,741.79,-3.5700000000000003,-65.47000000000003,93.82999999999998,43.489999999999995,-14.054950495049505,0.27,0.18,-0.01,-20.82611390933746,-29.912592018597444,-24.512359550561793,-28.316001549786904,-30.288260364199925,-31.67,-26.57,1.91,1.91,12,2014,0.0,7743.000000000001,-77.43
2015-03-31,74.26,-12.23,0.0,-0.0,-0.61,-8.01,15.14,0.39,0.0,82.28,-29.17,185.61,376.85,11.09,593.58,611.22,1474.91,10.0,231.81,66.66,344.58,203.36,547.94,614.01,730.76,21.69,43.57,-1.94,23.15,0.0,0.33,0.75,0.0,-3.32,-2.84,-6.68,-6.88,-2.84,-23.03,-16.47,1.72,1.69,3,2015,0.0,-inf,-12.23
2015-06-30,292.66,21.12,0.0,0.0,69.42999999999999,56.54,78.39,0.43,6.37,236.10999999999999,27.470000000000002,305.72,244.29,10.79,581.29,559.1,1382.42,0.0,121.5,67.71,230.88,183.06,413.94,614.41,755.4,121.07,21.550000000000004,-22.5,21.85,0.0,0.35,0.55,0.0,6.081799775028121,42.857682789651285,11.213318335208099,11.68845894263217,40.00683914510686,2.87,2.42,2.52,2.47,6,2015,0.0,inf,8.89
2015-09-30,199.32999999999998,18.82,0.0,0.0,23.540000000000006,33.349999999999994,56.41,0.79,6.37,165.98000000000002,-12.940000000000001,655.05,349.6,11.54,1043.06,542.06,1940.39,0.0,291.18,57.73,381.64,169.57,551.2,719.97,1182.49,86.66,-80.06,342.71999999999997,23.060000000000002,0.0,0.48,0.47,0.0,3.884893540238181,16.13725009022014,6.3570985203897505,8.041457957416096,14.262721039335979,5.99,4.89,2.73,2.7,9,2015,0.0,inf,27.71
2015-12-31,345.82000000000005,-9.260000000000002,-0.0,0.0,39.230000000000004,-31.849999999999994,7.390000000000015,0.61,7.31,377.66999999999996,-86.2,617.39,473.59,10.31,1155.19,568.17,2074.76,0.0,190.58,24.85,530.07,74.77,604.83,725.13,1227.34,55.49000000000004,21.34,-114.47999999999996,39.239999999999995,-0.0,0.36,0.49,0.0,-1.7867533875338757,-6.805723577235773,-3.0113821138211385,-3.7541897018970203,-6.50458536585366,2.45,2.02,2.18,2.16,12,2015,0.0,inf,18.45
2016-03-31,298.05,-5.88,0.0,-0.0,13.63,6.42,27.71,0.61,0.0,291.63,-28.51,570.63,572.11,11.31,1199.55,564.25,2114.19,0.0,542.33,26.34,614.32,82.5,696.83,755.32,1205.36,-34.61,-11.56,-0.59,21.29,0.0,0.38,0.58,0.0,-1.12,1.44,-1.96,-2.44,1.72,-2.23,-1.97,1.95,1.93,3,2016,0.0,-inf,-5.88
2016-06-30,319.39000000000004,-44.66,-0.008836565096952909,0.0,20.46,-47.03,-23.91,0.59,-27.2,366.41999999999996,-51.08999999999999,468.54,379.21,8.45,1007.85,554.09,1906.3,10.4,140.06,28.39,450.34,90.89,541.22,761.05,1164.84,27.53,-134.92,5.29,23.119999999999997,-16.69200626959248,0.39,0.46,-0.01,-9.366759002770081,-8.730526315789474,-15.340277008310247,-18.59213296398892,-9.861606648199446,-8.27,-8.19,2.24,2.22,6,2016,0.0,5054.0,-50.54
2016-09-30,343.93999999999994,-9.89,-0.0016366043355949033,0.0,41.25999999999999,-2.780000000000001,12.010000000000002,0.47,-27.2,346.72,-8.930000000000007,482.13,260.49,9.07,901.42,540.43,1788.33,14.17,120.22,28.9,337.37,82.98,420.36,771.97,1171.66,7.68,0.3699999999999761,5.55,14.790000000000006,-71.79499494438826,0.31,0.36,-0.01,-2.212689061724309,-1.52531524077445,-3.3779513486678803,-3.3583120966407414,-1.9573787853715046,-6.36,-6.29,2.67,2.65,9,2016,0.0,6043.0,-60.43
2016-12-31,-638.28,-274.27,-0.03277801015835076,0.0,-97.78,-303.64,-265.67,0.48,0.0,-334.64,-104.6,350.14,73.29,6.55,464.38,471.99,1141.3,0.0,81.09,28.46,114.95,73.92,188.87,803.36,941.62,-95.69999999999999,-35.28999999999999,-1.0,37.97,-3.6609909942757137,0.41,0.2,-0.04,-96.13790379444278,-70.73494592172094,-116.52582611293695,-101.15293934867044,-110.82245234538392,-116.43,-103.59,4.04,3.98,12,2016,0.0,8367.5,-334.7
2017-03-31,72.05,-24.73,0.0,-0.0,2.95,-27.34,-9.67,0.34,-5.6,99.39,-27.1,282.99,74.11,8.73,455.13,458.04,1112.44,11.8,78.77,28.8,130.52,57.8,188.32,803.36,916.89,-4.12,-67.87,4.84,17.67,0.0,0.3,0.21,0.0,-8.88,-6.76,-10.8,-9.32,-11.12,-35.54,-34.32,3.49,3.42,3,2017,0.0,-inf,-24.73
2017-06-30,167.06,-13.239999999999998,0.0,-0.0,6.47,-9.23,16.62,0.25,0.0,176.3,-24.61,477.54,167.13,8.61,836.14,447.6,1514.7,0.0,62.71,29.19,551.58,56.07,607.65,803.36,904.26,304.39,-88.94999999999999,-20.9,25.85,0.0,0.22,0.67,0.0,-3.5009112457203044,-2.984840663681854,-5.8580984988148534,-5.118862259678693,-5.300184356070581,-16.73,-15.88,1.52,1.5,6,2017,0.0,-inf,-37.97
2017-09-30,163.03999999999996,-7.960000000000001,-0.001733072066187677,0.0,2.8900000000000006,-25.9,-3.68,0.22,0.0,188.93,-24.949999999999996,234.63,126.17,12.75,924.99,439.24,1589.1,0.0,151.19,29.26,646.89,53.52,700.41,803.36,887.8,-237.94,0.19999999999998863,-5.16,22.21999999999999,-31.735552763819094,0.2,0.79,-0.01,-2.003431308512955,-2.564946657957762,-3.583993032876116,-3.091800566078816,-4.596107119529719,-11.91,-11.42,1.43,1.41,9,2017,0.0,4593.0,-45.93
