,revenue,net_profit,eps,dps,gross_profit,ebit,ebitda,close_price,allowance_doubtful_accounts,expense,operating_profit,cash,account_receivable,inventory,current_asset,property_plant_equipment,total_asset,short_term_loan,account_payable,current_portion_long_term_debt,current_liability,non_current_liability,total_liability,paid_in_capital,total_equity,cash_flow_operation,cash_flow_investment,cash_flow_financing,depreciation,P/E,P/BV,D/E,EPS,DPS,DPR%,ROA%,ROAA%,ROE%,ROAE%,ROCE%,NPM%,NPMA%,CurrentRatio,QuickRatio,month,year,dividend,number_of_shares,return_old
2000-03-31,3868.32,2559.63,33.99,0.0,393.46,2745.18,2975.61,3.38,0.0,1123.15,130.39,601.94,1303.52,579.49,3926.58,1199.98,13876.85,537.41,552.82,364.2,3881.02,8889.55,12770.57,753.15,342.46,202.6,-116.4,-174.72,230.43,0.025,7.42,37.29,33.99,0.0,0.0,73.8,0.0,2989.68,0.0,109.84,204.39,66.17,1.01,0.86,3,2000,0.0,75.30538393645189,2559.63
2000-06-30,1268.9299999999998,-247.20000000000027,-3.281846369403618,0.0,332.41,-46.07999999999993,136.78999999999996,2.3,0.0,1315.0099999999998,86.28,595.87,1062.78,309.95,2993.68,1180.58,11993.16,710.86,488.06,598.22,3361.42,8790.24,12151.66,753.15,-946.49,-253.97,2.6300000000000097,225.87,182.87,-0.16370358009708721,-1.83,-12.84,30.7,0.0,0.0,-8.244169120795018,-0.0,104.47175309090449,-0.0,-13.371118693322623,92.16,45.01,0.89,0.8,6,2000,0.0,75.32345276872964,2312.43
2000-09-30,1399.33,-438.8499999999999,-5.827660414820824,0.0,404.33000000000004,-239.0899999999997,-33.690000000000055,1.8,0.0,1638.4100000000003,83.26000000000002,536.62,1028.22,325.41,3373.52,1183.4,11079.29,549.04,641.86,912.8,3220.36,9094.05,12314.41,753.15,-2026.17,42.339999999999996,-99.64,-128.55,205.40000000000003,-0.07471265808362768,-0.67,-6.08,24.88,0.0,0.0,-15.843366175983942,-0.0,86.63726021840539,-0.0,-29.325686653358808,48.56,28.66,1.05,0.95,9,2000,0.0,75.30466237942122,1873.58
2000-12-31,1531.5100000000002,-45.74000000000001,-0.607334230567227,0.0,367.53999999999996,157.25,430.1300000000001,1.45,0.0,1374.2599999999998,-11.470000000000027,528.28,946.99,550.5,3523.81,881.85,11236.1,653.6,769.3,1105.2,3588.39,8739.85,12328.24,753.15,-1890.02,127.19,-137.33,34.64000000000001,272.88,-0.599422824661128,-0.58,-6.52,24.27,0.0,0.0,-1.6285666141456585,-0.0,9.680312062324932,-0.0,-3.4252949929971996,34.48,22.66,0.98,0.83,12,2000,0.0,75.31273176761434,1827.84
2001-03-31,1488.66,-168.97,-2.24,0.0,389.89,23.77,246.25,1.65,0.0,1464.89,68.92,750.69,718.84,656.85,3266.26,911.04,10925.02,697.04,666.57,1394.32,3626.57,8196.58,11823.15,753.15,-1714.78,-188.1,468.19,-19.34,222.48,-0.185,-0.72,-6.89,-2.24,0.0,0.0,-6.2,0.76,39.4,98.52,1.32,-12.51,-11.35,0.9,0.72,3,2001,0.0,75.43303571428571,-168.97
2001-06-30,1777.55,-287.03999999999996,-3.80823227560799,0.0,420.44000000000005,-78.94,147.63,1.68,0.0,1856.4799999999998,21.159999999999997,618.13,774.9,891.96,4546.06,917.21,10705.64,355.07,809.09,1697.93,3777.3,7885.74,11663.03,753.15,-1786.93,144.76,76.97999999999996,-366.95000000000005,226.57000000000002,-0.11120645206243035,-0.71,-6.53,-6.05,0.0,0.0,-10.725996359728951,-1.2337413653209357,64.2552645775312,84.02030481787678,-2.0142716168505075,-14.73,-13.96,1.2,0.97,6,2001,0.0,75.37355371900827,-456.01
2001-09-30,1836.7399999999998,-144.99,-1.9251584026622297,0.0,259.94999999999993,-16.760000000000005,213.14,0.9,0.0,1853.5100000000002,-82.82,674.96,631.79,623.79,4196.08,996.57,10315.46,352.26,561.45,1991.41,3824.61,7731.15,11555.76,753.15,-2063.64,318.41999999999996,-456.60999999999996,112.51000000000005,229.90000000000003,-0.11399062004276156,-0.33,-5.6,-7.98,0.0,0.0,-5.62590149750416,-0.6465444259567388,28.10055773710483,28.36110549084859,-1.0711407653910152,-12.36,-11.78,1.1,0.93,9,2001,0.0,75.31328320802005,-601.0
2001-12-31,3677.830000000001,821.99,10.749586406624733,0.0,325.8900000000001,728.1800000000001,1076.76,0.96,0.0,2949.6400000000003,-299.15999999999997,278.49,662.55,683.35,2456.76,1122.38,7761.12,444.4,591.86,619.74,2561.05,4219.46,6780.51,939.09,-112.44,-25.00999999999999,148.43,-213.70000000000005,348.5799999999999,0.022179923113419875,-7.98,-60.3,2.89,0.0,0.0,42.403212815059504,102.80919317616181,-2924.185069007647,-328.36452871170644,187.76440200914067,3.24,2.52,0.96,0.69,12,2001,0.0,76.46712802768167,220.99
2002-03-31,2283.62,67.68,0.72,0.0,398.09,169.36,371.07,1.19,0.0,2114.25,55.99,207.54,682.33,815.03,2417.76,1143.74,8021.45,640.54,769.1,609.51,2976.28,3996.91,6973.19,939.09,-44.76,-4.74,-146.16,79.96,201.71,0.4125,-24.97,-155.79,0.72,0.0,0.0,3.36,7.16,-604.84,-30.76,13.44,3.12,2.96,0.81,0.54,3,2002,0.0,94.00000000000001,67.68
2002-06-30,1910.3100000000004,-6.580000000000005,-0.07000000000000006,0.0,359.67,63.19999999999999,280.96999999999997,1.39,0.0,1847.1100000000001,58.059999999999995,267.73,603.5,797.37,2578.96,1209.48,8017.31,758.77,679.62,589.65,3060.73,3917.49,6978.22,939.09,-51.35,129.02,-42.78999999999999,-26.049999999999997,217.77,-4.96785714285714,-25.42,-135.9,0.65,0.0,0.0,-0.32738461538461566,-1.068307692307693,51.25723076923081,2.8646153846153872,-2.020307692307694,1.51,1.46,0.84,0.58,6,2002,0.0,94.0,61.1
2002-09-30,2276.6099999999997,-161.08,-1.7077895579115825,0.0,251.97000000000003,-96.33000000000001,119.05000000000007,1.11,0.0,2372.9500000000003,-77.47999999999999,262.09,712.36,488.01,2641.93,1540.92,8288.64,999.7,628.09,658.12,3169.46,4247.01,7416.48,939.09,-212.42,45.46000000000001,-618.06,566.97,215.38,-0.16292991060342688,-4.91,-34.91,-1.06,0.0,0.0,-7.797831566313263,9.408953790758153,303.34209241848373,56.647057411482294,17.14234046809362,-1.6,-1.55,0.83,0.68,9,2002,0.0,94.32075471698113,-99.98
2002-12-31,1781.7300000000005,-585.28,-6.234923970463766,0.0,377.1299999999999,-643.51,-350.64000000000004,0.98,0.0,2425.2300000000005,-39.76,414.96,814.88,1105.11,3409.77,2221.32,9080.22,1189.74,1150.1,886.12,4460.76,4474.48,8935.24,939.09,-797.71,-114.69000000000001,-322.1099999999999,589.65,292.87,-0.038051787178786226,-1.15,-11.2,-7.3,0.0,0.0,-25.793795055891195,-20.566708110790064,293.4684761988151,514.4410145054431,-37.512035723666926,-8.6,-8.3,0.76,0.52,12,2002,0.0,93.87123287671233,-685.26
2003-03-31,3348.4,95.06,1.01,0.0,584.99,278.26,515.21,0.97,22.54,3070.14,242.33,311.2,1317.65,1029.27,3638.13,2365.53,9486.54,1288.72,1154.72,1074.65,4585.92,4646.49,9232.41,939.09,-702.65,56.53,-670.96,510.68,236.95,0.24,-1.3,-13.14,1.01,0.0,0.0,4.0,12.72,-54.12,-101.76,22.72,2.89,2.84,0.79,0.57,3,2003,0.0,94.11881188118812,95.06
2003-06-30,2824.32,144.47,1.5380056777856634,0.0,425.89,269.79999999999995,537.9200000000001,1.89,36.24,2554.5099999999998,69.91,516.62,1027.61,929.49,3494.64,2360.43,9250.95,1108.46,904.01,1271.19,4308.03,4500.84,8808.87,939.09,-557.62,556.0500000000001,-269.39,-81.25,268.12,0.30672838651623174,-3.18,-15.8,2.55,0.0,0.0,6.248525028180186,15.319742829708177,-103.6434884983092,-189.79593203356575,26.7552673986557,4.06,3.88,0.81,0.6,6,2003,0.0,93.93333333333334,239.53
2003-09-30,3106.3599999999997,1502.76,15.999746310889691,0.0,463.87,19.860000000000014,287.2299999999998,5.4,61.91,3086.51,66.94999999999999,652.96,1332.0,702.5,3637.39,2326.96,9208.54,1074.31,1010.45,970.29,3939.71,3420.78,7360.49,939.47,945.14,500.19999999999993,-141.0300000000001,-222.83,267.37000000000006,0.08405602025606217,5.37,7.79,18.55,0.0,0.0,65.2755148683629,22.391019635077974,635.9877595578233,1640.7545774813607,37.19186312267188,19.73,18.78,0.92,0.74,9,2003,0.0,93.92398921832884,1742.29
2003-12-31,2879.49,47.809999999999945,0.05074520976481755,0.0,456.9100000000001,133.66000000000008,378.0200000000002,11.2,69.0,2745.83,42.49000000000001,1216.5,1417.68,923.94,4472.93,2344.01,10048.87,742.94,986.2,714.87,3394.16,3509.32,6903.48,946.02,1737.28,50.069999999999936,252.7600000000001,260.72,244.3599999999999,55.13328278602808,6.1,3.97,1.9,0.0,0.0,1.9026782861292644,0.784147030892128,11.007971398245896,40.70834143343943,1.126009496676162,15.44,14.72,1.32,1.05,12,2003,0.0,942.1578947368421,1790.1
2004-03-31,2665.02,116.85,0.12,0.0,494.82,262.92,528.38,7.8,7.08,2402.1,94.47,976.22,1171.97,945.04,4403.23,2357.58,9878.94,964.86,526.47,793.62,3278.33,3366.86,6645.19,946.52,1809.56,-180.73,-231.5,171.95,265.46,16.25,4.08,3.67,0.12,0.0,0.0,4.72,10.88,25.84,84.44,15.92,4.7,4.38,1.34,1.05,3,2004,0.0,973.75,116.85
2004-06-30,3512.6699999999996,137.37,0.14589686098654708,0.0,626.4000000000001,309.04,539.16,7.0,18.85,3203.6299999999997,205.19000000000003,911.36,1528.66,1140.87,5428.08,2422.31,10938.12,1585.39,809.82,912.44,4342.47,3188.25,7530.72,946.53,1864.82,-240.39000000000001,-286.84000000000003,462.35999999999996,230.12,11.996659751037345,3.55,4.04,0.27,0.0,0.0,5.014529147982063,12.255336322869956,29.46035874439462,84.0798206278027,18.73964125560538,4.32,4.12,1.25,0.99,6,2004,0.0,941.5555555555555,254.22
