,revenue,net_profit,eps,dps,gross_profit,ebit,ebitda,close_price,allowance_doubtful_accounts,expense,operating_profit,cash,account_receivable,inventory,current_asset,property_plant_equipment,total_asset,short_term_loan,account_payable,current_portion_long_term_debt,current_liability,non_current_liability,total_liability,paid_in_capital,total_equity,cash_flow_operation,cash_flow_investment,cash_flow_financing,depreciation,P/E,P/BV,D/E,EPS,DPS,DPR%,ROA%,ROAA%,ROE%,ROAE%,ROCE%,NPM%,NPMA%,TIE,CurrentRatio,QuickRatio,month,year,dividend,number_of_shares,return_old
2005-09-30,,,,,,,,,0.0,,,25.86,57.88,0.0,86.82,13.9,105.93,0.0,27.3,1.89,40.78,1.15,41.93,36.0,64.0,,,,,,0.0,0.66,0.66,0.0,0.0,,,,,,13.37,13.35,0.0,2.13,2.13,9,2005,,26.166666666666664,17.27
2005-12-31,53.900000000000006,12.780000000000001,0.43379700499168056,0.0,23.799999999999997,16.75,17.74,0.54,1.53,37.16000000000001,19.46,77.19,46.21,0.64,139.15,12.93,162.11,0.0,8.5,1.78,24.36,0.93,25.29,45.0,136.82,-5.64,-2.74,59.7,0.9900000000000002,0.3056729264475743,0.18,0.18,1.02,0.0,0.0,31.539594009983364,0.0,37.35757737104826,0.0,53.02530449251248,16.42,16.4,0.0,5.71,5.69,12,2005,0.0,29.46078431372549,30.05
2006-03-31,41.58,3.32,0.07,0.5,14.19,4.0,4.96,0.57,0.0,37.59,2.25,96.85,32.66,0.0,140.23,12.1,164.35,0.0,13.84,1.64,45.98,0.73,46.72,45.0,117.64,20.12,-0.12,-0.34,0.96,2.035,0.22,0.4,0.07,0.5,7.14,8.08,0.0,11.28,0.0,13.52,8.33,7.98,0.0,3.05,3.05,3,2006,23.71428571428571,47.42857142857142,3.32
2006-06-30,54.650000000000006,6.039999999999999,0.1355128205128205,-0.03205128205128202,16.660000000000004,7.67,8.64,0.55,0.49,46.97,7.8100000000000005,58.1,32.2,0.1,123.86,11.39,149.77,0.0,15.38,1.48,25.55,0.54,26.09,45.0,123.68,-3.1300000000000026,-12.770000000000001,-22.85,0.97,1.0150331125827816,0.2,0.21,0.21,0.5,2.38,16.13247863247863,0.0,19.53965811965812,0.0,24.237435897435898,9.99,9.73,0.0,4.85,4.84,6,2006,-1.428571428571427,44.57142857142857,9.36
2006-09-30,63.89999999999999,9.940000000000001,0.22146113989637306,0.0034789045151740246,25.54,13.08,14.070000000000002,0.53,0.49,50.829999999999984,14.15,30.23,52.84,13.14,142.72,10.78,174.75,0.0,25.31,0.81,40.8,0.34,41.14,45.0,133.61,-3.419999999999998,-23.58,-0.8699999999999974,0.99,0.5922032193158953,0.18,0.31,0.43,0.5,1.16,22.743544041450775,36.340227979274616,29.768497409326425,40.2338238341969,38.07071502590674,12.29,12.05,0.0,3.5,3.18,9,2006,0.15614617940199693,44.88372093023256,19.3
2006-12-31,67.05000000000001,11.48,0.25361923326835606,0.00420841077715818,24.489999999999995,14.61,15.619999999999997,0.53,1.16,52.43000000000001,15.839999999999996,37.42,16.17,0.0,143.49,10.33,175.07,0.0,13.17,0.8,29.83,0.14,29.97,45.0,145.1,7.969999999999999,-0.5600000000000023,-0.22000000000000242,1.0100000000000002,0.5228310104529617,0.16,0.21,0.68,0.5,0.74,26.227212475633525,34.835347628330084,31.64272904483431,32.58261208576998,40.42988953866147,13.78,13.55,0.0,4.81,4.81,12,2006,0.19049247606018938,45.26470588235294,30.78
2007-03-31,43.47,0.32,0.01,0.0,8.99,0.44,1.45,0.57,0.0,43.04,-0.82,41.48,33.28,0.0,144.06,9.88,175.18,0.0,16.96,0.82,51.94,0.32,52.26,45.0,122.92,-5.49,9.74,-0.2,1.01,14.125000000000002,0.21,0.43,0.01,0.0,0.0,0.72,1.04,1.04,1.08,1.44,0.76,0.74,0.0,2.77,2.77,3,2007,0.0,32.0,0.32
2007-06-30,23.310000000000002,-2.04,-0.04744186046511628,0.5,5.07,-2.12,-1.08,0.48,0.0,25.419999999999995,-3.4100000000000006,21.03,61.73,0.0,99.42,9.22,129.89,0.0,2.51,0.62,8.72,0.3,9.01,45.0,120.88,2.66,-0.3800000000000008,-22.720000000000002,1.0399999999999998,-2.539950980392157,0.18,0.07,-0.04,0.5,-12.5,-6.262325581395349,-5.693023255813953,-6.736744186046512,-6.689302325581395,-6.594418604651163,-2.69,-2.58,0.0,11.4,11.4,6,2007,21.5,43.0,-1.72
2007-09-30,18.450000000000003,-46.76,-1.0416831683168317,0.021039603960396006,7.429999999999998,-46.73,-45.73,0.42,46.14,65.17999999999999,-0.75,13.22,13.31,0.0,54.55,8.22,84.02,0.0,3.53,0.43,9.63,0.27,9.9,45.0,74.12,3.41,-11.0,-0.21999999999999886,1.0,-0.10108639863130882,0.25,0.13,-1.08,0.5,-0.46,-222.61155115511554,-144.3695709570957,-252.35739273927393,-180.09544554455445,-251.08422442244225,-59.04,-56.88,0.0,5.66,5.66,9,2007,0.9444444444444429,44.888888888888886,-48.48
2007-12-31,28.08999999999999,-0.47000000000000597,-0.010465781409601768,0.00021563954148226457,8.830000000000002,-0.45000000000000284,0.4299999999999997,0.4,46.14,28.54000000000002,0.22000000000000064,21.67,17.47,0.0,40.93,7.36,85.84,2.14,2.51,0.23,11.94,0.25,12.19,45.0,73.65,-4.45,10.99,1.9100000000000001,0.8800000000000003,-9.633776595744559,0.24,0.17,-1.09,0.5,-0.46,-2.189940755873368,-1.4383248212461879,-2.5524984678243423,-1.7186925434116662,-2.5394402451481426,-44.59,-43.2,0.0,3.43,3.43,12,2007,0.00968399592252922,44.908256880733944,-48.95
2008-03-31,6.97,-7.35,-0.16,0.0,1.15,-7.31,-6.34,0.34,0.0,14.28,-2.15,16.49,10.22,0.0,28.44,9.24,75.71,0.0,1.59,0.55,7.79,1.62,9.41,45.0,66.3,-2.16,0.02,-3.04,0.97,-0.5325,0.23,0.14,-0.16,0.0,0.0,-38.84,-23.32,-44.36,-31.08,-43.04,-114.31,-105.45,0.0,3.65,3.65,3,2008,0.0,45.9375,-7.35
2008-06-30,16.51,-5.57,-0.12502321981424147,0.0,6.699999999999999,-5.54,-4.52,0.32,2.29,22.04,-7.469999999999999,13.5,11.35,0.0,26.53,7.27,72.38,0.0,3.2,0.56,10.16,1.48,11.64,45.0,60.74,-2.3499999999999996,-0.51,-0.1299999999999999,1.02,-0.6494793536804309,0.24,0.19,-0.29,0.0,0.0,-30.781578947368427,-21.917863777089785,-36.67922600619195,-24.53904024767802,-35.610061919504645,-57.24,-55.03,0.0,2.61,2.61,6,2008,0.0,44.55172413793104,-12.92
