,revenue,net_profit,eps,dps,gross_profit,ebit,ebitda,close_price,expense,operating_profit,cash,account_receivable,inventory,current_asset,property_plant_equipment,total_asset,short_term_loan,account_payable,current_portion_long_term_debt,current_liability,non_current_liability,total_liability,paid_in_capital,total_equity,cash_flow_operation,cash_flow_investment,cash_flow_financing,depreciation,P/E,P/BV,D/E,EPS,DPS,DPR%,ROA%,ROAA%,ROE%,ROAE%,ROCE%,NPM%,NPMA%,CurrentRatio,QuickRatio,month,year,dividend,number_of_shares,return_old
2000-03-31,185.74,69.38,2.14,0.0,94.56,78.08,94.71,4.58,107.65,75.06,354.05,41.33,36.22,436.42,606.59,1108.7,0.0,4.06,0.0,189.78,0.0,189.78,324.05,918.91,37.86,-33.48,0.0,16.63,0.535,1.61,0.21,2.14,0.0,0.0,25.04,0.0,30.2,0.0,34.0,38.18,37.35,2.3,2.11,3,2000,0.0,32.42056074766355,69.38
2000-06-30,155.99,51.86,1.5997723523589575,4.0,75.03999999999999,59.13000000000001,75.74,5.2,96.87,58.849999999999994,293.22,9.62,42.65,350.69,602.76,1016.95,0.0,14.27,0.0,47.32,0.0,47.32,324.05,969.63,80.72,39.559999999999995,-129.62,16.610000000000003,0.8123968376397994,1.74,0.05,3.74,4.0,1.07,20.394958759485316,0.0,21.38733091388981,0.0,24.21045859452326,36.04,35.48,7.41,6.51,6,2000,129.66844919786095,32.41711229946524,121.24
2000-09-30,147.28999999999996,2.4200000000000017,0.0747565906517872,3.494392075563409,21.28,5.780000000000001,22.360000000000014,4.88,141.50999999999996,6.219999999999999,151.19,39.43,26.14,219.65,607.38,888.45,4.29,0.0,0.0,30.88,0.0,30.88,324.05,857.57,-8.459999999999994,34.84,-113.41999999999999,16.58,16.35173553719007,1.84,0.04,3.82,7.5,1.96,1.0896458030082492,0.0,1.1287853792657294,0.0,1.3049134724243907,25.6,25.29,7.11,6.27,9,2000,113.11950891732229,32.3717277486911,123.66
2000-12-31,220.94000000000005,24.180000000000007,0.7458116883116884,0.011410382810907449,46.170000000000016,29.340000000000003,46.579999999999984,4.15,191.60000000000002,34.5,173.79,76.1,22.08,275.71,596.52,933.06,0.0,13.07,0.0,50.86,0.0,50.86,324.05,882.21,29.060000000000002,-11.720000000000002,5.269999999999982,17.240000000000002,1.3909677419354836,1.52,0.06,4.56,7.5,1.64,10.362857142857145,0.0,10.964740259740264,0.0,12.776931818181822,21.02,20.82,5.42,4.99,12,2000,0.3699366216588942,32.42105263157895,147.84
2001-03-31,238.85,86.26,2.66,0.0,109.35,98.12,114.66,3.43,140.73,94.26,287.76,53.74,22.16,367.08,592.3,1020.35,0.0,7.88,0.0,83.09,0.0,83.09,324.05,937.26,122.07,-88.2,0.0,16.54,0.3225,1.18,0.09,2.66,0.0,0.0,33.8,36.88,36.8,37.16,41.88,36.88,36.11,4.42,4.15,3,2001,0.0,32.42857142857143,86.26
2001-06-30,165.97,10.83999999999999,0.33491246138002023,1.0,25.49000000000001,12.58999999999999,29.370000000000005,4.35,153.38000000000002,11.189999999999998,281.91,32.96,22.26,342.76,591.24,994.35,0.0,13.95,0.0,45.82,0.0,45.82,324.05,948.53,44.34,65.80000000000001,-35.88,16.78,3.2471171586715895,1.49,0.05,3.0,1.0,0.33,4.362792996910398,4.916514933058698,4.572671472708543,4.519085478887741,5.211237899073115,24.43,23.99,7.48,6.99,6,2001,32.36666666666667,32.36666666666667,97.1
2001-09-30,177.08999999999997,10.14,0.3129746363297278,5.0009915454432425,22.189999999999998,11.070000000000007,34.109999999999985,4.2,166.01999999999998,8.959999999999994,97.88,56.1,22.49,178.6,586.8,823.74,0.0,5.47,0.0,28.05,0.0,28.05,324.05,795.7,-7.069999999999993,-14.910000000000004,-162.06,23.04,3.357859960552268,1.71,0.04,3.31,6.0,1.81,4.924386422976501,5.382029093621783,5.098366281238345,4.905475568817606,5.786721372622157,18.77,18.43,6.37,5.57,9,2001,162.0260825780463,32.398791540785496,107.24
2001-12-31,178.76999999999998,-3.069999999999993,-0.09460209273303234,0.009784726163687864,24.460000000000008,-2.1299999999999955,15.120000000000005,4.3,180.89,-2.769999999999996,141.8,40.54,15.17,199.98,567.66,825.54,0.0,5.13,0.0,32.19,0.0,32.19,324.05,793.35,54.78999999999999,-10.93,0.06999999999999318,17.25,-11.367084690553773,1.76,0.04,3.21,6.0,1.87,-1.4876989536334804,-1.6044043390611462,-1.5478199097628842,-1.4653009503695849,-1.7776941537870747,13.92,13.69,6.21,5.74,12,2001,0.3175311291188052,32.45171339563863,104.17
2002-03-31,175.8,13.88,0.43,3.0,36.28,14.61,39.52,4.2,161.2,22.12,147.28,48.56,16.55,216.53,560.1,835.17,0.0,7.24,0.0,123.46,0.0,123.46,324.05,711.71,20.61,-15.13,0.0,24.91,2.4425,1.91,0.17,0.43,3.0,6.98,6.64,6.28,7.8,6.72,8.2,7.99,7.9,1.75,1.62,3,2002,96.83720930232559,32.27906976744186,13.88
2002-06-30,131.94,10.83,0.3330959125859976,0.021599390134866333,30.209999999999994,11.93,31.759999999999998,4.15,120.0,15.55,80.0,34.77,21.41,142.49,557.93,758.79,0.0,16.21,0.0,35.38,0.0,35.38,324.05,723.41,46.209999999999994,-16.560000000000002,-96.93,19.830000000000002,3.1144182825484767,1.86,0.05,0.76,3.0,3.95,5.715224605422905,5.312003237555645,5.995726426547956,5.189283690813435,6.434010522055847,8.12,8.03,4.03,3.42,6,2002,0.7022643818849303,32.51315789473684,24.71
