,revenue,net_profit,eps,dps,gross_profit,ebit,ebitda,close_price,expense,operating_profit,cash,account_receivable,inventory,current_asset,property_plant_equipment,total_asset,short_term_loan,account_payable,current_portion_long_term_debt,current_liability,non_current_liability,total_liability,paid_in_capital,total_equity,cash_flow_operation,cash_flow_investment,cash_flow_financing,depreciation,P/E,P/BV,D/E,EPS,DPS,DPR%,ROA%,ROAA%,ROE%,ROAE%,ROCE%,NPM%,NPMA%,TIE,CurrentRatio,QuickRatio,month,year,dividend,number_of_shares,return_old
2000-03-31,1466.63,16.71,1.86,0.0,112.93,76.55,101.33,0.74,1390.08,33.85,80.27,159.73,694.16,1062.43,912.86,2329.96,845.43,228.8,20.4,1199.05,61.4,1260.45,90.0,808.28,168.18,-33.7,-317.74,24.78,0.1,0.08,1.56,1.86,0.0,0.0,2.88,0.0,8.28,0.0,27.08,1.17,1.14,0.0,0.89,0.31,3,2000,0.0,8.983870967741936,16.71
2000-06-30,1799.2399999999998,35.839999999999996,3.9829800190294953,0.0,158.09999999999997,92.17999999999999,118.66000000000001,0.75,1707.06,53.440000000000005,123.84,219.46,675.73,1165.09,1121.64,2426.6,772.4,249.44,20.4,1114.57,172.3,1286.87,90.0,844.68,24.329999999999984,-17.29,36.53000000000003,26.479999999999997,0.04765276227678572,0.08,1.52,5.84,0.0,0.0,5.919908658420551,0.0,16.968586108468124,0.0,35.082960989533774,1.65,1.61,0.0,1.05,0.44,6,2000,0.0,8.998287671232877,52.55
2000-09-30,2020.0100000000002,70.35000000000001,7.819210740439383,0.0,208.23000000000002,152.85,179.76999999999998,1.11,1867.1700000000005,116.29,120.5,217.8,906.57,1352.54,1120.61,2615.13,789.25,298.42,37.24,1232.82,167.6,1400.42,90.0,916.33,92.49000000000001,-27.82,-68.0,26.92000000000001,0.03493958777540867,0.11,1.53,13.66,0.0,0.0,10.761432058584216,0.0,30.704426362896665,0.0,53.257640358014655,2.38,2.33,0.0,1.1,0.36,9,2000,0.0,8.997071742313324,122.9
2000-12-31,2217.91,114.31,12.702717423380127,0.0,266.38,194.7,221.26999999999998,1.14,2023.1999999999998,141.17999999999998,103.29,250.81,1168.45,1689.65,1112.41,2949.8,928.03,274.16,42.28,1417.56,160.52,1578.07,90.0,1022.62,-120.69999999999999,-33.459999999999994,136.93999999999997,26.569999999999993,0.020751465313620855,0.1,1.54,26.36,0.0,0.0,15.497700771468319,0.0,44.71973356941107,0.0,64.93999241178702,3.23,3.16,0.0,1.19,0.37,12,2000,0.0,8.998861911987861,237.21
2001-03-31,1455.33,47.3,5.259999999999999,0.0,166.04,104.9,130.53,1.42,1350.43,83.08,88.45,134.3,1089.0,1474.55,1173.04,2774.5,777.12,183.66,47.06,1266.56,143.27,1409.83,90.0,1079.65,212.11,-67.2,-159.74,25.63,0.0675,0.12,1.31,5.26,0.0,0.0,6.800000000000001,16.44,17.52,20.04,27.839999999999996,3.3,3.25,0.0,1.16,0.3,3,2001,0.0,8.992395437262358,47.3
2001-06-30,1624.92,66.15,7.3525914499779645,3.5,171.17,127.16,155.34,2.98,1497.76,85.00000000000001,162.88,184.47,882.56,1390.35,1171.49,2702.06,719.76,182.61,47.06,1132.15,132.65,1264.8,90.0,1114.97,236.14,-11.549999999999997,-150.17000000000002,28.180000000000003,0.10290249433106574,0.24,1.13,12.61,3.5,0.28,9.795680916703395,21.10736007051565,23.742864698104892,27.008091670339358,34.47146760687528,3.76,3.68,0.0,1.23,0.45,6,2001,31.488897700237906,8.996827914353688,113.45
2001-09-30,1694.0699999999997,40.42,0.4491986742054982,3.150055143514611,150.64000000000004,80.37,108.46999999999997,2.81,1613.7000000000003,57.94,129.61,166.65,889.3,1339.48,1161.89,2643.95,575.81,222.2,55.06,1005.1,141.93,1147.02,90.0,1155.39,161.05999999999995,-17.150000000000006,-177.17999999999995,28.099999999999994,1.560779317169718,0.22,0.99,1.71,3.5,2.05,6.115406511990641,12.48299473581595,13.996085006823943,15.603743419769936,20.027430948203026,3.28,3.22,0.0,1.33,0.45,9,2001,283.44969879099017,89.98245614035088,153.87
2001-12-31,1457.4000000000005,8.740000000000009,0.09728429985855738,0.3444415494180997,97.07999999999993,57.49000000000001,89.31,2.89,1399.8999999999996,14.810000000000002,200.04,186.69,871.36,1390.61,1180.5,2708.87,661.73,188.77,62.4,1067.49,139.99,1207.48,90.0,1132.63,75.69000000000005,-58.079999999999984,54.65999999999997,31.820000000000007,7.442105263157888,0.23,1.07,1.81,3.85,2.13,1.2899575671852912,2.8099575671852928,3.08729844413013,3.2442432814710074,4.84594059405941,2.67,2.61,0.0,1.3,0.49,12,2001,30.944552680042648,89.83977900552486,162.61
2002-03-31,1327.93,-34.25,-0.38,0.0,53.76,-5.49,22.39,4.04,1333.42,-28.24,155.23,195.03,958.45,1457.87,1195.79,2772.27,697.0,265.59,63.4,1290.72,130.43,1421.15,90.0,1098.38,-58.36,-13.33,26.87,27.88,-2.6575,0.33,1.29,-0.38,0.0,0.0,-4.96,-0.8,-12.48,-12.6,-1.48,-2.63,-2.58,0.0,1.13,0.39,3,2002,0.0,90.13157894736842,-34.25
2002-06-30,1487.59,1.7299999999999969,0.019151291512915093,0.5,107.01000000000002,57.21,86.86,2.36,1430.37,27.799999999999997,156.19,187.44,1201.67,1655.64,1200.37,2981.12,933.53,353.62,68.06,1514.71,122.39,1637.1,90.0,1055.11,-48.47,-30.32,79.77,29.650000000000002,30.828208092485603,0.2,1.55,-0.36,0.5,-1.39,0.23194341943419391,-0.38728167281672743,0.6553997539975388,0.6383763837638364,-0.7511562115621142,-1.18,-1.16,0.0,1.09,0.3,6,2002,45.16666666666667,90.33333333333334,-32.52
