,revenue,net_profit,eps,dps,gross_profit,ebit,ebitda,close_price,allowance_doubtful_accounts,expense,operating_profit,cash,account_receivable,inventory,current_asset,property_plant_equipment,total_asset,short_term_loan,account_payable,current_portion_long_term_debt,current_liability,non_current_liability,total_liability,paid_in_capital,total_equity,cash_flow_operation,cash_flow_investment,cash_flow_financing,depreciation,P/E,P/BV,D/E,EPS,DPS,DPR%,ROA%,ROAA%,ROE%,ROAE%,ROCE%,NPM%,NPMA%,CurrentRatio,QuickRatio,month,year,dividend,number_of_shares,return_old
2004-06-30,,,,,,,,,0.0,,,6.09,84.68,50.62,141.66,181.84,324.46,15.83,82.47,25.0,163.47,12.5,175.97,120.0,148.5,,,,,,0.0,1.18,1.3,0.0,0.0,,,,,,9.57,9.56,0.87,0.56,6,2004,,18.038461538461537,23.45
2004-09-30,123.06,12.940000000000001,0.6471777960978292,0.0,45.97999999999999,19.819999999999993,22.770000000000003,,0.0,103.23999999999998,19.799999999999997,3.67,97.76,75.12,177.44,196.24,374.87,30.94,110.45,25.0,207.19,6.25,213.44,120.0,161.44,-11.680000000000003,-8.61,17.870000000000005,2.9499999999999993,0.0,0.0,1.32,1.82,0.0,0.0,13.811200879362463,0.0,32.060192360538615,0.0,47.00928826600715,9.89,9.88,0.86,0.49,9,2004,0.0,19.994505494505493,36.39
2004-12-31,162.03999999999996,26.61,1.1826666666666665,0.0,59.45000000000002,37.67,40.74,,0.0,124.37,37.50000000000001,40.3,122.87,57.18,230.84,214.12,445.78,0.0,105.61,25.0,161.13,0.0,161.13,150.0,284.65,26.970000000000002,-30.939999999999998,40.61,3.0700000000000003,0.0,0.0,0.57,2.8,0.0,0.0,23.872971428571432,0.0,37.3891619047619,0.0,55.24742857142857,11.89,11.88,1.43,1.08,12,2004,0.0,22.5,63.0
2005-03-31,120.11,18.16,0.12,0.0,42.79,23.02,26.02,,0.0,97.09,22.91,20.54,105.82,64.83,226.94,213.18,452.03,0.0,103.22,18.75,149.22,0.0,149.22,150.0,302.81,33.12,-46.62,-6.25,3.0,0.0,0.0,0.49,0.12,0.0,0.0,16.08,0.0,24.0,0.0,30.4,15.13,15.12,1.52,1.09,3,2005,0.0,151.33333333333334,18.16
2005-06-30,119.17999999999999,1.8999999999999986,0.01231306081754735,0.0,32.65,2.580000000000002,5.68,,0.0,116.6,2.280000000000001,31.13,87.98,65.69,188.26,222.36,423.27,0.0,104.98,12.5,142.56,0.0,142.56,150.0,280.71,8.93,31.9,-30.25,3.0999999999999996,0.0,0.0,0.51,0.13,0.0,0.0,1.7958125623130596,2.5952143569292105,2.708873379860417,3.54237288135593,3.4552342971086714,8.4,8.38,1.32,0.86,6,2005,0.0,154.3076923076923,20.06
2005-09-30,171.53,18.460000000000004,0.12460020768431986,0.0,51.290000000000006,23.4,26.76,,0.0,148.13,23.3,10.02,128.81,74.94,215.7,252.4,469.09,155.41,0.0,6.25,180.42,0.0,180.42,150.0,288.67,27.439999999999998,-31.800000000000004,-16.75,3.360000000000001,0.0,0.0,0.63,0.26,0.0,0.0,15.737964693665633,22.255514018691592,25.571796469366568,32.817777777777785,32.53023883696781,9.39,9.38,1.2,0.78,9,2005,0.0,148.15384615384616,38.52
2005-12-31,135.07999999999998,5.729999999999997,0.03884745762711862,0.07,36.57000000000001,7.32,11.869999999999997,3.56,0.0,127.76999999999998,6.939999999999998,22.14,92.55,82.18,197.8,251.93,451.9,6.92,129.38,0.0,157.5,0.0,157.5,150.0,294.4,15.310000000000002,-3.8599999999999994,0.6700000000000017,4.549999999999999,22.916557591623047,1.81,0.53,0.3,0.07,0.23,5.070888135593218,6.500474576271183,7.785030508474572,7.9145220338983,9.908691525423723,8.12,8.11,1.26,0.73,12,2005,10.325000000000001,147.5,44.25
2006-03-31,100.54,1.06,0.01,0.12,27.16,1.64,6.19,3.5,0.0,98.9,1.88,7.24,75.18,89.05,172.59,252.05,425.78,8.71,99.04,0.0,130.33,0.0,130.33,150.0,295.46,-11.86,-4.83,1.8,4.55,87.5,1.78,0.44,0.01,0.12,12.0,1.0,1.48,1.44,1.4,2.24,1.06,1.05,1.32,0.64,3,2006,12.719999999999999,106.0,1.06
2006-06-30,159.84999999999997,11.82,0.08259316770186335,0.031118012422360248,45.49000000000001,15.71,20.459999999999997,3.48,0.0,144.14,16.28,3.04,119.88,70.57,194.0,252.29,446.82,25.19,103.8,0.0,157.54,0.0,157.54,150.0,289.28,-4.859999999999999,-4.82,5.48,4.750000000000001,10.534467005076143,1.8,0.54,0.09,0.12,1.33,10.57192546583851,14.646521739130435,16.335093167701864,16.59204968944099,22.024844720496894,4.95,4.95,1.23,0.78,6,2006,4.453333333333333,143.11111111111111,12.88
2006-09-30,179.38,16.449999999999996,0.11217183770883053,0.0028957836117740436,53.72999999999999,21.08,25.9,3.4,0.0,158.29999999999998,22.56,1.11,177.14,71.28,250.22,251.02,501.73,24.69,143.79,0.0,196.0,0.0,196.0,150.0,305.73,2.1499999999999986,-3.58,-0.5,4.8199999999999985,7.577659574468086,1.67,0.64,0.2,0.12,0.6,13.124105011933171,17.768019093078756,21.514558472553695,22.142720763723144,28.199999999999996,6.68,6.67,1.28,0.91,9,2006,0.4246666666666634,146.64999999999998,29.33
2006-12-31,157.89,12.050000000000004,0.0815369743837603,0.0709221846302562,46.49000000000001,15.509999999999998,20.38000000000001,3.9,0.0,142.38000000000005,15.910000000000004,41.55,109.54,68.86,220.99,248.57,470.02,3.75,129.86,0.0,162.74,0.0,162.74,150.0,307.28,74.33,-2.459999999999999,-31.450000000000003,4.869999999999999,11.958991701244809,1.9,0.53,0.28,0.19,0.68,10.250362493958438,13.62832286128565,15.690043499275017,16.016191396810058,20.442484291928473,6.93,6.92,1.36,0.93,12,2006,10.481285714285718,147.78571428571428,41.38
2007-03-31,144.76,17.77,0.12,0.0,47.77,22.64,27.5,3.58,0.0,122.12,22.97,7.82,142.9,71.94,224.02,250.19,474.73,3.36,109.21,0.0,149.69,0.0,149.69,150.0,325.04,-26.86,-6.47,-0.39,4.86,7.4575,1.65,0.46,0.12,0.0,0.0,14.96,20.12,21.88,22.92,27.88,12.29,12.28,1.5,1.02,3,2007,0.0,148.08333333333334,17.77
2007-06-30,168.37,17.860000000000003,0.12030311535223127,0.11,55.10999999999999,22.33,27.32,3.64,0.0,146.04000000000002,20.64,6.46,162.8,67.08,240.88,255.58,496.92,4.97,120.24,0.0,154.5,16.0,170.5,150.0,326.41,14.229999999999999,-9.700000000000003,-5.890000000000001,4.989999999999999,7.565888857782754,1.67,0.52,0.24,0.11,0.46,14.376222284591638,19.108144821779398,21.89516699410609,23.198450743755263,26.326331742913283,11.43,11.38,1.56,1.12,6,2007,16.330416666666668,148.45833333333334,35.63
2007-09-30,183.64999999999998,18.18,0.12162795019513101,0.000746143839435044,57.73000000000002,22.879999999999995,27.880000000000003,3.72,0.0,160.76999999999998,25.11,1.29,175.96,76.72,255.97,280.72,537.14,0.0,145.03,5.01,181.57,10.99,192.56,150.0,344.58,24.39,-24.589999999999996,-4.97,5.0,7.6438022552255225,1.62,0.56,0.36,0.11,0.31,13.541245121724586,17.649566994982344,21.109206467199403,22.366028619215758,25.78512544136777,10.87,10.83,1.41,0.99,9,2007,0.111527777777777,149.47222222222223,53.81
2007-12-31,176.14,10.799999999999997,0.07187741835629158,0.12057365560886688,53.92999999999998,13.570000000000007,18.549999999999997,3.98,0.0,162.57,13.790000000000006,37.01,153.99,74.34,275.6,292.05,569.72,0.0,137.54,11.69,184.03,48.31,232.34,150.0,337.39,37.370000000000005,-27.660000000000004,26.0,4.979999999999999,13.849273148148152,1.77,0.69,0.43,0.23,0.53,7.582231852654386,10.470701129856057,12.804209874632406,13.39928803590775,14.114719083733164,9.63,9.6,1.5,1.09,12,2007,18.11689276485788,150.25581395348837,64.61
2008-03-31,166.58,20.11,0.13,0.17,48.17,25.5,30.84,4.0,0.0,141.08,23.76,38.85,124.34,86.29,286.28,298.12,585.78,0.0,137.99,16.7,184.98,43.3,228.28,150.0,357.5,37.48,-35.64,0.0,5.34,7.692499999999999,1.68,0.64,0.13,0.17,1.31,13.72,19.24,22.52,23.56,25.44,12.2,12.07,1.55,1.08,3,2008,26.29769230769231,154.69230769230768,20.11
2008-06-30,224.4,16.660000000000004,0.11327168887680175,-0.008798560699566945,66.97,21.79,27.779999999999998,4.12,-0.34,202.60999999999999,22.16,27.12,174.32,91.54,325.24,295.96,622.24,0.0,177.14,20.04,235.3,38.29,273.59,150.0,348.66,16.740000000000002,-1.2999999999999972,-27.17,5.99,9.093181272509002,1.77,0.78,0.25,0.17,0.68,10.710970900190373,15.314332336143595,19.120261082404138,19.73645906989394,22.14688060919228,9.43,9.4,1.38,0.99,6,2008,-1.2940923076923063,147.08,36.77
2008-09-30,204.29999999999995,17.769999999999996,0.11729372937293726,0.08495973597359735,56.999999999999986,23.199999999999996,29.360000000000007,3.68,0.0,181.09999999999997,22.5,35.24,143.3,120.13,320.25,292.85,613.89,6.2,170.97,20.04,226.18,33.28,259.46,150.0,354.42,12.120000000000005,6.809999999999999,-10.809999999999995,6.159999999999998,7.841851435002816,1.56,0.73,0.36,0.25,0.69,11.572981298129811,15.964979831316462,20.057227722772275,20.34394572790612,23.693333333333328,9.19,9.16,1.42,0.88,9,2008,12.871399999999998,151.5,54.54
2008-12-31,155.25,-2.8100000000000023,-0.018468973516334832,0.0010632128358785675,28.610000000000014,-2.839999999999989,3.1199999999999903,3.9,0.0,158.09000000000003,-4.0,26.05,125.86,108.01,261.1,288.89,551.56,7.62,119.76,20.04,171.68,28.27,199.95,150.0,351.62,-24.53,18.93,-3.5900000000000034,5.960000000000001,-52.78853202846971,1.66,0.57,0.34,0.25,0.74,-2.038105548037891,-2.6225942393195463,-3.1962188285327695,-3.263576261357049,-3.869793156775568,6.92,6.89,1.52,0.89,12,2008,0.16176470588234793,152.1470588235294,51.73
2009-03-31,167.7,9.24,0.060000000000000005,0.12000000000000001,47.8,12.35,18.09,3.86,0.0,155.35,12.59,36.69,120.63,102.56,262.44,284.92,548.36,0.0,116.67,20.04,164.24,23.26,187.5,150.0,360.86,23.68,-0.42,-12.63,5.74,16.0825,1.6,0.52,0.06,0.12,2.0,6.76,8.72,10.24,10.28,12.88,5.52,5.51,1.6,0.97,3,2009,18.48,154.0,9.24
