,revenue,net_profit,eps,dps,gross_profit,ebit,ebitda,close_price,expense,operating_profit,cash,account_receivable,inventory,current_asset,property_plant_equipment,total_asset,short_term_loan,account_payable,current_portion_long_term_debt,current_liability,non_current_liability,total_liability,paid_in_capital,total_equity,cash_flow_operation,cash_flow_investment,cash_flow_financing,depreciation,P/E,P/BV,D/E,EPS,DPS,DPR%,ROA%,ROAA%,ROE%,ROAE%,ROCE%,NPM%,NPMA%,TIE,CurrentRatio,QuickRatio,month,year,dividend,number_of_shares,return_old
2011-06-30,,,,,,,,,,,28879.7,36539.76,44764.28,115054.05,241742.2,425572.71,8718.66,25081.95,7384.82,51485.4,128880.69,180366.09,45038.79,235578.09,,,,,,0.0,0.77,4.36,0.0,0.0,,,,,,8.25,8.19,,2.23,1.37,6,2011,,4495.511467889908,19600.43
2011-12-31,-132628.41,-17486.99,-3.8888661613293967,0.0,-24856.37,-22913.75,-19719.780000000002,61.0,-109714.64,-23057.65,18973.24,41482.27,36145.3,105236.66,235343.02,372966.66,2102.81,27268.92,19960.88,60067.46,104445.03,164512.49,45061.13,198504.26,,,,,-3.921535061208361,13.85,0.83,0.47,0.0,0.0,-18.86513797410856,-0.0,-35.08253728518435,-0.0,-35.41350461806344,2.02,1.98,2.35,1.75,1.15,12,2011,0.0,4496.68085106383,2113.44
2012-03-31,136113.1,9852.19,2.19,1.3,13399.38,12239.0,16156.4,71.0,123874.11,10671.24,24114.84,39976.85,47337.18,118179.14,232951.6,383821.95,2190.7,33222.17,20342.44,63351.99,101915.57,165267.56,45066.44,208385.73,9430.93,-837.5,-3486.46,3917.4,8.105,15.35,0.79,2.19,1.3,0.59,10.28,0.0,18.92,0.0,15.28,7.35,7.24,8.49,1.87,1.12,3,2012,5848.33196347032,4498.716894977169,9852.19
2012-06-30,140378.99999999997,851.3500000000004,0.18850768063649978,0.005050221382396941,5953.85,1955.1399999999994,6057.710000000001,55.5,138423.86,3139.7000000000007,16498.07,46301.45,42770.47,117123.96,238068.82,390347.65,2607.87,32223.64,20194.36,65190.87,107235.21,172426.08,45073.3,203276.96,8622.970000000001,-12537.07,-3656.3199999999997,4102.57,73.61158947553882,12.31,0.85,2.37,1.3,0.55,0.8717485990616193,1.1071843520928593,1.6766843492900483,1.5526033443141245,1.390343568576378,3.91,3.87,4.57,1.8,1.14,6,2012,22.80812091786538,4516.261603375528,10703.54
2012-09-30,147417.57,12909.91,2.8648049480275013,0.9471503934328065,15660.09,15236.84,19555.870000000003,63.0,132180.72000000003,12706.609999999999,38022.46,56361.98,43887.96,151953.93,237473.41,424737.51,2310.4,39636.5,7397.81,60242.0,137768.85,198010.84,45076.24,211974.18,14733.220000000001,-4444.0,11469.11,4319.03,5.496430048699023,13.4,0.93,5.24,2.25,0.43,12.15901947407092,0.0,24.361776428264402,0.0,17.64807322945186,5.62,5.57,5.91,2.52,1.79,9,2012,4268.222988130898,4506.383587786259,23613.45
2012-12-31,148107.89000000007,10387.819999999996,2.303565802100921,0.0015311173143269597,14030.650000000001,12754.439999999999,17229.979999999996,70.0,135353.45,10521.84,31269.31,52740.97,41046.89,160891.4,240497.11,436061.97,2868.8,38485.18,13535.51,69645.12,128372.26,198017.38,45088.49,222432.62,22094.059999999998,-23870.68,-5647.5,4475.540000000001,7.5937921912393564,14.19,0.89,7.54,2.25,0.3,9.53199642248657,12.745990088017296,18.685157089720466,19.74834130607474,14.065804977284667,6.01,5.94,6.32,2.31,1.72,12,2012,6.904500425212973,4509.452254641909,34001.27
2013-03-31,145272.13,12074.99,2.68,2.45,14794.44,14824.8,18794.44,70.75,130447.33,11904.17,20893.73,51332.58,46361.43,160216.79,221185.12,420641.59,2710.33,36411.53,11554.3,63909.77,111280.33,175190.1,45088.49,233561.56,9527.86,-11153.87,-5281.32,3969.64,6.6,13.66,0.75,2.68,2.45,0.91,11.48,14.76,20.68,21.84,16.64,8.49,8.31,8.56,2.51,1.78,3,2013,11038.70354477612,4505.5932835820895,12074.99
2013-06-30,112193.35999999999,4171.630000000001,0.9243687610099827,0.003993830027782264,9526.69,4935.32,9139.66,69.0,107258.04,6348.92,21730.96,35866.45,44169.47,145115.37,224366.26,409005.12,2249.42,31915.5,26768.69,75707.32,98986.36,174693.67,45088.49,227706.12,23245.28,-10186.569999999998,-12233.59,4204.34,18.66462901791386,13.66,0.77,3.6,2.45,0.68,4.077493312455145,5.073757421543682,7.3230547400013055,7.74415606446141,6.090563058654663,6.37,6.31,6.24,1.92,1.33,6,2013,18.023955223879966,4512.95,16246.62
2013-09-30,143613.68,9609.97,2.1296361237115957,1.6197523619703909,15500.709999999995,11845.560000000001,16010.71,74.5,131768.11,11360.650000000001,12821.45,44730.06,47365.56,147229.53,225575.51,412194.35,4104.2,34375.13,27408.01,78988.85,96216.66,175205.52,45088.49,230241.51,6708.080000000002,-5267.870000000003,-10421.810000000001,4165.15,8.744451595582504,14.59,0.76,5.73,4.07,0.71,9.321339263994206,11.224260198270535,16.695157884314984,17.37902009507054,14.1083747392831,6.51,6.45,6.4,1.86,1.26,9,2013,7309.122639616053,4512.493891797556,25856.59
2013-12-31,157438.98000000004,7420.820000000003,1.645730590211198,-0.0030325476161290094,12386.190000000002,9295.989999999998,13694.0,79.0,148143.0,8563.399999999998,18582.2,58387.95,50237.93,160513.43,231248.83,432361.76,4598.87,45654.94,19839.19,83206.52,103921.97,187128.49,45088.49,238502.74,6724.260000000002,4336.420000000002,-5597.279999999999,4398.01,11.995584281790956,14.93,0.78,7.38,4.07,0.55,6.868360728794702,8.402591956525466,12.443328852816373,12.880406353739673,10.445260277167007,6.02,5.96,6.45,1.93,1.33,12,2013,-13.674164006293722,4509.134146341464,33277.41
