,revenue,net_profit,eps,dps,gross_profit,ebit,ebitda,close_price,allowance_doubtful_accounts,expense,operating_profit,cash,account_receivable,property_plant_equipment,total_asset,total_liability,paid_in_capital,total_equity,cash_flow_operation,cash_flow_investment,cash_flow_financing,depreciation,P/E,P/BV,D/E,EPS,DPS,DPR%,ROA%,ROAA%,ROE%,ROAE%,TIE,month,year,dividend,ROCE%,number_of_shares,return_old
2007-06-30,80.08000000000001,15.36,0.02505709624796085,-0.009885807504078303,0.0,19.67,20.139999999999997,0.94,3.57,68.97999999999999,0.0,39.66,0.0,40.32,2183.02,1322.11,666.52,860.91,-213.91,-0.25,229.95000000000002,0.47000000000000003,9.378580729166668,0.73,1.54,0.05,0.04,0.8,2.8063947797716144,3.9890897226753665,7.13626101141925,8.820097879282219,0.0,6,2007,-6.059999999999999,,612.9999999999999,30.65
2007-09-30,85.01999999999998,17.64,0.02557051149306275,0.004456409194450198,0.0,24.679999999999993,25.229999999999997,0.91,6.0,59.5,0.0,11.08,0.0,12.15,2482.36,1603.82,666.52,878.54,-300.51,4.640000000000001,283.86,0.5499999999999999,8.896967120181406,0.69,1.83,0.07,0.04,0.57,2.849285566369849,4.295845930834541,8.036446469248292,8.18256367778008,0.0,9,2007,3.0742857142857147,,689.8571428571428,48.29
2007-12-31,91.92000000000002,16.839999999999996,0.025855980346998306,-0.002368011230286675,0.0,22.39,22.930000000000007,0.82,10.71,64.58000000000001,0.0,13.54,0.0,11.85,2855.34,1959.96,666.52,895.38,-389.53999999999996,-2.9000000000000057,394.89,0.5399999999999998,7.92853325415677,0.61,2.19,0.1,0.04,0.4,2.3580654076462455,3.868054659910947,7.5189190849071075,7.684397359127897,0.0,12,2007,-1.5422857142857112,,651.3,65.13
2008-03-31,115.12,27.67,0.04,0.05999999999999999,0.0,36.17,36.72,0.81,5.99,52.56,0.0,8.4,0.0,12.57,3189.87,2266.81,666.52,923.06,-288.9,-10.81,294.58,0.55,5.0625,0.58,2.46,0.04,0.06,1.5,3.4800000000000004,5.68,12.0,12.32,0.0,3,2008,41.504999999999995,,691.75,27.67
2008-06-30,121.06,20.799999999999997,0.03003919950484836,5.879925727253169e-05,0.0,27.629999999999995,31.659999999999997,0.88,16.09,60.019999999999996,0.0,11.37,0.0,19.16,3584.85,2680.98,666.52,903.86,-379.4,8.31,374.05,4.03,7.322931490384617,0.65,2.97,0.07,0.06,0.86,2.317309676088302,3.7935217660408496,9.200577676913554,9.423726016092427,0.0,6,2008,0.04071428571428015,,692.4285714285713,48.47
2008-09-30,132.92000000000002,3.009999999999998,0.0046775446775446745,-0.004562104562104547,0.0,4.560000000000002,9.990000000000009,0.84,32.54,64.66000000000001,0.0,10.2,0.0,42.63,4253.59,3346.73,666.52,906.87,-631.6400000000001,-43.31,673.7900000000001,5.43,44.895348837209326,0.62,3.69,0.08,0.06,0.75,0.2829914529914528,0.47477078477078444,1.3284226884226875,1.3494716394716386,0.0,9,2008,-2.935714285714276,,643.5,51.48
2008-12-31,153.82999999999993,20.410000000000004,0.031229656419529846,0.0009222423146473764,0.0,29.89,37.39,0.58,48.57,64.84,0.0,12.54,0.0,45.16,4947.94,4020.66,666.52,927.28,-678.3699999999999,5.230000000000004,675.48,7.500000000000002,4.64062101910828,0.42,4.34,0.11,0.06,0.55,1.6466546112115734,2.8617721518987347,8.80108499095841,8.960072332730562,0.0,12,2008,0.6027272727272717,,653.5454545454545,71.89
2009-03-31,165.37,17.15,0.03,0.07,0.0,27.63,36.47,0.61,23.84,73.68,0.0,11.52,0.0,46.52,5384.57,4440.15,666.52,944.43,-415.83,-1.78,416.59,8.84,5.0825,0.43,4.7,0.03,0.07,2.17,1.28,2.56,7.28,7.36,0.0,3,2009,40.016666666666666,,571.6666666666666,17.15
2009-06-30,178.82999999999998,14.34,0.022769133058113688,0.0064613104689319354,0.0,23.349999999999998,33.61,0.65,48.61,78.72,0.0,12.69,0.0,45.36,5816.7,4901.25,666.52,915.44,-406.86000000000007,-2.7,410.7300000000001,10.260000000000002,7.136854951185495,0.47,5.35,0.05,0.07,1.3,0.9836265481105114,1.9672530962210228,6.266065417592887,6.302496030485869,0.41,6,2009,4.069333333333333,,629.8,31.49
2009-09-30,201.69,40.05000000000001,0.06158093374336038,0.0022133072407045113,0.0,53.18,64.58999999999999,1.02,57.34,97.6,0.0,13.34,0.0,43.93,6320.86,5365.36,666.52,955.49,-436.24,-16.06,452.94999999999993,11.41,4.13967415730337,0.71,5.62,0.11,0.07,0.59,2.5304165501817164,4.411434162706179,16.77240704500979,17.197875314509368,0.56,9,2009,1.4394545454545522,,650.3636363636364,71.54
2009-12-31,211.66999999999996,37.94,0.055447570332480815,0.003466635666124161,0.0,53.170000000000016,65.26000000000002,1.11,71.79,100.06,0.0,12.52,0.0,42.68,6835.93,5686.43,822.59,1149.5,-501.70000000000005,17.61,483.26,12.09,5.006531365313654,0.79,4.95,0.16,0.07,0.41,2.217902813299233,3.7011253196930944,13.196521739130434,14.610434782608692,0.62,12,2009,2.3720454545454572,,684.25,109.48
2010-03-31,228.46,45.74,0.06,0.09,-19.86,62.35,75.81,1.12,16.4,50.0,-19.86,13.35,0.0,46.96,7677.38,6482.14,822.59,1195.24,-720.11,-29.83,750.77,13.46,4.6675,0.77,5.42,0.06,0.09,1.5,2.4,3.8,15.32,17.12,0.9,3,2010,68.61,,762.3333333333334,45.74
2010-06-30,241.41,35.65,0.04380144980955891,0.00570217471433836,-17.39,53.089999999999996,68.35999999999999,1.15,42.12,45.95,-17.39,19.33,0.0,49.19,8360.08,7203.22,822.59,1156.86,-661.59,12.36,655.22,15.27,6.5637096774193555,0.82,6.23,0.1,0.09,0.9,1.6994962526108857,2.8558545275832405,12.334488266371789,13.771175820125322,0.73,6,2010,4.640999999999991,,813.9,81.39
2010-09-30,261.24,64.42,0.0795254097798505,-0.00042713119813454564,-25.450000000000003,85.03,102.01000000000002,1.24,42.45,55.41000000000001,-25.450000000000003,19.87,0.0,48.8,8894.35,7673.07,822.59,1221.28,-474.71000000000004,-2.280000000000001,477.52,16.98,3.8987538807823654,0.84,6.28,0.18,0.09,0.5,2.89825937864344,4.665490707084563,21.100742061586995,23.680899801111035,0.81,9,2010,-0.3459999999999894,,810.0555555555555,145.81
2010-12-31,281.61,58.389999999999986,0.07148628795298725,0.0007431439764936155,-36.75,78.72,97.20999999999998,1.56,40.35,70.33999999999997,-36.75,18.56,0.0,47.19,9549.46,8269.79,822.59,1279.67,-584.8500000000001,-2.09,585.6400000000001,18.490000000000002,5.455591710909404,1.0,6.46,0.25,0.09,0.36,2.447690499510284,3.9002918707149847,18.254738491674825,19.22695200783545,0.0,12,2010,0.6069999999999851,,816.8,204.2
2011-03-31,289.6,76.08,0.08,0.03,-0.78,102.19,104.03,1.41,-0.45,37.77,-0.78,26.11,0.0,46.06,10367.74,9014.7,822.59,1353.05,-594.1,9.51,592.14,1.84,4.4075,0.86,6.66,0.08,0.03,0.38,2.92,4.52,22.48,23.88,0.92,3,2011,28.529999999999998,,951.0,76.08
2011-06-30,310.65,48.33,0.0543863033518206,-0.0021051362430672817,9.75,72.97,74.82,1.81,35.38,29.21,9.75,25.46,0.0,44.78,11059.77,9683.08,904.85,1376.7,-499.84000000000003,-20.16,519.35,1.8499999999999999,8.32102886405959,1.19,7.03,0.14,0.03,0.21,1.7403617072582591,2.7970098866650592,14.047205208584518,15.259242826139378,0.74,6,2011,-1.870714285714289,,888.642857142857,124.41
2011-09-30,331.51,66.44,0.07310662824207492,0.0006657060518732071,2.2299999999999986,90.64000000000001,92.52000000000001,1.25,58.64,37.25,2.2299999999999986,19.63,0.0,43.54,11810.5,10367.36,904.85,1443.14,-524.6799999999998,5.32,513.53,1.8800000000000003,4.2728683774834435,0.78,7.18,0.21,0.03,0.14,2.2558616714697406,3.5787435158501437,18.408945244956772,19.95462824207493,0.66,9,2011,0.6050000000000075,,908.8095238095239,190.85
2011-12-31,269.68000000000006,14.02000000000001,0.014371064577536983,0.0020530092253624238,-78.86,42.25,44.370000000000005,1.47,126.09,43.77999999999999,-78.86,20.21,13.29,45.16,12353.79,10231.64,1342.35,2122.15,-370.9000000000001,8.34,363.1500000000001,2.12,25.572218259629086,0.93,4.82,0.21,0.03,0.14,0.4543993752135504,0.7691941231024558,2.641538536632989,3.2957641431151483,0.56,12,2011,2.002857142857142,,975.5714285714287,204.87
2012-03-31,372.2,86.93,0.06,0.08,-1.51,116.69,119.03,1.64,15.36,45.86,-1.51,27.52,11.55,43.81,13649.53,11440.45,1342.35,2209.08,-955.26,-29.75,992.32,2.34,6.832499999999999,1.0,5.18,0.06,0.08,1.33,2.56,3.88,15.76,19.52,0.78,3,2012,115.90666666666668,,1448.8333333333335,86.93
2012-06-30,418.29,89.97,0.06611701526286037,-0.0051773129828528485,5.74,115.21000000000001,117.58000000000001,1.67,56.37,44.730000000000004,5.74,99.56,14.12,42.57,15142.73,12951.07,1342.35,2191.66,-1283.1200000000001,59.25,1295.9099999999999,2.37,6.316452706457708,1.02,5.91,0.13,0.08,0.62,2.380212549462973,3.6008343697003955,16.417363482193327,20.160603730921427,0.95,6,2012,-7.045128205128222,,1360.7692307692307,176.9
2012-09-30,476.9200000000001,153.79999999999998,0.11626852131841547,-0.0022962945732827793,-5.15,184.12999999999997,186.62,2.96,61.8,61.28999999999999,-5.15,45.05,13.35,48.31,17185.68,14840.22,1342.35,2345.46,-1621.6399999999999,-7.609999999999999,1574.73,2.49,6.364577373211964,1.69,6.33,0.25,0.08,0.32,3.5717689749017234,5.3390504989416385,26.23017840943453,32.48077411551255,1.08,9,2012,-3.0375384615384604,,1322.8,330.7
2012-12-31,427.3699999999999,158.65000000000003,0.11671400837846124,0.0021484826811076,-99.05,202.26999999999998,204.98000000000002,3.94,81.24,59.390000000000015,-99.05,177.82,20.43,47.07,19209.3,16705.18,1342.35,2504.11,-1496.5000000000005,7.0,1622.2699999999995,2.71,8.436005357705639,2.11,6.67,0.36,0.08,0.22,3.306896904056402,5.083543476039645,25.33990804127925,27.440760192091556,1.23,12,2012,2.920444444444456,,1359.3055555555557,489.35
2013-03-31,591.38,199.4,0.15,0.03,16.83,246.39,249.15,6.45,33.73,51.01,16.83,46.42,29.1,50.65,21731.11,19022.4,1342.35,2708.71,-1998.78,1.68,1865.69,2.76,10.75,3.2,7.02,0.15,0.03,0.2,3.6799999999999997,5.56,29.439999999999998,32.44,1.65,3,2013,39.88,,1329.3333333333335,199.4
2013-06-30,646.2199999999999,198.23,0.12463219575987727,0.00492643915197545,10.290000000000003,263.76,266.20000000000005,5.85,75.67,57.809999999999995,10.290000000000003,152.04,30.0,51.06,24153.31,21286.64,1610.82,2866.67,-1920.18,-3.44,2029.25,2.4400000000000004,11.734528073450033,3.29,7.43,0.25,0.03,0.12,3.2902899680607596,5.184699343610895,27.658376883031963,31.347489877524332,1.72,6,2013,7.835599999999992,,1590.52,397.63
2013-09-30,706.75,211.98000000000002,0.13213759616804188,0.0002565115401650262,17.830000000000002,261.48,264.04999999999995,4.98,146.82,57.09,17.830000000000002,206.25,31.71,54.07,26206.18,23127.54,1610.82,3078.65,-1560.0699999999997,-4.69,1618.9699999999998,2.5699999999999994,9.42540227851684,2.61,7.51,0.38,0.03,0.08,3.2408484112793428,4.951682551139253,27.540256885549784,31.267928019553484,1.6,9,2013,0.41150526315789904,,1604.2368421052631,609.61
2013-12-31,557.27,144.63,0.0901252916843445,9.891448764040215e-06,-195.72000000000003,183.62,186.81000000000006,4.68,269.1,89.5,-195.72000000000003,182.82,38.48,53.01,27293.15,24069.87,1610.82,3223.28,-749.04,-12.560000000000002,738.1599999999999,3.1900000000000013,12.985256170918898,2.34,7.47,0.47,0.03,0.06,2.116985574883326,3.1524676495545187,17.94835596096733,20.203405812473484,1.43,12,2013,0.01587346024636105,,1604.7659574468087,754.24
2014-03-31,713.85,200.66,0.1,0.03,-55.4,254.44,257.72,4.04,77.97,85.99,-55.4,125.98,43.85,51.36,27938.76,24514.81,1610.82,3423.94,-134.18,-1.08,78.41,3.28,10.1,1.9,7.16,0.1,0.03,0.3,2.88,4.08,23.44,26.16,1.19,3,2014,60.19799999999999,,2006.6,200.66
2014-06-30,725.7699999999999,167.32000000000002,0.08184575248654818,0.0005537257459644605,-41.39000000000001,211.88,215.05999999999995,4.1,205.94,78.92999999999999,-41.39000000000001,187.7,45.47,49.27,28094.12,24551.18,2013.52,3542.94,343.86,-1.5099999999999998,-280.62,3.18,12.524779464499163,2.33,6.93,0.18,0.03,0.17,2.382620794608403,3.2556421544649172,18.897274851894128,20.879760856568293,1.04,6,2014,1.132000000000012,,2044.3333333333335,367.98
2014-09-30,733.9200000000001,192.85000000000002,0.09628229588288788,-0.0006196173528520275,-51.730000000000004,243.53000000000003,246.98000000000002,3.82,292.47,92.96000000000001,-51.730000000000004,156.93,46.67,54.33,27952.23,24216.44,2013.52,3735.79,510.91,-2.58,-539.0999999999999,3.45,9.916672543427534,2.06,6.48,0.28,0.03,0.11,2.7646773532086373,3.603708788759517,20.64567516003067,22.640094146176207,1.08,9,2014,-1.2410714285714377,,2002.9642857142858,560.83
2014-12-31,739.9099999999999,143.26,0.07121390731298555,0.0001300614978198859,-44.53999999999999,187.26,190.82000000000005,3.34,432.34,94.69999999999999,-44.53999999999999,204.24,48.01,54.1,27864.27,23985.22,2013.52,3879.05,474.9699999999999,-2.1799999999999997,-425.48,3.5600000000000005,11.721727279073013,1.73,6.18,0.35,0.03,0.09,2.0590992628783247,2.645087985910892,14.771799059779287,16.139106080188608,1.0,12,2014,0.26164285714286706,,2011.6857142857145,704.09
2015-03-31,726.25,173.89,0.07,0.030000000000000002,-57.12,218.85,222.36,3.34,103.84,100.22,-57.12,81.02,47.58,52.48,28191.49,24138.56,2013.52,4052.94,141.9,-0.78,-264.34,3.51,11.927500000000002,1.66,5.96,0.07,0.03,0.43,2.48,3.12,17.16,18.6,1.03,3,2015,74.52428571428571,,2484.142857142857,173.89
2015-06-30,756.23,190.82,0.07848153327301143,-0.0006507714544236725,-43.65,241.67999999999998,245.28999999999996,2.8,211.46,97.9,-43.65,147.12,47.62,50.98,28791.75,24608.4,2416.23,4183.35,-163.73000000000002,-1.14,230.95999999999998,3.6100000000000003,8.920888402683158,1.62,5.88,0.15,0.03,0.2,2.6579079268459873,3.390402237394094,18.249572537084262,19.756417975926077,1.04,6,2015,-1.5822857142857174,,2431.4,364.71
2015-09-30,733.1599999999999,214.53000000000003,0.08888750776880051,-0.0002224984462398972,-62.35000000000001,259.58000000000004,263.31000000000006,2.48,294.8,100.56,-62.35000000000001,159.68,49.27,49.96,28832.98,24435.1,2416.23,4397.88,413.99,-3.0200000000000005,-398.4,3.7299999999999995,6.9728583414907,1.36,5.56,0.24,0.03,0.13,2.977731510254817,3.7629044955458886,19.51080795525171,21.09596851046199,1.13,9,2015,-0.5369999999999919,,2413.5,579.24
2015-12-31,750.8299999999999,169.41999999999996,0.0701522720594128,1.9034007426602537e-05,-60.46000000000001,225.28999999999996,230.81999999999994,3.16,411.92,109.48000000000002,-60.46000000000001,163.89,50.9,94.78,29504.67,24940.42,2416.23,4564.26,-229.40000000000003,-49.27,282.88,5.529999999999999,11.257297544563807,1.67,5.46,0.31,0.03,0.1,2.2991841423343033,2.987129003820158,14.845125958378967,16.049029465979213,1.11,12,2015,0.045967741935484696,,2415.032258064516,748.66
2016-03-31,779.57,209.56,0.09000000000000001,0.18,-50.86,264.18,268.65,3.06,104.71,106.22,-50.86,52.97,52.83,106.2,30480.87,25707.05,2416.23,4773.82,-479.22,-13.05,381.35,4.47,8.5,1.55,5.39,0.09,0.18,2.0,2.76,3.6,17.56,19.0,1.28,3,2016,419.11999999999995,,2328.4444444444443,209.56
2016-06-30,795.2999999999998,216.62,0.09149091932986061,0.0029818386597212933,-50.16,274.61999999999995,279.26,4.9,228.62,104.68,-50.16,98.53,53.59,111.17,31444.5,26888.98,2416.23,4555.52,-505.19999999999993,-7.509999999999998,558.26,4.64,13.3882139229988,2.6,5.9,0.18,0.18,1.0,2.7650588953024546,3.6393054577877892,19.03011122061101,19.823032521469802,1.24,6,2016,7.060000000000116,,2367.666666666667,426.18
2016-09-30,797.6100000000001,218.15000000000003,0.0914135613738302,0.001413561373830157,-62.019999999999996,275.05000000000007,279.82000000000005,5.0,352.55,111.97,-62.019999999999996,69.66,55.22,120.78,32187.7,27414.03,2416.23,4773.67,-375.61,-12.210000000000004,358.9599999999999,4.770000000000001,13.675213843685537,2.53,5.74,0.27,0.18,0.67,2.7085499666320056,3.6159142054537274,18.282712274766038,19.02756351558984,1.34,9,2016,3.373333333333278,,2386.4074074074074,644.33
2016-12-31,840.2199999999998,236.82999999999993,0.09675745608062097,0.00450497072041399,-49.04000000000002,288.40999999999997,294.1500000000001,5.25,496.35,116.71999999999997,-49.04000000000002,117.88,52.94,129.35,33364.87,28355.48,2416.23,5009.39,-610.23,-14.339999999999996,672.8,5.74,13.561745555883972,2.53,5.66,0.36,0.18,0.5,2.8382187116982154,3.7735407871442175,18.9107072495347,19.79227518271369,1.32,12,2016,11.026666666666642,,2447.6666666666665,881.16
2017-03-31,845.85,245.8,0.1,0.21,-62.26,310.17,316.07,5.0,138.91,119.67,-62.26,93.58,52.32,131.49,35099.98,29844.47,2416.23,5255.5,-882.88,-151.3,1009.88,5.9,12.5,2.3,5.68,0.1,0.21,2.1,2.8,3.8,18.72,19.6,1.98,3,2017,516.18,,2458.0,245.8
2017-06-30,869.0400000000001,258.01,0.10754470931501955,-0.005156110438458921,-57.559999999999995,320.37999999999994,326.33,5.85,285.49,116.29,-57.559999999999995,82.47,52.81,128.24,36287.75,31281.96,2416.23,5005.79,-873.5400000000001,149.10000000000002,713.33,5.949999999999999,13.60039010115887,2.82,6.25,0.21,0.21,1.0,2.8473742085309937,3.810155415732121,20.607614775411367,21.590880689148683,1.88,6,2017,-12.369999999999948,,2399.095238095238,503.81
2017-09-30,903.2899999999997,301.98999999999995,0.12367423678332091,0.003674236783320911,-55.849999999999994,376.85,382.85,6.5,406.77,119.43999999999997,-55.849999999999994,71.59,58.55,125.08,38176.8,32869.02,2416.23,5307.78,-1404.2599999999998,-1.7399999999999998,1395.1100000000001,6.000000000000002,13.141378853604424,2.96,6.19,0.33,0.21,0.64,3.163062298337056,4.2873735418217915,22.75605956813105,23.97031571109456,1.93,9,2017,8.97181818181815,,2441.8181818181815,805.8
