,revenue,net_profit,eps,dps,gross_profit,ebit,ebitda,close_price,allowance_doubtful_accounts,expense,operating_profit,cash,account_receivable,inventory,current_asset,property_plant_equipment,total_asset,short_term_loan,account_payable,current_portion_long_term_debt,current_liability,non_current_liability,total_liability,paid_in_capital,total_equity,cash_flow_operation,cash_flow_investment,cash_flow_financing,depreciation,P/E,P/BV,D/E,EPS,DPS,DPR%,ROA%,ROAA%,ROE%,ROAE%,ROCE%,NPM%,NPMA%,TIE,CurrentRatio,QuickRatio,month,year,dividend,number_of_shares,return_old
2000-03-31,34.73,-66.3,-2.65,0.0,-2.95,-37.67,-13.58,1.9,0.0,72.4,-32.84,346.71,14.27,391.95,763.14,789.06,1670.22,678.79,9.24,13.0,1961.81,4.0,1965.81,250.0,-295.59,0.55,6.05,0.08,24.09,-0.18,-1.61,-6.65,-2.65,0.0,0.0,-15.88,0.0,89.72,0.0,51.68,-203.37,-190.9,0.0,0.39,0.19,3,2000,0.0,25.0188679245283,-66.3
2000-06-30,57.580000000000005,658.74,26.35226858416042,0.0,-11.23,-70.92999999999999,-46.5,4.0,0.0,128.51999999999998,-45.03,51.62,18.41,380.17,461.34,763.73,1310.7,0.0,20.54,13.47,42.18,905.38,947.56,250.0,363.14,9.02,28.919999999999998,-333.31,24.430000000000003,0.03822251571181347,2.75,2.61,23.7,0.0,0.0,201.0333400850719,0.0,725.5880332185537,0.0,-38.071800688677335,682.53,641.79,0.0,10.94,1.92,6,2000,0.0,24.99746835443038,592.44
2000-09-30,61.05000000000001,-31.410000000000082,-1.2563328164269323,0.0,-1.120000000000001,-27.460000000000008,-3.5799999999999983,3.4,0.0,88.49000000000004,-27.89999999999999,91.71,11.0,358.68,471.59,736.0,1290.49,0.0,32.09,13.47,54.05,825.38,879.43,250.0,411.06,35.07,5.490000000000002,-0.45999999999997954,23.880000000000003,-0.6698065902578779,2.07,2.14,22.44,0.0,0.0,-9.734899737981952,-0.0,-30.564046842414925,-0.0,2.463397679268495,382.67,365.83,0.0,8.73,2.09,9,2000,0.0,25.00133689839572,561.03
2000-12-31,73.72999999999999,-83.69,-3.346968827251016,0.0,1.9800000000000004,-79.85999999999999,-56.21000000000001,2.9,0.0,153.59999999999997,-35.760000000000005,69.7,33.7,359.75,487.7,672.22,1230.28,0.0,59.08,13.47,77.99,824.92,902.91,250.0,327.37,-22.810000000000002,1.240000000000002,-0.4399999999999977,23.64999999999999,-0.21388756123790179,2.21,2.76,19.09,0.0,0.0,-27.21055851175263,-0.0,-102.25699836594461,-0.0,13.142419239954748,213.51,210.2,0.0,6.25,1.64,12,2000,0.0,25.00471451021477,477.34
2001-03-31,202.39,-59.58,-2.38,0.0,-11.06,-55.74,-33.0,6.2,0.0,258.13,-62.78,67.64,67.52,336.12,504.12,646.39,1203.85,86.7,0.0,19.54,117.7,818.36,936.06,250.0,267.79,-5.24,3.67,-0.48,22.74,-0.6525,5.79,3.5,-2.38,0.0,0.0,-19.8,-15.520000000000001,-89.0,1714.52,-20.52,-30.56,-29.44,0.0,4.28,1.43,3,2001,0.0,25.03361344537815,-59.58
2001-06-30,115.94999999999999,-60.53,-2.4189825992839897,0.0,-15.450000000000001,-56.65,-34.03,6.9,0.0,172.60000000000002,-66.16999999999999,68.5,63.95,291.79,463.48,628.24,1127.19,0.0,71.78,24.62,106.96,812.96,919.92,250.0,207.26,3.02,-1.73,-0.44000000000000006,22.62,-0.7143499091359655,8.32,4.44,-4.8,0.0,0.0,-21.488628756972776,-18.58584963783199,-116.81670135708934,-84.88613104654067,-22.21432353675797,-39.93,-37.73,0.0,4.33,1.61,6,2001,0.0,25.022916666666667,-120.11
2001-09-30,86.71000000000004,-35.44000000000001,-1.4171443265830925,0.0,-3.66,-31.200000000000003,-9.200000000000003,2.8,0.0,117.90999999999997,-44.58000000000001,90.49,28.88,286.63,436.25,619.76,1087.73,0.0,72.97,29.74,108.5,807.4,915.9,250.0,171.82,28.95,0.7000000000000002,-0.45000000000000007,22.0,-0.49377468961625265,4.07,5.33,-6.22,0.0,0.0,-13.032259723561559,-11.009069752491163,-82.50422886531665,-48.638580520732894,-13.360344583735138,-41.63,-38.4,0.0,4.02,1.38,9,2001,0.0,25.008038585209007,-155.55
2001-12-31,103.58999999999997,-31.889999999999986,-1.2760083226632517,0.0,-0.46999999999999886,-27.900000000000006,-10.349999999999994,3.0,0.0,131.49,-11.430000000000007,12.68,33.31,300.68,382.09,593.16,1012.91,0.0,31.69,34.71,71.19,801.79,872.98,250.0,139.93,-84.28,9.91,0.3500000000000001,17.549999999999997,-0.5877704609595487,5.36,6.24,-7.5,0.0,0.0,-12.596754161331623,-10.405422535211263,-91.1580345710627,-54.592740076824555,-12.392592829705501,-38.01,-36.85,0.0,5.37,1.14,12,2001,0.0,24.992,-187.44
2002-03-31,212.86,-15.3,-0.61,0.0,6.17,-11.49,6.81,3.7,0.0,224.35,-19.42,30.84,97.18,264.12,427.27,593.88,1049.06,57.88,0.0,46.98,112.64,811.8,924.43,250.0,124.63,2.4,20.46,-4.7,18.3,-1.5175,7.42,7.42,-0.61,0.0,0.0,-5.84,-4.08,-49.12,-31.2,-4.92,-7.49,-7.19,0.0,3.79,1.45,3,2002,0.0,25.081967213114755,-15.3
2002-06-30,200.53999999999996,-53.75,-2.1484431571325127,0.0,4.859999999999999,-49.339999999999996,-29.45,22.6,0.0,249.88000000000002,-62.31999999999999,26.82,56.84,258.11,363.35,592.25,987.78,0.0,33.36,51.16,92.65,824.25,916.9,250.0,70.88,2.7100000000000004,3.6899999999999977,-10.419999999999998,19.889999999999997,-2.6303232558139533,79.71,12.94,-2.76,0.0,0.0,-21.764663287472846,-17.903692976104274,-303.335264301231,-154.59449674149167,-21.17306299782766,-17.66,-16.7,0.0,3.92,1.14,6,2002,0.0,25.018115942028988,-69.05
