,revenue,net_profit,eps,dps,gross_profit,ebit,ebitda,close_price,allowance_doubtful_accounts,expense,operating_profit,cash,account_receivable,inventory,current_asset,property_plant_equipment,total_asset,short_term_loan,account_payable,current_portion_long_term_debt,current_liability,non_current_liability,total_liability,paid_in_capital,total_equity,cash_flow_operation,cash_flow_investment,cash_flow_financing,depreciation,P/E,P/BV,D/E,EPS,DPS,DPR%,ROA%,ROAA%,ROE%,ROAE%,ROCE%,NPM%,NPMA%,TIE,CurrentRatio,QuickRatio,month,year,dividend,number_of_shares,return_old
2013-09-30,,,,,,,,,0.0,,,20.92,425.92,382.04,869.46,0.0,1106.19,474.97,48.53,22.28,665.68,88.83,754.51,250.0,351.68,,,,,,0.0,2.15,0.11,0.0,0.0,,,,,,4.23,4.21,4.35,1.31,0.73,9,2013,,460.72727272727275,50.68
2013-12-31,447.06999999999994,17.619999999999997,0.036117130307467056,0.0,130.51999999999998,27.03,31.210000000000008,,0.0,420.04999999999995,35.099999999999994,9.32,566.33,369.77,981.89,201.78,1226.54,527.64,87.61,25.79,774.63,83.17,857.8,250.0,368.74,-35.94,-15.0,39.349999999999994,4.1800000000000015,0.0,0.0,2.33,0.14,0.0,0.0,5.747783308931186,0.0,19.111121522693995,0.0,24.98273499267935,4.16,4.14,4.7,1.27,0.79,12,2013,0.0,487.8571428571428,68.3
2014-03-31,363.69,-15.47,-0.029999999999999995,0.0,114.18,-9.65,-5.76,2.72,0.0,373.34,-15.6,114.68,421.27,426.64,1005.07,213.52,1261.39,373.56,75.56,25.8,588.91,76.92,665.82,300.0,595.57,30.35,-11.43,86.44,3.89,-22.6675,2.74,1.12,-0.03,0.0,0.0,-4.92,0.0,-10.4,0.0,-5.72,-4.32,-4.25,-1.79,1.71,0.98,3,2014,0.0,515.6666666666667,-15.47
2014-06-30,397.43,11.49,0.028869346733668342,0.1,137.47,14.190000000000001,19.939999999999998,4.18,0.0,383.24000000000007,13.19,4.9,500.71,404.61,1131.24,231.74,1403.47,557.46,104.53,25.91,784.85,71.56,856.41,300.0,547.07,-203.32,-17.68,111.22,5.75,36.19756309834639,4.58,1.57,-0.01,0.1,-10.0,3.233366834170855,-0.0,8.429849246231155,-0.0,-8.429849246231155,-0.53,-0.52,0.5,1.44,0.93,6,2014,39.800000000000004,398.0,-3.98
2014-09-30,289.68999999999994,1.1600000000000001,-0.0,,122.34,5.8999999999999995,10.629999999999999,9.95,0.0,283.80000000000007,6.02,13.2,359.81,897.37,1512.24,243.46,1799.95,716.89,311.87,25.77,1164.84,86.89,1251.73,300.0,548.22,-137.20000000000002,-22.490000000000002,167.98999999999998,4.729999999999999,-0.0,10.89,2.28,0.0,0.1,0.0,0.26326241134751777,-1.1846808510638298,0.8391489361702129,1.0365957446808514,-2.698439716312057,-0.27,-0.27,0.74,1.3,0.53,9,2014,-inf,-inf,-2.82
2014-12-31,819.1100000000001,124.96,0.040923530374979526,inf,345.61,165.53,169.94,4.02,0.0,653.5699999999999,169.35999999999999,47.52,961.21,870.05,2641.99,256.21,2960.18,1236.79,296.18,25.74,2196.22,81.14,2277.37,300.0,673.19,-776.52,-23.949999999999996,834.7800000000001,4.410000000000002,24.557998559539055,17.91,3.38,0.04,0.1,2.5,16.901418044866546,34.416689045357785,74.23528410021287,95.92475519895203,94.24689045357786,6.56,6.53,7.57,1.2,0.81,12,2014,inf,3053.5,122.14
2015-03-31,446.94,10.28,0.0,,164.4,27.42,32.12,1.02,0.0,419.52,22.5,68.68,657.57,817.76,2481.19,267.4,2803.23,801.72,417.71,25.55,2016.12,75.01,2091.13,309.26,701.98,334.36,-10.3,-302.89,4.7,0.0,4.49,2.98,0.0,0.0,0.0,1.48,5.3999999999999995,5.84,6.32,13.92,2.33,2.3,2.02,1.23,0.83,3,2015,,inf,10.28
2015-06-30,517.4300000000001,7.01,0.004054366685945634,,212.80999999999997,27.92,32.88,0.99,0.0,489.51,38.06,72.52,595.68,721.66,2240.26,264.63,2594.01,757.01,307.38,25.5,1779.26,68.88,1848.14,321.0,732.49,76.07999999999998,-38.0,-34.25,4.96,61.04529243937232,4.34,2.52,0.01,0.0,0.0,1.0865702718334298,4.492238288027762,3.827322151532678,4.378716020821284,11.011659919028341,1.8,1.79,2.04,1.26,0.85,6,2015,,1728.9999999999998,17.29
2015-09-30,361.2299999999999,8.350000000000001,0.003256630265210609,0.0,165.02000000000004,33.0,37.879999999999995,1.69,0.0,328.23,40.25,113.29,477.54,683.7,2062.62,260.98,2409.71,485.9,346.73,25.44,1572.4,62.41,1634.82,329.35,757.59,285.66,-1.740000000000002,-243.14,4.879999999999999,129.73532934131734,7.35,2.16,0.01,0.0,0.0,1.380811232449298,5.471138845553823,4.402964118564743,5.119422776911078,13.74297971918877,1.94,1.93,2.08,1.31,0.88,9,2015,0.0,2564.0,25.64
2015-12-31,443.21000000000004,-19.26,-0.0,,158.91999999999996,5.609999999999999,10.590000000000003,1.17,0.0,437.5999999999999,-0.04999999999999716,163.9,530.81,803.51,2016.81,259.37,2387.47,241.76,169.88,25.66,1107.19,57.33,1164.52,387.82,1192.75,-122.25,35.9,136.95,4.98,-0.0,3.8,0.98,0.0,0.0,0.0,-3.260313479623825,-42.38407523510971,-6.399874608150471,-8.211159874608152,-88.63222570532915,0.36,0.36,1.74,1.82,1.1,12,2015,,inf,6.38
