,revenue,net_profit,eps,dps,gross_profit,ebit,ebitda,close_price,expense,operating_profit,cash,account_receivable,inventory,current_asset,property_plant_equipment,total_asset,short_term_loan,account_payable,current_portion_long_term_debt,current_liability,non_current_liability,total_liability,paid_in_capital,total_equity,cash_flow_operation,cash_flow_investment,cash_flow_financing,depreciation,P/E,P/BV,D/E,EPS,DPS,DPR%,ROA%,ROAA%,ROE%,ROAE%,ROCE%,NPM%,NPMA%,TIE,CurrentRatio,QuickRatio,month,year,dividend,number_of_shares,return_old
2004-06-30,,,,,,,,,,,62.71,190.8,18.1,305.08,53.7,427.2,0.0,39.0,0.0,133.03,0.0,133.03,160.0,294.17,,,,,,0.0,0.45,0.59,0.0,0.0,,,,,,23.25,22.93,0.0,2.29,2.16,6,2004,,161.27118644067798,95.15
2004-09-30,219.07,58.16,0.36039397299589065,0.0,119.28999999999999,77.56,80.78,,141.52000000000004,77.25,670.87,164.71,24.84,890.83,52.87,1019.18,0.0,24.24,0.0,103.38,0.0,103.38,200.0,915.8,49.900000000000006,-5.200000000000003,563.47,3.2200000000000006,0.0,0.0,0.11,0.95,0.0,0.0,22.822422542560822,0.0,25.40208466505772,0.0,36.069746265736086,24.41,24.18,0.0,8.62,8.38,9,2004,0.0,161.37894736842105,153.31
2004-12-31,242.28999999999996,52.329999999999984,0.3079133437074498,0.0,137.63,76.68,80.72,,165.60999999999996,74.78,120.86,190.08,30.42,833.95,55.66,967.03,0.0,26.83,0.0,118.91,0.0,118.91,200.0,848.12,38.25999999999999,-468.29,-120.0,4.039999999999999,0.0,0.0,0.14,1.21,0.0,0.0,21.650634117875892,0.0,24.683962264150935,0.0,35.331147636646556,23.68,23.47,0.0,7.01,6.76,12,2004,0.0,169.9504132231405,205.64
2005-03-31,243.61,61.15,0.31,0.0,125.93,81.52,86.22,,162.09,76.64,132.16,209.11,34.4,891.76,144.69,1077.05,0.0,39.18,0.0,157.76,0.0,157.76,200.0,909.28,57.82,-57.92,11.4,4.7,0.0,0.0,0.17,0.31,0.0,0.0,22.72,0.0,26.92,0.0,35.48,25.61,25.1,0.0,5.65,5.43,3,2005,0.0,197.25806451612902,61.15
2005-06-30,299.56999999999994,83.22,0.4150335942370298,0.0,175.70999999999998,111.26,116.05000000000001,,188.32000000000002,108.08,171.67,251.54,31.77,858.98,164.47,1061.33,0.0,39.94,0.0,158.54,0.0,158.54,200.0,892.5,63.559999999999995,75.95,-100.0,4.79,0.0,0.0,0.18,0.72,0.0,0.0,31.358093786797806,59.718722726328174,37.30690863752857,56.0987074877052,49.22759576089215,26.98,26.58,0.0,5.42,5.22,6,2005,0.0,200.5138888888889,144.37
2005-09-30,274.38,71.12,0.3564415982180148,0.0,150.13,95.80999999999997,100.95000000000002,,178.57,92.60999999999999,239.0,207.3,30.95,890.5,208.48,1132.76,0.0,43.42,0.0,265.38,0.0,265.38,200.0,853.61,108.38,-45.040000000000006,4.0,5.140000000000001,0.0,0.0,0.31,1.08,0.0,0.0,25.109330363357927,35.40653208965613,33.32068866304701,32.15895308366977,43.92152582486427,26.73,26.36,0.0,3.36,3.24,9,2005,0.0,199.52777777777777,215.49
2005-12-31,315.20000000000005,86.88999999999999,0.43390402804418277,0.55,182.40999999999997,117.53000000000003,123.05999999999995,18.9,197.65999999999997,113.89000000000004,200.61,213.37,47.55,818.63,271.69,1152.73,0.0,40.64,0.0,193.47,0.0,193.47,200.0,940.51,112.07999999999998,-44.47,-106.0,5.529999999999999,10.892500863160318,4.02,0.21,1.51,0.55,0.36,30.14914610754679,44.0455691513989,36.95368079899464,38.86170910774522,48.666216019578016,27.05,26.69,0.0,4.23,3.99,12,2005,110.13841059602649,200.25165562913907,302.38
2006-03-31,305.97,60.51,0.3,0.65,152.99,85.15,95.42,25.75,220.82,78.25,170.05,233.7,33.94,793.24,383.24,1242.91,0.0,46.78,0.0,222.19,0.0,222.19,200.0,1001.01,75.13,-105.87,0.0,10.27,21.4575,5.14,0.22,0.3,0.65,2.17,19.48,29.36,24.16,25.36,33.36,20.23,19.78,0.0,3.57,3.42,3,2006,131.105,201.7,60.51
2006-06-30,345.86,83.49000000000001,0.41745000000000004,-0.005524999999999949,188.15999999999997,116.50999999999999,138.42000000000002,24.2,229.34000000000003,108.97999999999999,178.66,265.82,39.12,627.87,543.57,1188.53,0.0,60.66,0.0,211.78,0.0,211.78,200.0,954.5,59.5,79.29,-130.0,21.91,14.492274523895077,5.07,0.22,0.72,0.65,0.9,28.108300000000003,41.582658333333335,34.996225,36.15580833333333,47.890791666666665,22.59,22.09,0.0,2.96,2.78,6,2006,-1.1049999999999898,200.0,144.0
2006-09-30,307.53999999999996,65.63999999999999,0.3287635947338294,0.5988838008013737,155.57000000000005,92.54999999999998,98.22999999999999,22.6,214.99999999999994,91.12000000000003,181.07,229.79,37.01,497.33,601.09,1118.31,0.0,49.68,0.0,197.02,0.0,197.02,200.0,900.15,99.38,26.02,-123.0,5.68,17.182559414990862,5.02,0.22,1.05,1.25,1.19,23.48311390955924,32.738591871780194,29.169158557527187,29.945666857469945,39.99017744705208,22.22,21.85,0.0,2.52,2.34,9,2006,119.57142857142856,199.65714285714284,209.64
