,revenue,net_profit,eps,dps,gross_profit,ebit,ebitda,close_price,allowance_doubtful_accounts,expense,operating_profit,cash,account_receivable,inventory,current_asset,property_plant_equipment,total_asset,short_term_loan,account_payable,current_portion_long_term_debt,current_liability,non_current_liability,total_liability,paid_in_capital,total_equity,cash_flow_operation,cash_flow_investment,cash_flow_financing,depreciation,P/E,P/BV,D/E,EPS,DPS,DPR%,ROA%,ROAA%,ROE%,ROAE%,ROCE%,NPM%,NPMA%,TIE,CurrentRatio,QuickRatio,month,year,dividend,number_of_shares,return_old
2000-03-31,159.56,-26.01,-0.8099999999999999,0.0,35.01,54.2,77.43,11.0,0.0,105.36,11.5,20.98,192.32,19.91,239.45,3263.68,5220.23,893.52,17.22,86.38,2005.69,1761.06,3766.76,320.0,1453.47,68.32,-52.56,-6.46,23.23,-3.395,2.42,2.59,-0.81,0.0,0.0,-2.0,0.0,-7.16,0.0,6.760000000000001,-22.26,-16.3,0.0,0.12,0.11,3,2000,0.0,32.111111111111114,-26.01
2000-06-30,130.55,-67.17999999999999,-2.0977980470007513,0.0,19.620000000000005,-6.670000000000002,15.539999999999992,9.6,0.0,137.22000000000003,-42.09,19.89,147.87,19.75,195.95,3234.49,5197.45,265.07,14.74,51.16,1345.5,2430.15,3775.65,320.0,1421.8,44.610000000000014,-51.11,-5.61,22.209999999999997,-1.144414260196487,2.16,2.66,-2.91,0.0,0.0,-5.161592445541366,0.0,-18.887391351003323,0.0,3.5467925743105484,-44.09,-32.12,0.0,0.15,0.13,6,2000,0.0,32.024054982817866,-93.19
2000-09-30,137.15999999999997,-128.91,-4.028074741107609,0.0,12.609999999999992,-61.1,-39.019999999999996,8.3,0.0,198.25999999999996,-100.91,15.7,54.5,19.82,97.34,3205.1,5115.1,267.34,16.28,43.25,794.59,3035.96,3830.55,320.0,1284.55,49.54999999999998,-46.260000000000005,-7.489999999999998,22.08,-0.5168722364440307,2.07,2.98,-6.94,0.0,0.0,-10.075990995047276,0.0,-40.141447996398014,0.0,-0.7197136425033769,-72.0,-51.98,0.0,0.12,0.1,9,2000,0.0,32.002881844380404,-222.1
2000-12-31,197.73000000000002,-301.03999999999996,-9.529423098979239,0.0,-107.6,-318.40000000000003,-168.94,8.1,0.0,516.1200000000001,-230.61,28.24,69.12,20.62,132.5,6320.52,7085.16,263.99,20.42,97.06,1024.38,5008.9,6033.28,320.0,794.3,-111.36999999999999,284.01,-160.07999999999998,149.45999999999998,-0.21287752458145098,3.26,7.6,-16.56,0.0,0.0,-16.98723248078908,0.0,-151.59608823641852,0.0,-12.61382574454257,-116.42,-83.7,0.0,0.13,0.11,12,2000,0.0,31.59057971014493,-523.14
2001-03-31,187.11,-107.71,-3.8499999999999996,0.0,41.2,-60.44,27.27,9.5,0.0,247.55,-71.74,19.57,72.44,19.41,126.92,6235.48,6978.47,265.45,16.99,88.68,754.56,5301.68,6056.24,320.0,686.37,73.22,-48.89,-33.0,87.71,-0.6175,4.43,8.82,-3.85,0.0,0.0,-6.16,-3.9600000000000004,-62.76,-40.28,-3.8799999999999994,-61.33,-57.57,0.0,0.17,0.14,3,2001,0.0,27.976623376623376,-107.71
2001-06-30,163.02999999999997,-97.09000000000002,-3.46546826171875,0.0,21.86,-57.510000000000005,29.77,7.9,0.0,220.53999999999996,-68.61,16.28,64.43,19.61,115.18,6150.66,6851.87,274.01,15.9,94.47,993.3,5047.69,6041.0,320.0,589.5,-57.93,30.41,24.23,87.28000000000002,-0.5695334225975899,4.29,10.25,-7.31,0.0,0.0,-5.669904296875002,-3.7167265625000003,-65.87708203125001,-38.6084453125,-3.8115410156250005,-62.63,-58.49,0.0,0.12,0.1,6,2001,0.0,28.016415868673054,-204.8
2001-09-30,160.84000000000003,-58.18000000000001,-2.0773830709559666,0.0,4.179999999999993,-27.36,33.970000000000006,5.1,0.0,188.2,-43.670000000000016,24.5,61.32,19.18,117.71,5321.43,6018.53,296.05,18.19,97.67,1060.81,4221.32,5282.13,320.0,528.68,36.2,-14.66,-13.309999999999999,61.329999999999984,-0.610214850464077,3.09,9.99,-9.39,0.0,0.0,-3.867162521864781,-2.309678302532512,-44.01662788044718,-25.671941592516543,-2.5928572515020156,-55.81,-51.47,0.0,0.11,0.09,9,2001,0.0,28.00638977635783,-262.98
2001-12-31,171.61,-1637.36,-58.477758295883895,0.0,66.75000000000001,-1487.3600000000001,-1538.64,5.65,0.0,1658.9700000000003,-452.87,19.44,59.31,20.35,108.39,3808.22,4239.18,283.92,22.12,102.03,1156.2,4201.85,5358.06,320.0,-1119.65,58.410000000000004,-36.599999999999994,-26.870000000000005,-51.28,-0.023212244100258954,-1.61,-4.79,-67.87,0.0,0.0,-154.50466505993663,-99.36135386299293,584.9671380910784,4026.0820796278563,-182.52436006188367,-303.43,-278.4,0.0,0.09,0.08,12,2001,0.0,27.999705318992188,-1900.34
2002-03-31,197.28,-8.17,-0.29,0.0,57.08,48.08,95.43,5.6,0.0,149.2,35.06,70.92,55.79,19.39,154.86,3782.86,4260.51,289.61,20.26,103.53,1044.24,4342.92,5387.16,320.0,-1126.65,73.13,-16.94,-4.71,47.35,-4.8275,-1.59,-4.78,-0.29,0.0,0.0,-0.76,3.44,2.92,14.84,5.96,-4.44,-4.14,0.0,0.15,0.13,3,2002,0.0,28.17241379310345,-8.17
2002-06-30,167.35999999999999,-26.86,-0.9584641735655153,0.0,27.460000000000008,10.490000000000002,58.47,5.6,0.0,156.87,-1.9400000000000048,34.1,50.6,19.99,112.68,3593.27,4184.04,257.07,18.53,54.47,1011.63,4325.91,5337.54,320.0,-1153.51,47.36,-23.31,-60.87,47.98,-1.4606701414743113,-1.55,-4.63,-1.25,0.0,0.0,-2.5763516985441046,3.251110476734228,9.323939480445333,38.09320011418784,5.67410790750785,-10.35,-9.61,0.0,0.11,0.09,6,2002,0.0,28.024,-35.03
