,revenue,net_profit,eps,dps,gross_profit,ebit,ebitda,close_price,allowance_doubtful_accounts,expense,operating_profit,cash,account_receivable,inventory,current_asset,property_plant_equipment,total_asset,short_term_loan,account_payable,current_portion_long_term_debt,current_liability,non_current_liability,total_liability,paid_in_capital,total_equity,cash_flow_operation,cash_flow_investment,cash_flow_financing,depreciation,P/E,P/BV,D/E,EPS,DPS,DPR%,ROA%,ROAA%,ROE%,ROAE%,ROCE%,NPM%,NPMA%,CurrentRatio,QuickRatio,month,year,dividend,number_of_shares,return_old
2003-09-30,,,,,,,,,0.0,,,13.14,107.98,188.14,312.7,195.32,511.92,35.0,67.54,0.0,118.32,0.44,118.75,300.0,393.16,,,,,,0.0,0.3,0.83,0.0,0.0,,,,,,16.68,16.19,2.64,1.05,9,2003,,59.734939759036145,49.58
2003-12-31,92.04000000000002,15.689999999999998,0.25721311475409836,0.0,34.55,19.5,24.510000000000005,3.62,0.0,72.54000000000002,27.519999999999996,17.32,76.43,205.96,482.67,195.86,680.34,20.0,38.67,0.0,78.45,0.04,78.49,400.0,601.85,10.269999999999996,-183.68,177.60000000000002,5.01,3.5151784576163165,2.41,0.13,1.07,0.0,0.0,9.221210356978704,0.0,10.423140799754863,0.0,14.711628619580205,16.5,16.39,6.15,3.53,12,2003,0.0,60.99999999999999,65.27
2004-03-31,106.3,15.3,0.19,0.0,31.0,20.77,25.82,2.78,0.0,85.54,21.14,216.61,96.4,209.65,525.25,195.2,721.34,0.0,78.17,0.0,129.75,0.04,129.79,400.0,591.55,43.58,175.64,-20.0,5.05,3.6575,1.88,0.22,0.19,0.0,0.0,8.48,0.0,10.36,0.0,14.04,14.49,14.39,4.05,2.43,3,2004,0.0,80.52631578947368,15.3
2004-06-30,133.19,18.76,0.2368408690546095,0.32,34.459999999999994,25.95,31.1,2.48,0.0,107.23,24.229999999999997,50.16,118.66,215.76,499.03,202.13,702.91,0.0,65.86,0.0,92.56,0.04,92.6,400.0,610.32,-27.06,-183.69,-25.6,5.1499999999999995,2.618952558635394,1.63,0.15,0.43,0.32,0.74,10.685378743394011,0.0,12.29369348209043,0.0,16.85425719318849,14.5,14.22,5.39,3.06,6,2004,25.34697674418605,79.2093023255814,34.06
2004-09-30,152.28999999999996,22.4,0.28168614948636195,0.0012548089200833388,32.980000000000004,29.519999999999996,36.269999999999996,2.22,0.0,122.77000000000001,27.190000000000005,191.4,136.41,213.14,542.85,209.26,753.78,0.0,97.8,0.0,120.82,0.24,121.06,400.0,632.72,37.67,-6.41,0.0,6.75,1.9723191964285716,1.4,0.19,0.71,0.32,0.45,11.886362026213249,19.122918880623452,14.155720864328726,17.47247608926674,19.107049238398865,14.67,14.41,4.49,2.73,9,2004,0.09978381919423285,79.52112676056339,56.46
2004-12-31,122.76999999999998,11.880000000000003,0.14776119402985077,0.003498002943031312,14.409999999999997,14.760000000000005,20.769999999999996,2.18,0.0,108.00999999999999,8.009999999999991,197.22,123.6,208.95,532.49,207.23,741.3,0.0,78.94,0.0,96.47,0.24,96.7,400.0,644.59,20.260000000000005,-12.439999999999998,0.0,6.010000000000002,3.681616161616161,1.35,0.15,0.85,0.32,0.38,6.411097453906938,8.900438981562777,7.370676031606673,7.627954345917474,9.81134328358209,13.66,13.28,5.52,3.35,12,2004,0.2812394366197175,80.4,68.34
2005-03-31,104.06,9.03,0.11000000000000001,0.0,17.52,11.61,17.63,2.08,0.0,92.46,8.51,170.38,183.5,215.57,572.08,209.29,783.27,0.0,113.38,0.0,169.42,0.24,169.65,400.0,613.62,-18.18,-7.12,0.0,6.02,4.7275,1.36,0.28,0.11,0.0,0.0,4.6,6.16,5.88,6.0,7.56,8.98,8.68,3.38,2.1,3,2005,0.0,82.09090909090908,9.03
2005-06-30,112.30000000000001,9.730000000000002,0.11929104477611943,0.5,16.599999999999998,14.23,20.779999999999998,1.92,0.0,98.06000000000002,2.9299999999999997,168.72,144.83,218.52,535.11,204.9,741.73,0.0,105.94,0.0,118.14,0.24,118.37,400.0,623.35,36.05,-2.2399999999999993,-40.0,6.550000000000001,4.024820143884892,1.23,0.19,0.23,0.5,2.17,5.248805970149254,7.427164179104478,6.244626865671642,6.306865671641791,8.588955223880598,9.33,8.67,4.53,2.68,6,2005,40.78260869565217,81.56521739130434,18.76
2005-09-30,74.44999999999999,6.919999999999998,0.08623052959501555,-0.008194500880400898,14.46,9.459999999999997,15.940000000000005,1.97,0.0,64.98999999999998,5.000000000000002,159.0,111.14,222.85,496.67,199.03,697.03,0.0,58.03,0.0,66.52,0.24,66.76,400.0,630.28,-4.41,-1.7400000000000002,0.0,6.48,5.7149132947976895,1.25,0.11,0.32,0.5,1.56,3.966604361370716,5.249283489096572,4.386978193146416,4.386978193146416,6.036137071651089,9.48,8.83,7.47,4.12,9,2005,-0.6576086956521721,80.25,25.68
2005-12-31,62.639999999999986,2.5500000000000007,0.031615302869288,0.0025239107332624944,12.700000000000003,4.660000000000004,11.07,2.0,0.0,57.98000000000002,9.04,145.83,78.8,222.16,449.59,207.77,662.97,0.0,19.42,0.0,29.9,0.24,30.15,400.0,632.82,1.1399999999999988,-15.110000000000001,0.0,6.41,15.803264705882349,1.26,0.05,0.35,0.5,1.43,1.5392136025504786,2.055897980871414,1.611477151965994,1.597024442082891,2.2799149840595114,8.6,7.99,15.04,7.61,12,2005,0.20357142857142918,80.65714285714286,28.23
