,revenue,net_profit,eps,dps,gross_profit,ebit,ebitda,close_price,expense,operating_profit,cash,account_receivable,inventory,current_asset,property_plant_equipment,total_asset,short_term_loan,account_payable,current_portion_long_term_debt,current_liability,non_current_liability,total_liability,paid_in_capital,total_equity,cash_flow_operation,cash_flow_investment,cash_flow_financing,depreciation,P/E,P/BV,D/E,EPS,DPS,DPR%,ROA%,ROAA%,ROE%,ROAE%,ROCE%,NPM%,NPMA%,TIE,CurrentRatio,QuickRatio,month,year,dividend,number_of_shares,return_old
2012-12-31,,,,,,,,,,,20.46,64.11,42.47,148.4,190.17,347.61,65.44,93.17,18.4,196.81,39.42,236.23,88.0,111.38,,,,,,0.0,2.12,0.11,0.0,0.0,,,,,,4.06,3.96,3.71,0.75,0.54,12,2012,,175.27272727272728,19.28
2013-03-31,106.44,0.43,0.0,,15.54,2.63,8.78,,103.81,0.49,17.79,51.87,43.59,134.35,188.5,332.36,65.92,66.48,22.79,176.82,44.58,221.4,88.0,110.96,-4.13,9.15,-7.69,6.15,0.0,0.0,2.0,0.0,0.0,0.0,0.52,0.0,1.56,0.0,6.76,0.41,0.4,1.26,0.76,0.51,3,2013,,inf,0.43
2013-06-30,102.09,-1.5999999999999999,-0.013675213675213675,,8.280000000000001,-2.65,4.100000000000001,1.47,104.74000000000001,-4.38,41.65,57.08,40.19,156.35,185.19,354.56,59.9,62.99,23.05,163.24,37.78,201.02,110.0,153.53,-1.3100000000000005,-4.99,30.150000000000002,6.75,-26.873437499999998,1.05,1.31,-0.01,0.04,-4.0,-1.8051282051282054,0.0,-4.157264957264957,0.0,-0.0547008547008547,-0.57,-0.56,-0.0,0.96,0.71,6,2013,,116.99999999999999,-1.17
2013-09-30,95.4,-7.949999999999999,-0.04358552631578948,0.014342105263157894,5.149999999999999,-7.140000000000001,-0.40000000000000036,1.37,102.53999999999996,-8.76,34.54,49.07,30.48,132.06,189.52,336.52,56.53,64.27,23.36,159.39,31.05,190.44,110.0,146.08,15.36,-11.18,-11.280000000000001,6.74,-7.85811320754717,1.03,1.3,-0.05,0.04,-0.8,-9.449342105263158,0.0,-21.757894736842108,0.0,-14.086842105263159,-3.06,-3.0,-1.12,0.83,0.64,9,2013,2.6159999999999997,182.39999999999998,-9.12
2013-12-31,113.54000000000002,-5.460000000000001,-0.02621399176954733,0.004971193415637861,6.350000000000001,0.7400000000000002,7.469999999999999,1.05,112.80000000000001,-7.799999999999999,20.88,51.6,41.16,123.99,194.83,341.41,31.87,80.36,23.49,173.11,27.32,200.44,110.36,140.97,0.8100000000000005,-12.11,-2.3499999999999996,6.73,-10.013736263736261,0.82,1.42,-0.07,0.04,-0.57,-6.396213991769548,-2.786172839506173,-15.488724279835392,-17.31621399176955,-5.7071604938271605,-3.61,-3.49,-0.79,0.72,0.48,12,2013,1.0354285714285716,208.28571428571428,-14.58
2014-03-31,80.3,-3.31,-0.01,0.0,8.84,-3.04,2.59,1.0,83.34,-4.99,9.99,41.87,35.38,100.47,193.52,323.78,69.61,44.5,24.94,160.95,25.18,186.12,110.36,137.66,-17.69,0.29,6.5,5.63,-25.0,0.8,1.35,-0.01,0.0,0.0,-4.08,-3.7199999999999998,-9.6,-10.64,-7.480000000000001,-4.22,-4.12,-1.56,0.62,0.4,3,2014,0.0,331.0,-3.31
2014-06-30,95.36999999999999,-3.73,-0.01589488636363636,0.0,8.93,-0.10999999999999988,6.699999999999999,1.27,95.47999999999999,-4.869999999999999,8.57,50.01,34.34,107.09,200.24,329.14,42.87,58.62,24.17,174.73,19.9,194.63,110.45,134.51,18.09,-12.77,-6.74,6.81,-19.973404825737266,1.04,1.45,-0.03,0.0,0.0,-4.53534090909091,-1.9497727272727272,-11.08403409090909,-10.363465909090909,-4.323409090909091,-4.17,-4.01,-0.79,0.61,0.42,6,2014,0.0,234.66666666666669,-7.04
2014-09-30,95.72,-4.79,-0.020245139475908707,0.0,7.760000000000002,-2.61,4.110000000000001,1.67,98.32999999999998,-7.080000000000002,5.82,50.57,44.91,114.5,197.07,335.77,40.86,70.98,22.61,189.72,15.19,204.91,110.45,130.86,5.21,-3.0199999999999996,-4.93,6.720000000000001,-20.62223382045929,1.41,1.57,-0.05,0.0,0.0,-5.7010312764158915,-2.769535080304311,-14.641284868977175,-13.831479289940827,-6.381267962806424,-4.55,-4.36,-0.94,0.6,0.37,9,2014,0.0,236.6,-11.83
2014-12-31,93.10000000000002,-4.58,-0.019536867763558806,0.0,9.86,-8.11,-1.120000000000001,1.24,101.22000000000003,-4.539999999999999,7.03,49.99,47.2,116.93,193.43,335.0,56.7,77.86,21.11,197.47,10.1,207.56,111.14,127.43,8.190000000000001,-3.289999999999999,-3.6999999999999993,6.989999999999998,-15.863597161572052,1.08,1.63,-0.07,0.0,0.0,-5.470322973796465,-4.57720901889092,-14.379134673979282,-13.653479585618527,-11.26439975624619,-4.6,-4.5,-1.92,0.59,0.35,12,2014,0.0,234.42857142857142,-16.41
2015-03-31,110.22,1.32,0.01,0.0,18.24,3.35,10.12,1.48,106.87,1.88,6.88,54.36,45.51,119.24,188.78,332.97,65.55,67.55,20.23,188.87,15.05,203.92,111.14,129.05,-8.01,-2.16,10.02,6.77,37.0,1.27,1.58,0.01,0.0,0.0,1.6,4.08,4.08,3.96,9.28,1.21,1.2,1.75,0.63,0.39,3,2015,0.0,132.0,1.32
