,revenue,net_profit,eps,dps,gross_profit,ebit,ebitda,close_price,expense,operating_profit,cash,account_receivable,inventory,current_asset,property_plant_equipment,total_asset,short_term_loan,account_payable,current_portion_long_term_debt,current_liability,non_current_liability,total_liability,paid_in_capital,total_equity,cash_flow_operation,cash_flow_investment,cash_flow_financing,depreciation,P/E,P/BV,D/E,EPS,DPS,DPR%,ROA%,ROAA%,ROE%,ROAE%,ROCE%,NPM%,NPMA%,CurrentRatio,QuickRatio,month,year,dividend,number_of_shares,return_old
2005-09-30,,,,,,,,,,,15.92,153.3,291.58,468.32,399.87,880.67,240.78,106.35,46.0,437.88,196.7,634.58,225.0,246.1,,,,,,0.0,2.58,2.55,0.0,0.0,,,,,,13.66,13.58,1.07,0.4,9,2005,,36.89411764705883,94.08
2005-12-31,310.30000000000007,26.820000000000007,0.6788188585607943,0.0,57.92999999999998,36.97999999999999,44.47,3.38,273.32000000000005,35.400000000000006,38.07,171.76,300.25,516.14,417.71,995.34,40.0,130.2,46.96,266.92,190.02,456.94,300.0,538.4,43.05,-79.89000000000001,58.98000000000002,7.489999999999998,1.2396532438478745,1.88,0.85,3.06,0.0,0.0,10.781240694789085,0.0,19.92976674937966,0.0,21.47374689826303,12.13,12.05,1.93,0.81,12,2005,0.0,39.509803921568626,120.9
2006-03-31,229.03,17.84,0.3,0.25,38.89,28.87,36.39,4.1,200.16,23.59,30.16,136.12,360.59,533.6,465.58,1065.26,126.15,117.78,44.19,329.64,179.37,509.02,300.0,556.24,-14.2,-66.44,72.74,7.52,3.4175,2.21,0.92,0.3,0.25,0.83,6.68,0.0,12.84,0.0,15.68,7.98,7.79,1.62,0.52,3,2006,14.866666666666667,59.46666666666667,17.84
2006-06-30,162.14000000000001,6.469999999999999,0.10911970382558615,-0.0007335801453448431,28.909999999999997,15.429999999999996,23.97,3.22,146.71,11.309999999999999,12.32,109.89,329.85,454.0,496.57,964.5,108.77,57.83,44.12,247.94,168.84,416.79,300.0,547.71,9.209999999999999,15.93,-42.97999999999999,8.54,7.3737828438949,1.76,0.76,0.41,0.25,0.61,2.6827478403948986,0.0,4.726746194981489,0.0,6.579119703825586,6.38,6.21,1.83,0.5,6,2006,-0.043495934959349114,59.29268292682927,24.31
2006-09-30,230.3,23.98,0.39726651480637815,0.004430801711206151,56.68000000000001,34.66,42.959999999999994,3.2,195.64,36.49,22.07,133.3,293.9,454.76,558.5,1026.68,98.32,69.18,43.14,248.73,206.26,454.99,300.0,571.69,55.5,-70.47,24.719999999999995,8.3,2.0137614678899083,1.68,0.8,0.8,0.25,0.31,9.335763097949886,16.446833712984056,16.784510250569475,23.45858769931663,20.16127562642369,7.89,7.77,1.83,0.65,9,2006,0.26745426829268126,60.3625,48.29
2006-12-31,319.67999999999995,33.24,0.5544756531338159,-0.0017263583956825712,61.61999999999999,42.21000000000001,51.08000000000001,3.44,277.47,36.370000000000005,16.88,152.62,290.84,469.73,658.78,1139.76,20.0,104.51,49.36,222.11,312.71,534.82,300.0,604.93,59.78000000000001,-99.55999999999999,34.589999999999996,8.869999999999997,1.5513756016847169,1.71,0.88,1.36,0.25,0.18,11.660296823255244,18.50970195020238,21.983328836011285,23.255361216730037,21.52670182754814,8.79,8.66,2.11,0.81,12,2006,-0.10349264705882355,59.9485294117647,81.53
2007-03-31,333.69,36.78,0.61,1.0,69.01,54.15,63.48,6.0,279.54,48.86,14.69,184.83,343.97,550.98,691.11,1253.78,75.54,133.4,59.48,380.26,291.82,672.07,300.0,581.71,4.47,-51.42,44.76,9.33,2.46,3.09,1.16,0.61,1.0,1.64,11.72,18.68,25.28,25.84,24.8,11.2,11.02,1.45,0.54,3,2007,60.295081967213115,60.295081967213115,36.78
2007-06-30,382.51000000000005,-90.0,-1.5050732807215332,-0.008316853641857844,49.69999999999999,-71.44,-58.06999999999999,5.25,453.95,30.97,1.2,243.73,324.96,573.62,725.01,1317.92,151.91,124.4,67.18,506.77,319.44,826.21,300.0,491.71,-18.91,-43.459999999999994,48.88,13.37,-0.8722166666666666,3.2,1.68,-0.89,1.0,-1.12,-27.32807215332582,-10.281848928974071,-73.19052987598647,-69.26719278466743,-14.408117249154452,-7.51,-7.43,1.13,0.49,6,2007,-0.4973291582243533,59.79775280898876,-53.22
2007-09-30,407.8399999999999,19.810000000000002,0.33204429811433717,-0.002296964173412598,53.040000000000006,32.23,46.39,5.95,375.5999999999999,30.730000000000004,13.13,206.96,414.54,640.18,764.42,1419.5,214.76,136.24,80.45,602.63,305.35,907.98,300.0,511.52,-6.200000000000001,-43.08000000000001,61.209999999999994,14.16,4.481932104997475,3.49,1.78,-0.56,1.0,-1.79,5.573600718347802,-2.8935288835677944,15.487494762047294,14.63366656689614,-4.340293325351692,-3.0,-2.97,1.06,0.37,9,2007,-0.13703852327449084,59.66071428571427,-33.41
2007-12-31,407.1500000000001,-6.950000000000003,-0.022386025768087226,0.8078321888715844,26.330000000000013,-0.7799999999999994,16.049999999999997,9.5,407.94000000000005,-3.6899999999999977,8.87,206.51,494.15,713.96,776.08,1507.61,334.35,145.41,80.5,609.63,393.4,1003.03,300.0,504.57,-66.96,-39.98999999999998,102.69000000000003,16.83,-106.09743884892082,5.65,1.99,-0.13,1.0,-7.69,-1.8459861248761158,0.7370168483647179,-5.510406342913778,-5.014469772051538,1.0883052527254713,-2.66,-2.64,1.17,0.36,12,2007,250.80082417582418,310.46153846153845,-40.36
