,revenue,net_profit,eps,dps,gross_profit,ebit,ebitda,close_price,allowance_doubtful_accounts,expense,operating_profit,cash,account_receivable,inventory,current_asset,property_plant_equipment,total_asset,short_term_loan,account_payable,current_portion_long_term_debt,current_liability,non_current_liability,total_liability,paid_in_capital,total_equity,cash_flow_operation,cash_flow_investment,cash_flow_financing,depreciation,P/E,P/BV,D/E,EPS,ROA%,ROAA%,ROE%,ROAE%,ROCE%,NPM%,NPMA%,TIE,CurrentRatio,QuickRatio,month,year,dividend,number_of_shares,return_old
2012-09-30,1.0,-10.95,-0.039377593360995854,0.0,-3.19,-9.910000000000004,-6.73,0.74,4.56,10.91,-9.380000000000003,1.5,4.5,6.47,23.95,45.95,175.86,40.01,4.84,3.47,63.25,13.4,76.64,140.0,99.21,-2.7200000000000006,-0.04999999999999999,3.24,3.1799999999999997,-4.696198630136987,1.04,0.77,-0.13,-24.910871369294604,-18.986058091286306,-44.15136929460581,-29.006141078838176,-35.330788381742735,-1147.62,-1095.45,-11.29,0.38,0.28,9,2012,0.0,278.07692307692304,-36.15
2012-12-31,0.5300000000000002,-21.009999999999998,-0.07351294611616516,0.0,-2.4300000000000006,-19.949999999999996,-16.8,0.87,4.86,20.490000000000002,-7.409999999999997,0.67,3.05,6.07,45.83,20.0,157.22,23.38,4.41,2.74,73.15,5.86,79.01,140.0,78.2,-2.8599999999999994,-0.02999999999999997,2.0500000000000007,3.1500000000000004,-2.958662541646835,1.56,1.01,-0.2,-53.4586144156753,-44.37241427571728,-107.46122463261021,-78.7029601119664,-92.31755773268019,-1579.01,-1492.43,-14.75,0.63,0.54,12,2012,0.0,285.79999999999995,-57.16
2013-03-31,2.54,-7.14,-0.03,0.0,-1.91,-5.84,-3.13,1.62,0.04,8.37,-7.13,0.61,2.28,5.99,19.61,19.21,128.09,23.56,4.62,0.35,55.69,1.33,57.03,140.0,71.06,-2.42,27.27,-24.91,2.71,-13.5,3.19,0.8,-0.03,-22.28,-14.64,-40.2,-29.6,-32.28,-2380.0,-281.1,-8.72,0.35,0.24,3,2013,0.0,238.0,-7.14
2013-06-30,0.3500000000000001,-6.0200000000000005,-0.018297872340425535,0.0,-2.8499999999999996,-4.970000000000001,-2.51,1.11,0.69,5.33,-5.05,262.96,2.47,4.96,281.1,18.45,385.88,23.59,4.12,0.36,45.03,1.11,46.13,280.0,339.75,-4.37,1.2600000000000016,265.46000000000004,2.46,-15.165697674418604,0.91,0.14,-0.04,-6.239574468085108,-6.971489361702128,-7.081276595744681,-10.704255319148936,-5.800425531914894,-2990.91,-455.36,-13.35,6.24,6.13,6,2013,0.0,329.0,-13.16
2013-09-30,0.13999999999999968,-7.190000000000001,-0.01766584766584767,0.0,-1.9300000000000006,-6.119999999999999,-3.670000000000001,0.99,1.45,6.260000000000002,-5.390000000000001,41.85,1.72,132.1,237.89,17.71,376.2,23.59,4.12,0.36,42.71,0.94,43.65,280.0,332.55,-183.63,-37.260000000000005,-0.21000000000000796,2.45,-14.010083449235049,0.83,0.13,-0.05,-7.645778869778871,-8.663331695331696,-8.649199017199019,-13.32711547911548,-7.179400491400492,-3768.52,-671.62,-18.4,5.57,2.48,9,2013,0.0,407.0,-20.35
2013-12-31,0.52,-44.82,-0.10316096363357373,0.0,-5.95,-43.8,-41.43,0.92,1.45,44.32,-9.169999999999998,33.73,1.72,133.11,228.55,17.0,331.51,23.59,4.14,0.37,42.91,0.87,43.78,280.0,287.73,-7.910000000000025,0.0,-0.21000000000000796,2.37,-2.2283138107987503,0.9,0.15,-0.15,-54.08385453429492,-68.36133190118153,-62.30922203467853,-97.98916065674389,-57.88017799601043,-11236.21,-1835.77,-58.96,5.33,2.22,12,2013,0.0,434.4666666666667,-65.17
2014-03-31,0.02,-6.16,-0.01,0.0,-0.68,-5.32,-2.91,0.89,0.3,5.34,-4.9,29.01,1.42,133.12,173.76,16.31,324.29,30.46,4.25,0.38,41.94,0.78,42.72,280.0,281.57,-2.99,0.01,-1.74,2.41,-22.25,0.89,0.15,-0.01,-7.6,-9.4,-8.76,-13.96,-7.52,-30800.0,-30800.0,-3.24,4.14,0.97,3,2014,0.0,616.0,-6.16
2014-06-30,0.71,-50.959999999999994,-0.0892156862745098,0.0,-0.67,-50.3,-47.900000000000006,0.93,0.3,51.010000000000005,-4.52,104.52,1.42,188.77,306.75,16.01,373.98,23.47,4.25,0.29,50.34,5.21,55.55,331.48,317.53,-43.94,36.35,83.1,2.3999999999999995,-2.6060439560439566,0.97,0.17,-0.1,-54.49294117647058,-52.24470588235294,-64.19960784313724,-62.0227450980392,-61.34470588235294,-285600.0,-7824.66,-29.12,6.09,2.34,6,2014,0.0,571.1999999999999,-57.12
2014-09-30,0.8200000000000001,-4.920000000000002,-0.007930367504835592,0.0,-0.05999999999999983,-4.300000000000004,-3.6199999999999974,6.55,0.3,5.119999999999997,-4.09,471.69,1.41,203.32,739.88,15.25,766.55,16.59,8.91,0.16,51.33,13.49,64.81,560.0,700.86,-11.82,-10.239999999999998,389.21999999999997,0.6800000000000006,-206.4847560975609,5.23,0.09,-0.1,-2.5662669245647973,-3.327582205029015,-2.8073500967117995,-3.8097485493230185,-2.658259187620891,-206800.0,-4002.58,-27.87,14.41,10.45,9,2014,0.0,620.4,-62.04
2014-12-31,12.27,-2.5899999999999963,-0.0032059415132291466,0.0,1.3099999999999998,-2.1299999999999955,-0.20000000000000284,5.65,0.3,14.400000000000006,-7.630000000000001,2251.53,1.41,228.69,2565.28,14.59,2581.29,16.55,5.29,0.1,106.99,45.13,152.12,2345.0,2428.33,-35.099999999999994,-0.6500000000000021,1815.5900000000001,1.9299999999999997,-440.6193918918925,5.46,0.06,-0.08,-0.40074268915364325,-0.682865542317808,-0.42639022125947645,-0.7630140801485368,-0.40234565991025784,-954.65,-467.66,-27.46,23.98,21.84,12,2014,0.0,807.8749999999999,-64.63
2015-03-31,7.4,-20.5,0.0,-0.0,0.4,-20.56,-19.88,2.22,1.39,27.96,-20.04,3144.71,9.82,238.23,3453.71,26.62,3483.44,16.54,36.13,56.51,113.09,1.58,114.68,3335.0,3368.09,-67.53,-12.02,972.72,0.68,0.0,2.2,0.03,0.0,-2.36,-4.32,-2.44,-4.48,-2.44,-314.42,-277.03,0.0,30.54,28.43,3,2015,0.0,-inf,-20.5
2015-06-30,24.65,-36.18,-0.0063832039520112915,0.0,1.54,-35.42,-34.3,2.56,22.81,60.07,-19.29,2435.07,9.76,571.52,3426.8,27.55,3458.49,5.97,13.03,59.56,123.68,0.95,124.63,3335.0,3333.31,-320.28999999999996,-381.82,-7.519999999999982,1.12,-100.26312880044223,2.56,0.04,-0.01,-4.187381792519407,-7.455582215949188,-4.340578687367678,-7.940705716302046,-4.289513055751588,-349.88,-176.85,0.0,27.71,23.09,6,2015,0.0,5668.0,-56.68
2015-09-30,26.330000000000005,-21.410000000000004,-0.00274170828531182,0.0,4.859999999999999,-20.240000000000002,-18.9,1.64,22.81,46.56999999999999,-22.980000000000004,1160.02,120.22,568.45,3165.97,202.48,3695.01,5.99,102.69,48.54,287.71,81.69,369.41,3335.0,3313.15,-7.009999999999991,-1256.5800000000002,-11.460000000000036,1.34,-149.54180289584303,1.65,0.11,-0.01,-2.314001792803176,-3.7506569343065697,-2.588172621334358,-4.266098091945192,-2.456570623639391,-196.3,-133.76,0.0,11.0,9.03,9,2015,0.0,7809.0,-78.09
2015-12-31,56.21999999999999,-324.32000000000005,-0.048356651176660624,0.0,3.8500000000000005,-323.79999999999995,-317.27000000000004,1.18,22.79,380.02,-36.519999999999996,465.23,114.08,553.08,3066.65,49.74,3295.78,5.98,44.88,37.91,214.32,83.15,297.48,3335.0,2987.03,-76.88,-607.4299999999998,-10.480000000000018,6.529999999999999,-6.101539143438579,1.32,0.1,-0.06,-39.36231405780175,-43.87560150095673,-43.424272756641244,-47.90532243234512,-41.844622151536996,-475.16,-351.14,0.0,14.31,11.73,12,2015,0.0,6706.833333333334,-402.41
2016-03-31,39.68,-33.02,0.0,-0.0,-2.24,-33.48,-21.29,1.09,0.0,73.16,-41.21,267.53,101.22,554.46,3031.24,52.7,3255.52,5.96,38.75,36.04,205.54,83.94,289.48,3335.0,2957.02,-15.35,-179.04,-2.63,12.19,0.0,1.23,0.1,0.0,-4.04,-3.96,-4.48,-4.16,-4.4,-103.32,-83.22,0.0,14.75,12.05,3,2016,0.0,-inf,-33.02
2016-06-30,52.65,-34.12,-0.005081918379505511,0.0,3.2,-34.75000000000001,-26.910000000000004,0.83,0.0,87.39000000000001,-39.160000000000004,212.84,92.89,548.01,2966.73,49.54,3184.58,5.94,37.44,0.66,165.32,84.43,249.75,3335.0,2927.61,-18.58,-0.4800000000000182,-35.589999999999996,7.840000000000002,-40.83103751465416,0.95,0.09,-0.01,-4.28913911230265,-4.167173071194519,-4.655037235627048,-4.350122132856717,-4.5940542150729815,-83.74,-72.72,0.0,17.95,14.63,6,2016,0.0,6714.0,-67.14
2016-09-30,56.35000000000001,-19.97,-0.002292503730914935,0.0,15.66,-16.560000000000002,-21.539999999999992,0.6,0.0,72.91999999999999,-12.509999999999991,224.14,46.32,541.1,2933.93,41.15,3144.94,5.92,45.82,0.67,161.99,66.14,228.14,3335.0,2911.42,33.16,0.09000000000000341,-21.130000000000003,-4.98,-65.43064596895344,0.69,0.08,-0.01,-2.5400941338537484,-2.2741637010676152,-2.7418344621742627,-2.567604178624727,-2.6042842383193663,-64.42,-58.59,0.0,18.11,14.77,9,2016,0.0,8711.0,-87.11
2016-12-31,62.099999999999994,39.31,0.008223849372384937,0.0,142.9,42.910000000000004,41.28999999999999,0.58,0.0,19.189999999999998,36.309999999999995,115.81,50.46,541.52,2890.7,190.26,3178.57,5.9,49.88,0.69,145.42,70.01,215.44,3335.0,2959.01,-45.32,-64.34,-0.22999999999999687,-1.620000000000001,17.631645891630626,0.65,0.07,-0.01,4.934309623430963,4.243506276150628,5.32905439330544,5.296158995815901,4.539564853556485,-24.89,-22.68,0.0,19.88,16.15,12,2016,0.0,4780.0,-47.8
2017-03-31,33.24,-45.19,-0.01,0.0,0.47,-44.64,-39.5,0.59,0.0,77.87,-42.23,50.37,72.9,537.71,2847.21,186.29,3117.59,5.88,71.13,0.7,166.98,53.89,220.87,3335.0,2896.19,-28.39,-11.53,-24.58,5.14,-14.750000000000002,0.68,0.08,-0.01,-5.8,-5.6,-6.24,-6.16,-6.04,-137.77,-135.95,0.0,17.05,13.83,3,2017,0.0,4519.0,-45.19
2017-06-30,39.449999999999996,-39.09,-0.004638111058376839,0.0,3.5,-36.59,-31.480000000000004,0.49,0.0,76.04999999999998,-37.57,61.1,20.47,543.1,2785.15,193.63,3060.79,5.86,48.43,0.71,144.86,55.4,200.26,3335.0,2860.0,-18.82,6.1,24.159999999999997,5.11,-26.411614223586593,0.57,0.07,-0.01,-5.101922164214523,-4.823635500711913,-5.472971048884671,-5.398761271950642,-5.176131941148554,-124.47,-115.94,0.0,19.23,15.48,6,2017,0.0,8428.0,-84.28
2017-09-30,18.72,-39.489999999999995,-0.006381190918639411,0.0,2.2999999999999994,-38.47,-34.64999999999999,0.49,0.0,57.190000000000026,-40.38000000000001,41.36,46.7,544.54,2714.59,193.19,2987.6,5.84,39.57,0.72,138.52,23.29,161.82,3335.0,2825.26,-64.06,78.16,-35.21,3.8200000000000003,-19.197043555330463,0.58,0.06,-0.02,-5.283626080633432,-4.977328916538741,-5.589923244728125,-5.513348953704452,-5.360200371657106,-151.62,-135.4,0.0,19.6,15.67,9,2017,0.0,6188.5,-123.77
