,revenue,net_profit,eps,dps,gross_profit,ebit,ebitda,close_price,expense,operating_profit,cash,account_receivable,inventory,current_asset,property_plant_equipment,total_asset,short_term_loan,account_payable,current_portion_long_term_debt,current_liability,non_current_liability,total_liability,paid_in_capital,total_equity,cash_flow_operation,cash_flow_investment,cash_flow_financing,depreciation,P/E,P/BV,D/E,EPS,DPS,DPR%,ROA%,ROAA%,ROE%,ROAE%,ROCE%,NPM%,NPMA%,CurrentRatio,QuickRatio,month,year,dividend,number_of_shares,return_old
2008-03-31,4544.26,170.16,0.25,0.0,384.04,274.68,363.99,,4269.59,261.8,470.41,952.75,275.33,1894.63,2724.21,5849.1,0.0,987.21,439.21,1763.78,2924.36,4688.15,670.0,1160.95,250.48,-57.14,-265.85,89.31,0.0,0.0,4.04,0.25,0.0,0.0,11.64,0.0,58.64,0.0,26.88,3.76,3.74,1.07,0.92,3,2008,0.0,680.64,170.16
2008-06-30,4760.1,241.15,0.3283265663368263,0.0,420.90000000000003,328.93,420.28999999999996,7.95,4431.16,295.54,1303.0,941.42,265.25,3073.58,2797.83,6982.08,0.0,941.62,42.38,1287.22,2138.27,3425.49,950.0,3556.59,335.77,-460.53,957.36,91.35999999999999,6.054947128343355,2.12,0.96,0.56,0.0,0.0,13.81316768374219,0.0,27.110393620383654,0.0,24.859011451216844,4.44,4.42,2.39,2.18,6,2008,0.0,734.4821428571428,411.31
2008-09-30,5586.969999999999,360.56,0.44844028139453534,0.0,600.94,523.34,615.6400000000001,5.85,5063.629999999999,480.08000000000004,1292.76,1091.0,318.28,3089.26,3128.45,7326.41,0.0,1019.45,10.0,1429.27,2124.36,3553.63,950.0,3772.77,401.36,-357.1700000000001,-54.43999999999994,92.30000000000004,3.259296857665853,1.47,0.94,0.96,0.0,0.0,19.69400235791001,0.0,38.22953398888414,0.0,35.70705740603987,5.21,5.18,2.16,1.94,9,2008,0.0,804.03125,771.87
2008-12-31,5272.129999999999,323.30000000000007,0.3837669037683648,0.15,593.02,484.43000000000006,589.4499999999998,4.62,4787.700000000003,468.06999999999994,738.03,927.29,414.91,2206.79,4663.03,8003.49,22.78,970.11,13.82,1467.58,2329.9,3797.48,950.0,4097.94,612.41,-1017.7599999999999,-149.38000000000005,105.01999999999998,3.0063822301268166,1.07,0.93,1.3,0.15,0.12,16.153634595542247,0.0,31.551543595971403,0.0,29.107243624277512,5.46,5.43,1.5,1.22,12,2008,126.36576923076922,842.4384615384615,1095.17
2009-03-31,4558.9,264.51,0.28,0.25,508.84,390.93,503.61,4.26,4167.97,382.16,1452.28,884.48,400.41,2820.08,4920.06,8890.29,23.35,899.2,130.82,1594.18,2833.0,4427.18,950.0,4362.45,499.98,-381.08,595.86,112.68,3.8025,0.93,1.01,0.28,0.25,0.89,11.92,21.2,24.24,38.32,21.44,5.82,5.8,1.77,1.52,3,2009,236.16964285714283,944.6785714285713,264.51
2009-06-30,4693.52,279.74,0.2929752870923289,0.0026565063324365504,571.6700000000001,411.48999999999995,525.65,7.5,4282.03,415.60999999999996,1432.34,971.99,347.88,2846.64,4873.16,8935.39,20.01,897.92,143.11,1465.38,2985.57,4450.95,950.0,4394.88,215.43999999999994,-122.52000000000004,-112.86000000000001,114.16,6.400881175377136,1.62,1.01,0.57,0.25,0.44,12.520838585209003,20.724146623794216,25.45287055581075,28.14618723013321,22.08108479559026,5.91,5.88,1.94,1.71,6,2009,2.536497493734373,954.8245614035088,544.25
2009-09-30,4909.92,323.24,0.342806026582439,-0.0031552514989302838,525.5799999999999,486.15999999999997,596.48,8.4,4423.76,421.1100000000001,1163.11,967.13,393.93,2617.59,5037.61,8971.75,20.0,960.37,168.98,1686.25,2937.82,4624.07,950.0,4266.21,394.82000000000005,-358.43999999999994,-303.93,110.32000000000002,6.125621596955822,1.87,1.08,0.92,0.25,0.27,14.412757726313847,23.564188175079828,30.301071827917326,32.164148059343624,26.366254827144985,6.16,6.13,1.55,1.32,9,2009,-2.975162090007643,942.9239130434783,867.49
2009-12-31,5292.959999999999,387.1099999999999,0.41346038578032834,0.19822293091856746,605.22,545.9200000000001,625.6299999999999,7.8,4747.039999999999,523.05,1331.09,1022.17,392.3,2925.53,5251.69,9505.76,20.0,1047.86,186.12,1722.41,3007.32,4729.72,950.0,4692.41,565.1500000000001,-275.5799999999999,-121.1,79.70999999999998,4.715566634806645,1.58,1.01,1.34,0.45,0.34,16.29157340985174,25.856701737605604,33.00277825601785,35.224356448270356,29.090332217439816,6.49,6.45,1.7,1.47,12,2009,185.58991726151845,936.2686567164178,1254.6
2010-03-31,5471.79,327.96,0.36,0.3,571.8,470.87,570.66,8.9,5000.92,453.96,1215.8,1136.09,424.96,2921.71,5620.21,10100.22,126.17,1080.18,190.7,2295.69,2988.87,5284.56,950.0,4738.32,487.89,-665.51,56.19,99.79,6.18,1.78,1.12,0.36,0.3,0.83,13.0,19.84,27.68,28.840000000000003,24.12,6.02,5.99,1.27,1.09,3,2010,273.3,911.0,327.96
2010-06-30,5410.150000000001,253.90000000000003,0.2749063348571822,0.0040886123809850735,497.1700000000001,383.78,492.0200000000001,12.7,5026.370000000001,371.46999999999997,240.1,452.56,145.76,1084.31,2703.39,7295.63,100.0,726.58,120.0,1099.87,1618.26,2718.13,950.0,4577.5,143.82000000000005,-460.18000000000006,-248.34,108.24,11.550115793619534,2.64,0.59,0.63,0.3,0.48,13.928587632763898,18.37945210188018,22.184504863712927,22.638318495858115,24.06957687416217,5.37,5.35,0.99,0.85,6,2010,3.776190476190436,923.5873015873016,581.86
2010-09-30,5459.3099999999995,312.41999999999996,0.3388730598917565,0.1994633618532174,610.1800000000001,467.9699999999999,597.1099999999999,17.1,4991.339999999998,445.71000000000015,498.39,1053.14,483.27,2189.45,6305.7,10924.24,930.02,1128.55,200.65,2599.0,3164.0,5763.0,950.0,5094.71,434.6099999999999,-1248.9499999999998,658.05,129.14000000000001,12.616154855643044,3.19,1.13,0.97,0.5,0.52,11.44482622892159,18.58561524354788,24.52462763340341,26.704594534150377,22.204919264659836,5.5,5.47,0.84,0.66,9,2010,183.892881688758,921.9381443298969,894.28
