,revenue,net_profit,eps,dps,gross_profit,ebit,ebitda,close_price,expense,operating_profit,cash,account_receivable,inventory,current_asset,property_plant_equipment,total_asset,short_term_loan,account_payable,current_portion_long_term_debt,current_liability,non_current_liability,total_liability,paid_in_capital,total_equity,cash_flow_operation,cash_flow_investment,cash_flow_financing,depreciation,P/E,P/BV,D/E,EPS,DPS,DPR%,ROA%,ROAA%,ROE%,ROAE%,ROCE%,NPM%,NPMA%,TIE,CurrentRatio,QuickRatio,month,year,dividend,number_of_shares,return_old
1999-12-31,,,,,,,,62.0,,,781.38,843.84,491.52,2272.36,1907.32,4241.19,169.69,536.88,155.63,1284.03,773.21,2057.24,220.0,2183.95,,,,,,6.25,0.94,8.0,0.0,0.0,,,,,,11.27,10.43,0.0,1.77,1.39,12,1999,,21.91625,175.33
2000-03-31,3252.51,208.16,9.46,5.0,388.58,339.34,503.8,95.5,2913.16,174.53,766.2,901.16,545.55,2402.45,2034.01,4492.38,306.95,710.79,225.01,1675.53,710.07,2385.6,220.0,2106.78,571.08,-281.59,-97.66,164.46,2.525,9.97,1.13,9.46,5.0,0.53,18.52,0.0,39.52,0.0,48.2,6.74,6.4,0.0,1.43,1.11,3,2000,110.02114164904862,22.004228329809724,208.16
2000-06-30,1785.7199999999993,69.85,3.1757994316751192,-0.002220173533234725,212.38000000000005,118.27000000000004,206.57999999999998,70.5,1667.46,91.64000000000001,655.1,1057.58,654.55,2569.02,2201.06,4823.93,314.15,881.6,232.79,1912.67,734.63,2647.3,220.0,2176.63,139.69999999999993,-253.81,0.0,88.31,5.552239799570509,7.13,1.22,12.64,5.0,0.4,5.78879896406604,0.0,12.833847703320023,0.0,15.79859717276357,5.74,5.52,0.0,1.34,1.0,6,2000,-0.04883152246634381,21.994462025316455,278.01
2000-09-30,2549.4400000000005,68.44999999999999,3.1117228540091206,0.0006815087061392162,316.65,137.63,226.46000000000004,69.5,2411.8100000000004,155.19,429.56,1516.64,849.82,3094.43,2178.48,5309.58,380.1,1172.93,251.11,2446.93,617.57,3064.49,220.0,2245.08,-42.90999999999997,-62.460000000000036,-119.75999999999999,88.83000000000001,5.580308984660337,6.81,1.36,15.75,5.0,0.32,5.160520695029729,0.0,12.194002193615423,0.0,16.429896669168155,4.67,4.57,0.0,1.26,0.92,9,2000,0.01499146071930113,21.997460317460316,346.46
2000-12-31,-4558.530000000001,-198.79,-9.032849597074557,0.0022699691826805427,-586.14,-359.97,-611.27,74.5,-4198.56,-217.88000000000002,743.14,1239.44,853.7,3281.29,2122.96,5440.0,390.04,1098.96,257.47,2414.03,633.22,3047.26,220.0,2392.75,-329.05,563.08,223.38,-251.3,-2.0613926756879115,6.85,1.27,6.71,5.0,0.75,-14.592561793187514,-26.16968646305953,-33.223655447958286,-34.73137400961604,-41.89303717749035,4.93,4.87,0.0,1.36,1.01,12,2000,0.04995623684149564,22.007451564828614,147.67
2001-03-31,5505.88,279.83,12.72,5.999999999999999,626.0,442.87,618.43,58.0,5063.0,364.69,776.22,1002.65,726.35,2958.4,2142.54,5134.68,393.52,905.56,266.26,2127.36,614.41,2741.77,220.0,2392.91,653.68,-139.63,-165.7,175.56,1.14,5.33,1.15,12.72,6.0,0.47,21.8,36.8,46.76,49.760000000000005,58.92,5.16,5.08,0.0,1.39,1.05,3,2001,131.9952830188679,21.999213836477985,279.83
2001-06-30,2399.3599999999997,151.10000000000002,6.868978720441836,-0.0004817356406420852,301.21000000000004,224.25,310.6700000000001,86.5,2175.12,199.3,785.19,979.7,712.7,2973.59,2148.13,5153.34,395.46,790.62,268.87,1988.91,620.42,2609.33,220.0,2544.01,97.97000000000003,-92.00999999999999,0.0,86.42000000000002,3.1514073461283916,7.48,1.03,19.59,6.0,0.31,11.72530109298494,18.752066460910125,23.75916274104844,25.610526071519743,29.56571136843571,5.52,5.45,0.0,1.5,1.14,6,2001,-0.010596954549356496,21.997447677386422,430.93
2001-09-30,2813.0699999999997,87.15000000000003,3.9615165611488585,0.0004644903978125846,229.5999999999999,127.13999999999999,211.89,73.0,2685.9299999999994,75.63,1264.42,1233.15,797.85,3611.24,2192.98,5834.51,493.33,1365.02,302.11,2818.16,385.19,3203.35,220.0,2631.16,693.1999999999999,-128.97000000000003,-84.67000000000002,84.75,4.607137119908203,6.1,1.22,23.55,6.0,0.25,5.975077208153183,9.588384033353925,13.248791692402722,14.298467418159362,17.716642217418165,4.9,4.83,0.0,1.28,1.0,9,2001,0.010218394280201437,21.99915074309979,518.08
2001-12-31,-8247.4,-391.06000000000006,-17.764259171783973,0.004010402093255474,-922.92,-611.65,-862.71,90.5,-7635.749999999999,-503.17,1522.7,1064.99,792.21,3582.06,2211.12,5817.39,472.21,1474.85,262.93,2675.49,383.71,3059.2,220.0,2758.18,-1017.4999999999999,246.84000000000003,195.41,-251.06,-1.2732532092262054,7.22,1.11,5.77,6.0,1.04,-26.846506062037484,-39.90031176192726,-56.77173988348293,-60.71251141552512,-71.54963312864116,5.24,5.14,0.0,1.34,1.04,12,2001,0.08828444954684755,22.013864818024263,127.02
2002-03-31,4982.16,277.52,12.61,8.5,490.72,391.01,579.42,94.0,4591.14,279.74,998.48,1139.31,799.88,3267.99,2219.31,5509.85,369.14,1274.97,262.45,2434.77,353.4,2788.17,220.0,2721.68,315.07,-197.86,-382.0,188.41,1.8625,7.6,1.02,12.61,8.5,0.67,20.16,29.4,40.8,43.4,50.88,5.7,5.57,0.0,1.34,1.01,3,2002,187.06740681998414,22.00793021411578,277.52
