,revenue,net_profit,eps,dps,gross_profit,ebit,ebitda,close_price,allowance_doubtful_accounts,expense,cash,property_plant_equipment,total_asset,total_liability,paid_in_capital,total_equity,cash_flow_operation,cash_flow_investment,cash_flow_financing,depreciation,P/E,P/BV,D/E,EPS,DPS,DPR%,ROA%,ROAA%,ROE%,ROAE%,NPMA%,TIE,month,year,operating_profit,dividend,ROCE%,number_of_shares,return_old
2006-12-31,54.94,-9.45,-0.034999999999999996,0.075,,-11.55,-1.7199999999999989,2.76,0.43,66.5,402.83,42.06,1183.62,161.67,472.01,1021.96,-8.88,4.09,0.1600000000000037,9.830000000000002,-19.714285714285715,1.27,0.16,-0.03,0.15,-5.0,-3.173333333333334,-2.753333333333333,-3.686666666666667,-3.5933333333333333,-3.3,0.0,12,2006,,20.25,,270.0,-8.1
2007-03-31,39.46,-17.09,-0.07,0.0,,-17.09,-7.78,3.36,0.0,56.55,401.91,34.17,1158.46,155.54,472.27,1002.92,-1.04,-0.51,0.62,9.31,-12.0,1.58,0.16,-0.07,0.0,0.0,-5.92,-5.56,-6.8,-6.56,-43.31,0.0,3,2007,,0.0,,244.1428571428571,-17.09
2007-06-30,52.580000000000005,-4.5,-0.01875868457619268,0.0,,-4.5,4.050000000000001,3.4,0.0,57.08,367.05,25.84,1135.56,122.33,472.91,1013.23,-37.89,1.37,1.67,8.549999999999999,-45.31501111111111,1.59,0.12,-0.09,0.0,0.0,-1.5840666975451598,-1.4673459935155164,-1.775822139879574,-1.7591477535896247,-23.46,0.0,6,2007,,0.0,,239.88888888888889,-21.59
2007-09-30,63.95,8.93,0.035268562401263824,0.0,,8.93,14.940000000000001,4.08,0.0,55.03,334.39,20.48,1225.92,196.83,474.64,1029.09,-53.589999999999996,20.14,0.79,6.010000000000002,28.92094064949608,1.88,0.19,-0.05,0.0,0.0,2.906129541864139,2.962559241706161,3.47042654028436,3.47042654028436,-8.12,0.0,9,2007,,0.0,,253.2,-12.66
2007-12-31,58.629999999999995,0.3800000000000008,0.0015472312703583096,0.0,,0.3800000000000008,4.82,3.82,0.0,58.24000000000001,303.22,16.41,1230.91,201.13,475.11,1029.78,-11.150000000000006,-20.15,0.14000000000000012,4.439999999999998,617.2315789473672,1.76,0.2,-0.05,0.0,0.0,0.12377850162866476,0.12625407166123806,0.14729641693811105,0.1485342019543977,-5.72,0.0,12,2007,,0.0,,245.59999999999997,-12.28
2008-03-31,63.27,7.21,0.03,0.0,,8.17,11.75,3.8,0.0,55.11,314.16,15.69,1157.96,124.41,477.11,1033.56,16.74,-7.74,1.93,3.58,31.6675,1.75,0.12,0.03,0.0,0.0,2.48,2.84,2.8,2.84,11.4,0.0,3,2008,,0.0,,240.33333333333334,7.21
2008-06-30,47.29999999999999,-1.7800000000000002,-0.006556169429097607,0.0,,-2.74,0.5600000000000005,3.6,0.0,50.03,244.86,13.3,1218.1,196.7,477.61,1021.4,79.75,0.29000000000000004,0.6599999999999999,3.3,-137.2752808988764,1.68,0.19,0.02,0.0,0.0,-0.5900552486187847,-0.6031675874769798,-0.6949539594843465,-0.6949539594843465,4.91,0.0,6,2008,,0.0,,271.5,5.43
2008-09-30,39.59,-20.07,-0.08225409836065573,0.0,,-20.07,-16.67,2.3,0.0,59.67,293.06,13.61,1184.94,201.61,477.85,983.33,57.39,-9.21,0.020000000000000018,3.3999999999999995,-6.989925261584455,1.12,0.21,-0.06,0.0,0.0,-6.799672131147541,-6.635163934426229,-8.170573770491803,-7.951229508196722,-9.75,0.0,9,2008,,0.0,,244.00000000000003,-14.64
2008-12-31,47.920000000000016,-98.2,-0.4090216235377525,0.0,,-98.2,-94.24,2.4,60.22,146.11,422.47,14.73,1151.86,263.06,477.85,888.8,183.69,-54.28,0.0,3.960000000000001,-1.4679541751527496,1.29,0.3,-0.47,0.0,0.0,-34.11414392059554,-32.96540233959589,-44.20914569301666,-40.93697270471464,-56.97,0.0,12,2008,,0.0,,240.08510638297875,-112.84
2009-03-31,35.76,-25.43,-0.11,0.0,,-25.43,-21.87,2.08,0.0,61.19,476.05,15.0,971.51,104.97,477.85,866.53,54.88,-1.3,0.0,3.56,-4.7275,1.15,0.12,-0.11,0.0,0.0,-10.48,-9.56,-11.72,-10.72,-71.11,0.0,3,2009,,0.0,,231.1818181818182,-25.43
2009-06-30,68.41,-10.939999999999998,-0.04511960406928787,0.0,,-10.939999999999998,-7.599999999999998,3.1,0.0,79.36000000000001,499.14,14.73,1117.71,243.09,477.85,874.62,-68.77000000000001,91.86999999999999,0.0,3.3400000000000003,-17.179339579524687,1.69,0.28,-0.15,0.0,0.0,-3.9103656860049485,-3.7419191641462737,-5.005268078086334,-4.620247456695078,-34.91,-7.92,6,2009,,0.0,,242.46666666666667,-36.37
2009-09-30,217.02999999999997,51.559999999999995,0.20366030283080974,0.0,,51.809999999999995,60.68,3.08,0.01,165.20999999999998,507.26,99.6,2868.47,1727.25,511.46,1082.54,-40.0,-195.72,243.84,8.87,3.780560027152832,1.46,1.6,0.06,0.0,0.0,7.19599736668861,10.318788676761027,19.008294930875575,19.958709677419353,4.73,7.35,9,2009,,0.0,,253.16666666666666,15.19
2009-12-31,249.45,3.3499999999999996,0.012648327939590075,0.0,,4.459999999999999,19.03,2.6,0.01,244.99,409.98,99.62,1949.37,800.44,515.65,1089.14,-44.980000000000004,-15.549999999999997,-36.75999999999999,14.57,51.38623880597016,1.23,0.73,0.07,0.0,0.0,0.686623516720604,0.9251348435814455,1.2286947141316071,1.3515641855447682,3.25,3.5,12,2009,,0.0,,264.85714285714283,18.54
2010-03-31,213.68,2.86,0.01,0.0,,3.97,18.35,2.3,0.0,209.71,296.2,106.07,3009.74,1863.48,515.65,1092.0,12.96,-26.75,-100.0,14.38,57.5,1.09,1.71,0.01,0.0,0.0,0.4,0.8,1.04,1.16,1.34,0.48,3,2010,,0.0,,286.0,2.86
2010-06-30,271.69,18.39,0.06057882352941177,0.02,,21.28,36.85,2.14,0.0,250.41,158.69,101.63,2284.14,1125.78,515.65,1103.94,-121.19999999999999,-9.86,-6.450000000000003,15.569999999999999,8.831056280587275,1.0,1.02,0.07,0.02,0.29,3.2193317647058826,5.123237647058824,6.646362352941176,7.442541176470588,4.38,1.35,6,2010,,6.071428571428571,,303.57142857142856,21.25
2010-09-30,399.04999999999995,89.26,0.27462130123970685,0.0013203717827733746,,103.57,119.71,2.7,0.0,295.47,230.2,125.25,3060.82,1812.05,515.65,1193.21,111.1,-39.58,0.0,16.140000000000004,2.4575660990365225,1.17,1.52,0.34,0.02,0.06,11.663328205592254,14.05414894579676,29.91756764093747,31.371445118088864,12.5,0.0,9,2010,,0.42915966386554594,,325.02941176470586,110.51
2010-12-31,405.39,18.290000000000006,0.05680124223602486,-0.00018816222141030038,,22.310000000000002,39.27000000000001,3.2,24.8,383.09000000000003,171.39,125.93,2732.95,1468.47,515.65,1211.5,-30.49,-28.33,0.0,16.959999999999994,14.084199015855654,1.36,1.21,0.4,0.02,0.05,2.6753385093167705,3.6693602484472057,6.037972049689443,6.361739130434784,9.99,0.0,12,2010,,-0.06058823529411672,,322.0,128.8
2011-03-31,377.14,32.49,0.10000000000000002,0.11999999999999998,,48.4,65.71,3.0,0.0,328.74,409.5,131.39,3977.16,2693.61,515.65,1229.46,48.53,-19.47,209.06,17.31,7.5,1.26,2.19,0.1,0.12,1.2,3.28,5.56,10.56,11.2,8.61,0.0,3,2011,,38.98799999999999,,324.9,32.49
2011-06-30,388.12,41.440000000000005,0.128921953198972,-0.0012936561612335751,,60.21,79.77,2.98,0.0,327.90999999999997,431.86,151.43,3517.21,2228.58,515.65,1232.23,8.879999999999995,-41.09,9.569999999999993,19.56,5.780241312741313,1.25,1.81,0.23,0.12,0.52,4.708453942918977,8.38553226024618,13.452725551197078,14.192625456512918,9.66,0.0,6,2011,,-0.415826086956514,,321.4347826086957,73.93
2011-09-30,489.68000000000006,40.58999999999999,0.12405256723716379,0.0021143829063463245,,65.58999999999999,80.38000000000002,1.7,0.0,424.09000000000003,451.0,184.73,3721.7,2240.6,515.65,1425.4,-130.94,-46.64,196.70999999999998,14.79,3.4279822616407998,0.61,1.57,0.35,0.12,0.34,4.366650366748165,7.287202235417392,11.384481313307715,12.405256723716379,9.13,0.0,9,2011,,0.6918260869565174,,327.2,114.52
2011-12-31,369.94000000000005,-35.22,-0.10215132408575033,0.006119546027742741,,-41.50999999999999,-24.350000000000023,2.18,2.29,411.45000000000005,335.13,206.34,3038.05,1591.49,664.71,1392.71,216.93,-38.58999999999999,-294.9,17.159999999999997,-5.336201022146508,1.04,1.14,0.23,0.12,0.52,-4.636781841109709,-8.172105926860025,-10.10853972257251,-10.819157629255988,4.88,0.0,12,2011,,2.109913043478258,,344.78260869565213,79.3
2012-03-31,442.45,32.12,0.08,0.0,,45.32,62.77,2.18,0.0,397.12,179.9,206.42,3846.02,2306.99,722.32,1485.23,-326.42,-17.18,188.38,17.45,6.8125,1.06,1.55,0.08,0.0,0.0,3.36,4.64,8.64,9.48,7.26,0.0,3,2012,,0.0,,401.49999999999994,32.12
2012-06-30,425.31,54.01,0.12541507024265644,0.06,,69.62,89.44,2.02,0.0,355.70000000000005,374.7,206.11,4545.88,2977.5,722.96,1513.32,392.67,-15.759999999999998,-182.12,19.820000000000004,4.02662932790224,0.97,1.97,0.2,0.06,0.3,4.740689655172414,7.148659003831418,14.272234993614305,15.727049808429118,9.93,0.0,6,2012,,25.839,,430.65,86.13
2012-09-30,437.96000000000004,43.56,0.09740458015267175,0.00222137404580153,,58.68000000000001,74.78999999999999,2.82,0.0,379.27999999999986,202.36,195.1,5838.74,4216.44,724.61,1566.57,-62.11,-7.43,-102.80000000000001,16.11,7.234772727272727,1.3,2.69,0.29,0.06,0.21,2.982595419847329,4.876946564885497,11.124274809160305,11.648244274809162,9.93,0.0,9,2012,,0.9934137931034499,,447.2068965517242,129.69
2012-12-31,507.8799999999999,51.81,0.11703636363636365,-0.0006131661442006324,,71.85999999999999,90.57,2.62,0.0,436.02,707.37,181.45,4194.7,2519.14,731.31,1620.59,442.64,-4.18,66.54,18.71,5.596337579617834,1.18,1.55,0.41,0.06,0.15,4.944072727272728,7.752945454545455,12.788363636363636,13.758909090909093,10.01,0.0,12,2012,,-0.27143818334735315,,442.6829268292683,181.5
2013-03-31,795.37,179.01,0.39,0.15,,228.46,247.26,5.4,0.0,566.91,787.52,168.64,5499.89,3636.83,735.93,1807.23,178.77,-4.81,-93.8,18.8,3.4625,2.2,2.01,0.39,0.15,0.38,13.0,19.56,39.64,43.48,22.51,0.0,3,2013,,68.85,,458.99999999999994,179.01
2013-06-30,634.62,93.05000000000001,0.2017918841432037,0.0006891862089245091,,121.47999999999999,140.65000000000003,5.1,0.0,513.14,495.0,164.08,5329.34,3434.75,745.78,1836.19,30.669999999999987,-12.940000000000001,-187.45999999999998,19.169999999999998,6.315417517463729,2.07,1.87,0.59,0.15,0.25,6.977210909358229,9.699691244578403,20.274954054252742,22.217628464309346,19.03,0.0,6,2013,,0.3177966101694949,,461.11864406779665,272.06
2013-09-30,622.8799999999999,154.95999999999998,0.33385602547890025,0.0009803454607373355,,211.35999999999996,230.71999999999997,4.96,0.0,411.53,829.36,162.89,4306.8,2313.32,747.55,1993.19,234.39,524.11,-57.97000000000003,19.36,3.7132772973670627,1.86,1.16,0.92,0.15,0.16,14.399355533698655,16.054120181724507,31.092156807643672,34.82263500538616,20.8,0.0,9,2013,,0.45502947678701844,,464.15217391304344,427.02
2013-12-31,384.5799999999999,-27.159999999999968,-0.05841444505576945,0.00025851439308108423,,-33.08999999999992,-13.210000000000036,4.52,0.0,417.6600000000001,1037.8,147.76,4035.48,2069.17,747.55,1966.03,211.68,-3.5400000000000205,0.30000000000001137,19.879999999999995,-19.35993740795289,1.72,1.05,0.86,0.15,0.17,-2.692498374431048,-3.488564997749208,-5.526278197369073,-6.058800580203064,16.4,0.0,12,2013,,0.12019716885744458,,464.95348837209303,399.86
2014-03-31,310.73,-9.74,-0.02,0.03,,-10.37,8.37,3.22,0.0,321.09,1005.62,137.58,4206.05,2249.46,747.55,1956.29,-20.78,-11.41,0.0,18.74,-40.25,1.23,1.15,-0.02,0.03,-1.58,-0.92,-0.8400000000000001,-2.0,-2.08,-3.13,0.0,3,2014,,14.61,,487.0,-9.74
2014-06-30,385.5799999999999,34.05,0.0560263266145619,0.005960510078157135,,44.599999999999994,63.56000000000001,3.4,0.0,340.99000000000007,717.88,131.19,4028.19,2048.33,880.09,1979.65,-169.33,-97.26,-21.14,18.960000000000004,15.17143906020558,1.51,1.03,0.04,0.03,0.79,3.3615795968737143,4.089921842863019,6.891238173591114,7.115343480049362,3.49,0.0,6,2014,,3.6224999999999987,,607.75,24.31
2014-09-30,531.73,92.28999999999999,0.16621698113207548,-0.0028372641509433975,,118.33000000000001,135.34,3.52,0.0,413.4,721.94,118.9,5960.51,3888.7,880.09,2071.56,7.720000000000027,-3.1599999999999966,-0.5,17.009999999999998,5.2936829558998815,1.5,1.88,0.21,0.03,0.15,6.20543396226415,9.403132075471698,17.824792452830188,18.173056603773585,9.49,0.0,9,2014,,-1.5753571428571433,,555.2380952380952,116.6
2014-12-31,626.6800000000001,113.19,0.20688367640019148,-0.0004451890856869311,,148.64999999999998,165.58,3.2,0.0,478.02,996.06,108.92,4138.15,1941.63,880.09,2196.31,504.4,-229.99,-0.28999999999999915,16.93,3.8673906705539363,1.28,0.88,0.42,0.03,0.08,10.935280038295835,14.521263762565821,20.609554810914315,21.752340832934415,12.39,0.0,12,2014,,-0.24357142857142833,,547.1190476190476,229.79
2015-03-31,490.44,54.94,0.1,0.17,,71.54,86.84,3.48,0.0,418.9,482.17,96.88,4073.77,1823.15,880.09,2250.62,-495.37,-18.23,-0.29,15.3,8.7,1.36,0.81,0.1,0.17,1.7,5.4,6.919999999999999,9.76,10.44,11.2,0.0,3,2015,,93.398,,549.4,54.94
2015-06-30,373.00000000000006,17.25,0.031063859260285362,0.0018085607424851065,,24.039999999999992,39.489999999999995,3.24,0.0,348.96000000000004,429.1,87.39,4962.99,2786.21,880.09,2176.53,49.370000000000005,-8.64,-93.78999999999999,15.45,26.072098550724636,1.31,1.28,0.13,0.17,1.31,1.3859260285358082,2.035877545366394,3.1732926998199193,3.316664357944314,8.36,0.0,6,2015,,1.004307692307691,,555.3076923076923,72.19
2015-09-30,439.8799999999999,46.3,0.08596506034264495,-0.00527645955192585,,61.64,75.53000000000002,3.08,0.0,378.2399999999999,427.28,79.2,4947.57,2719.06,880.09,2228.19,3.2200000000000273,-4.759999999999998,-0.29000000000000625,13.89,8.957127429805615,1.22,1.22,0.22,0.17,0.77,3.735572622162208,4.501443159760317,8.315165836779475,8.612136045235884,9.09,0.0,9,2015,,-2.841853146853154,,538.590909090909,118.49
2015-12-31,405.26,19.36,0.03511062749365252,0.0039491212450951515,,27.129999999999995,42.95999999999998,3.06,0.0,378.1400000000001,383.75,71.47,4009.54,1663.59,930.24,2345.61,-31.470000000000027,-11.760000000000002,-0.28999999999999204,15.829999999999998,21.788274793388428,1.21,0.71,0.25,0.17,0.68,1.9324889372506346,2.5448182807399347,3.303207834602829,3.4099441421835333,8.07,0.0,12,2015,,2.1775454545454664,,551.4,137.85
2016-03-31,421.14,25.62,0.04,0.13,,38.45,51.43,2.8,0.0,382.69,193.94,62.67,5155.25,2784.99,930.24,2370.08,-186.89,-2.63,-0.29,12.98,17.5,1.1,1.18,0.04,0.13,3.25,2.0,3.3199999999999994,4.32,4.44,6.08,0.0,3,2016,,83.265,,640.5,25.62
2016-06-30,397.16999999999996,42.41,0.07480817286491252,-0.016873438189034216,,57.08,68.77000000000001,2.56,0.0,340.09,452.99,52.99,6294.45,3957.41,930.24,2336.81,337.21,-2.3,-75.86999999999999,11.690000000000001,8.553878212685687,1.02,1.69,0.12,0.13,1.08,2.6930942231368515,4.239129795678377,7.256392767896515,7.5057533441128905,8.31,0.0,6,2016,,-9.565833333333316,,566.9166666666667,68.03
2016-09-30,578.1700000000001,90.62,0.15422250236369367,0.004574377560668123,,116.78,128.64999999999998,2.64,0.0,461.3800000000001,303.29,49.17,7012.26,4585.33,930.24,2426.62,-141.20999999999998,-8.200000000000001,-0.28000000000000114,11.869999999999997,4.280503751931141,1.01,1.89,0.27,0.13,0.48,5.163597856917743,8.110961235423888,14.94244689568232,15.58218468326505,11.36,0.0,9,2016,,2.687870370370362,,587.5925925925926,158.65
2016-12-31,493.93000000000006,72.66999999999999,0.12566142140757391,-0.002088945248205161,,95.36000000000001,104.92999999999998,2.86,0.0,398.5899999999999,705.91,45.49,6540.76,4039.06,930.24,2501.33,408.06,-5.15,-0.29000000000000625,9.57,5.689892665474062,1.06,1.61,0.4,0.13,0.33,4.448414317828116,7.326060868061559,11.623681480200586,11.98809960228255,12.24,0.0,12,2016,,-1.2080370370370446,,578.3,231.32
2017-03-31,432.0,40.63,0.07,0.13,,55.51,64.57,2.94,0.0,376.49,175.14,49.51,5252.9,2713.03,930.24,2539.41,-628.83,-99.5,197.56,9.06,10.5,1.08,1.07,0.07,0.13,1.86,3.08,4.28,6.4,6.64,9.41,0.0,3,2017,,75.4557142857143,,580.4285714285714,40.63
2017-06-30,382.44000000000005,51.85999999999999,0.08971348253865281,-0.000532103856787607,,43.77,53.290000000000006,2.82,0.0,338.66999999999996,585.8,64.5,5446.17,2932.01,930.24,2513.63,534.74,-48.21000000000001,-75.87,9.519999999999998,7.8605799267258005,1.04,1.17,0.16,0.13,0.81,3.8128230078927445,3.7903946372580815,8.25364039355606,8.54520921180668,11.36,0.0,6,2017,,-0.3075892857142861,,578.0625,92.49
2017-09-30,373.75,14.740000000000009,0.024743075631819465,0.0038537489508533233,,19.870000000000005,27.059999999999988,3.14,5.74,353.88,277.98,65.02,5461.21,2933.44,930.24,2527.18,-250.07000000000002,90.38000000000001,-148.13,7.190000000000001,31.717964721845306,1.16,1.16,0.18,0.13,0.72,1.0776984052970258,1.0502060990394484,2.3313475706425453,2.3808337219061846,9.02,0.0,9,2017,,2.2957638888888994,,595.7222222222223,107.23
