,revenue,net_profit,eps,dps,gross_profit,ebit,ebitda,close_price,allowance_doubtful_accounts,expense,operating_profit,cash,account_receivable,inventory,current_asset,property_plant_equipment,total_asset,short_term_loan,account_payable,current_portion_long_term_debt,current_liability,non_current_liability,total_liability,paid_in_capital,total_equity,cash_flow_operation,cash_flow_investment,cash_flow_financing,depreciation,P/E,P/BV,D/E,EPS,DPS,DPR%,ROA%,ROAA%,ROE%,ROAE%,ROCE%,NPM%,NPMA%,CurrentRatio,QuickRatio,month,year,dividend,number_of_shares,return_old
2000-03-31,232.22,10.35,0.49,0.0,61.46,15.44,23.42,1.75,0.0,216.78,4.88,42.75,40.32,77.94,352.04,91.5,698.4,12.05,178.26,32.22,261.37,86.96,348.33,210.99,350.07,45.14,-10.93,-25.76,7.98,0.8925000000000001,1.05,1.0,0.49,0.0,0.0,5.92,0.0,11.84,0.0,14.12,4.67,4.46,1.35,1.05,3,2000,0.0,21.122448979591837,10.35
2000-06-30,287.4,21.57,1.0203853383458648,1.0,96.41999999999999,32.660000000000004,41.2,1.55,0.0,254.73999999999998,30.360000000000003,26.77,54.41,78.01,353.02,94.36,701.34,7.34,198.49,29.18,280.86,69.93,350.8,210.99,350.54,38.989999999999995,-9.260000000000002,-45.709999999999994,8.54,0.38105702364394994,0.93,1.0,1.51,1.0,0.66,12.298684210526316,0.0,24.6243984962406,0.0,30.92240601503759,6.3,6.14,1.26,0.98,6,2000,21.13907284768212,21.13907284768212,31.92
2000-09-30,320.61,25.78,1.2197469670710572,-0.00016757147612106853,103.48000000000002,45.73,57.61999999999999,1.63,0.0,274.88,28.65,49.34,45.82,82.89,380.39,99.02,733.25,24.14,202.74,24.99,302.76,54.48,357.23,210.99,376.02,48.48000000000002,-23.209999999999997,-2.700000000000003,11.89,0.3357253685027152,0.91,0.95,2.73,1.0,0.37,14.06506759098787,0.0,27.415265164644715,0.0,38.96041594454073,7.12,6.87,1.26,0.98,9,2000,-0.0035417121509837557,21.135531135531135,57.7
2000-12-31,333.5999999999999,10.069999999999993,0.476976538291279,-0.0011074951313995115,87.88999999999999,16.200000000000003,23.440000000000012,1.65,0.0,317.4,10.39,41.58,41.49,100.63,355.71,102.37,710.47,20.77,233.31,7.84,312.17,15.19,327.36,210.99,383.11,39.23999999999998,14.599999999999998,-61.61,7.239999999999998,0.8580610724925527,0.91,0.85,3.21,1.0,0.31,5.670225763612214,0.0,10.514286557473804,0.0,16.416314003246267,5.96,5.77,1.14,0.82,12,2000,-0.023381602820855107,21.11214953271028,67.77
2001-03-31,358.08,17.73,0.84,0.0,92.84,24.67,33.72,2.45,0.0,333.4,16.9,53.67,53.23,76.99,366.17,109.37,727.66,14.25,238.45,0.0,327.14,2.12,329.26,210.99,398.39,57.95,-18.52,-27.34,9.05,0.73,1.3,0.83,0.84,0.0,0.0,9.76,13.84,17.8,18.96,24.64,5.06,4.95,1.12,0.88,3,2001,0.0,21.107142857142858,17.73
2001-06-30,410.77000000000004,36.900000000000006,1.7494233937397037,1.6499999999999997,-625.5400000000001,52.56,62.46000000000001,2.7,0.0,358.22,-708.09,64.25,72.64,91.48,383.31,153.42,790.24,19.99,252.21,0.0,349.44,2.18,351.62,210.99,438.62,24.090000000000003,15.57,-29.069999999999997,9.899999999999999,0.38492682926829264,1.3,0.8,2.59,1.65,0.64,18.669522240527186,27.99077429983526,33.637561779242176,37.42009884678749,47.33574958813839,0.0,7.11,1.1,0.84,6,2001,34.80289575289575,21.092664092664094,54.63
2001-09-30,434.7399999999999,42.07999999999999,1.992828042601592,0.0018016487616321808,898.94,63.58999999999999,74.28,3.03,0.0,371.15,817.9200000000001,53.59,54.7,117.46,401.75,158.0,817.38,23.37,219.84,0.0,337.21,2.29,339.5,210.99,477.89,25.33,-39.37,3.3799999999999955,10.690000000000001,0.3792098384030419,1.34,0.71,4.58,1.65,0.36,20.58965567159549,31.606774894013025,35.22693413297487,39.421445558887385,51.047726191707156,8.13,8.04,1.19,0.84,9,2001,0.03804311173306729,21.115720524017465,96.71
2001-12-31,449.10000000000014,27.02000000000001,1.2796993453487437,-0.00010831444859687324,126.05000000000001,40.74000000000001,52.23999999999998,4.0,0.0,408.3600000000001,38.33,84.5,70.86,121.32,487.16,166.91,905.59,18.84,291.96,0.0,393.23,4.12,397.35,210.99,508.24,87.32999999999998,-51.88999999999999,-4.530000000000001,11.5,0.778464100666173,1.66,0.78,5.86,1.65,0.28,11.932213691101596,19.627880061424076,21.26135294593066,24.24877394326357,30.957368463590083,7.56,7.49,1.24,0.93,12,2001,-0.002286987495715209,21.11433447098976,123.73
2002-03-31,453.04,21.19,1.0,0.0,123.09,28.66,40.61,6.0,0.0,424.38,19.7,91.09,65.57,121.57,554.43,165.75,967.65,13.32,318.33,0.0,432.21,3.98,436.19,210.99,531.46,78.52,-66.4,-5.52,11.95,1.5,2.38,0.82,1.0,0.0,0.0,8.76,13.52,15.96,18.24,21.4,4.77,4.68,1.28,1.0,3,2002,0.0,21.19,21.19
2002-06-30,492.91,24.09,1.1438493816254416,5.0,134.26000000000002,31.52,43.879999999999995,5.4,0.0,461.39,25.74,72.47,69.5,105.61,468.78,166.82,889.04,19.08,344.09,0.0,434.48,3.8,438.27,210.99,450.76,34.92,46.2,-99.74000000000001,12.36,1.1794603569946036,2.53,0.97,2.15,5.0,2.33,10.831987632508833,15.258418727915194,21.38732332155477,21.663975265017665,28.17593639575972,4.87,4.79,1.08,0.84,6,2002,105.30232558139537,21.060465116279072,45.28
