,revenue,net_profit,eps,dps,gross_profit,ebit,ebitda,close_price,allowance_doubtful_accounts,expense,operating_profit,cash,account_receivable,property_plant_equipment,total_asset,total_liability,paid_in_capital,total_equity,cash_flow_operation,cash_flow_investment,cash_flow_financing,depreciation,P/E,P/BV,D/E,EPS,DPS,DPR%,ROA%,ROAA%,ROE%,ROAE%,TIE,month,year,dividend,ROCE%,number_of_shares,return_old
2008-03-31,10257.42,1015.58,0.76,0.0,0.0,1722.14,1804.47,15.5,726.04,4841.87,0.0,2475.27,0.0,2304.64,337971.36,304166.48,13331.54,27504.74,24708.43,-2837.21,-22670.6,82.33,5.0975,7.51,11.06,0.76,0.0,0.0,1.2,2.16,14.76,15.84,0.0,3,2008,0.0,,1336.2894736842106,1015.58
2008-06-30,10335.65,761.13,0.569762594908567,0.6,0.0,1263.93,1296.66,13.4,1746.98,5319.000000000001,0.0,2976.49,0.0,2314.9,346671.65,313551.65,13331.54,26916.72,-7400.68,-4179.19,12081.089999999998,32.730000000000004,5.882450041385834,6.64,11.65,1.33,0.6,0.45,0.8739215741454711,1.5593502597497622,11.309573312470802,12.114952018055845,0.0,6,2008,801.5233082706767,,1335.8721804511279,1776.71
2008-09-30,9833.57,576.23,0.4310202555101278,0.00046026564366664577,0.0,827.46,891.4299999999998,10.6,2898.25,5186.519999999999,0.0,2546.75,0.0,2419.04,368694.3,336296.07,13331.54,26244.72,20097.879999999997,-6222.630000000001,-14304.99,63.97,6.145418843170262,5.38,12.81,1.76,0.6,0.34,0.6269385534692767,1.1069383834691917,8.786935663467833,8.884894812447406,0.0,9,2008,0.6153280929596576,,1336.8977272727273,2352.94
2008-12-31,10912.900000000001,415.4699999999998,0.3121566530969039,0.2973261317375808,0.0,528.4599999999996,673.3899999999999,7.05,3579.67,6333.43,0.0,4017.99,0.0,2522.25,394135.71,361774.54,13331.54,26592.13,-6229.479999999996,1226.1500000000015,6474.580000000002,144.92999999999998,5.647164596721788,3.53,13.6,2.08,0.9,0.43,0.420210879168909,0.726364519706257,6.249136074497634,6.2971601749740795,0.0,12,2008,395.73107517482504,,1330.966346153846,2768.41
2009-03-31,17062.48,2190.44,1.7,0.0,0.0,3604.98,3771.28,9.6,1257.38,6152.86,0.0,2850.5,0.0,2589.74,386076.5,346709.18,13331.54,28146.22,12031.32,5653.04,-18851.84,166.3,1.4125,4.55,12.32,1.7,0.0,0.0,2.28,4.0,31.12,31.48,0.0,3,2009,0.0,,1288.4941176470588,2190.44
2009-06-30,10011.66,743.7999999999997,0.5804917116527617,0.6,0.0,1523.48,1702.6599999999994,13.7,2602.87,13124.619999999999,0.0,2597.92,0.0,2553.52,391424.04,349888.95,13331.54,29416.17,1926.17,-2690.4,511.6399999999994,179.18,5.897672492605541,0.65,11.89,2.29,0.6,0.26,0.7604694912481595,1.4094034571132554,10.1091744369922,10.565456131741096,4.16,6,2009,768.7965065502182,,1281.3275109170304,2934.24
2009-09-30,18781.800000000003,1001.5400000000004,0.7812245095000231,0.0003208321834122963,0.0,2459.1899999999996,2637.9100000000008,17.4,2788.62,17031.63,0.0,2737.08,0.0,2495.78,402098.1,357806.32,13331.54,31153.64,-11525.76,281.84000000000015,11383.07,178.72000000000003,5.5703897497853285,0.82,11.49,3.07,0.6,0.2,0.9975244551270653,2.005227731224815,12.855850885974322,13.955163550808232,4.81,9,2009,0.41131103935845204,,1282.0130293159611,3935.78
2009-12-31,14364.129999999997,1173.23,0.9162612130334449,0.34926929244953303,0.0,2576.130000000001,2763.66,22.1,2796.0,12726.07,0.0,3665.41,0.0,2423.02,459965.26,412558.64,13331.54,33322.66,12276.74,-47063.630000000005,35715.229999999996,187.52999999999997,6.031194948986985,0.98,12.38,3.99,0.95,0.24,1.0195989438266906,2.1861671047815525,14.08148811609294,15.661407200220786,5.05,12,2009,447.2231347913756,,1280.453634085213,5109.01
2010-03-31,13061.36,1343.38,1.05,0.0,0.0,3175.35,3356.38,24.8,239.01,10049.0,0.0,3159.14,0.0,2310.37,444003.43,393987.76,13331.54,35022.92,23355.34,-5078.33,-18783.29,181.03,5.905,1.13,11.25,1.05,0.0,0.0,1.2,3.08,15.36,17.0,5.13,3,2010,0.0,,1279.4095238095238,1343.38
2010-06-30,17002.27,1368.5299999999997,1.0698303409773922,0.6,0.0,4183.9,4565.3099999999995,29.0,861.27,13764.71,0.0,12487.5,0.0,9343.0,838775.13,771517.01,13331.54,33544.17,7685.369999999999,-33541.21,35129.34,381.4100000000001,6.777149350032517,0.67,23.0,2.12,0.6,0.28,0.6459353002127651,2.422257375797869,16.30986633037232,17.37969667134971,3.0,6,2010,767.5216981132074,,1279.2028301886792,2711.91
2010-09-30,17402.98,1537.9899999999998,1.2050887550295302,-0.0013899749916423986,-7881.53,4167.57,4547.240000000001,41.25,1265.11,-5427.209999999999,-7881.53,11439.36,0.0,9216.92,845117.82,775081.21,13331.54,34765.14,-75082.18,21395.45,52638.59,379.66999999999996,8.559265827476123,1.03,22.29,3.33,0.6,0.18,0.7237770300477658,2.6779750111767338,17.689110614367397,18.6589718346314,3.22,9,2010,-1.7739503654597684,,1276.246246246246,4249.9
2010-12-31,19227.479999999996,1388.9500000000007,1.086262181118491,0.5011283209222508,-3433.260000000001,3619.0699999999997,4015.6699999999983,36.0,1819.96,7841.0999999999985,-3433.260000000001,15298.1,0.0,9111.0,881914.52,810196.54,13331.54,36092.17,3208.8700000000026,-3225.0499999999993,3874.9300000000076,396.6,8.281978472947186,0.84,22.45,4.41,1.1,0.25,0.6305739645495095,2.226714312315455,15.389945822286466,16.01066706863989,2.91,12,2010,640.7681252681256,,1278.6507936507937,5638.85
2011-03-31,13720.27,1144.27,0.9,0.0,-3756.6,3305.46,3738.75,32.5,723.22,5087.47,-3756.6,11400.95,0.0,8906.75,862729.11,791277.52,13331.54,36001.36,-36643.97,4739.5,28007.31,433.29,9.0275,0.84,21.98,0.9,0.0,0.0,0.52,2.04,12.720000000000002,12.88,2.23,3,2011,0.0,,1271.411111111111,1144.27
2011-06-30,15504.689999999999,1582.8200000000002,1.2362652497717348,0.7,-3363.8799999999997,3148.17,3585.1899999999996,28.5,1610.17,5245.53,-3363.8799999999997,12474.75,0.0,8753.88,860547.96,788630.11,13331.54,36625.16,-23388.53,3155.3100000000004,21307.02,437.0199999999999,5.763204944339849,0.79,21.53,2.13,0.7,0.33,0.7429199623041411,1.7644349104723351,17.296105372393285,18.039025334697428,1.77,6,2011,896.2267605633803,,1280.323943661972,2727.09
2011-09-30,14911.870000000003,1337.1499999999996,1.0462317678089874,-0.001238386166060461,-4357.98,3109.5600000000004,3583.8200000000006,27.25,1742.33,5870.52,-4357.98,15194.94,0.0,8850.87,888110.0,815201.12,13331.54,36982.25,11289.779999999999,-7923.34,-646.2400000000052,474.26,6.51208480723928,0.73,22.04,3.18,0.7,0.22,0.6053668090467097,1.4476162825030015,14.46300267700726,14.910447709780914,1.65,9,2011,-1.5827354061476626,,1278.0628930817609,4064.24
2011-12-31,14480.089999999997,938.1900000000005,0.7333081922185821,0.5007282184128954,-4511.6500000000015,2344.709999999999,2756.42,26.75,2097.95,5556.279999999999,-4511.6500000000015,16005.68,0.0,8814.75,895156.64,819475.5,13331.54,38258.66,-28112.520000000004,11015.970000000001,17907.28,411.71000000000004,9.117721676845838,0.75,21.42,3.91,1.2,0.31,0.4201049489947888,1.005251127951816,9.812451308663993,10.097522524053316,1.53,12,2011,640.628609113867,,1279.3938618925831,5002.43
2012-03-31,17017.44,1193.38,0.93,0.0,-3510.06,2823.45,3233.44,33.5,416.0,5808.31,-3510.06,10518.45,0.0,8756.28,903646.66,826147.34,13331.54,39311.27,56857.42,-4918.2,-57426.45,409.99,9.005,0.85,21.02,0.93,0.0,0.0,0.52,1.28,12.16,12.68,1.09,3,2012,0.0,,1283.2043010752689,1193.38
2012-06-30,16502.430000000004,1709.37,1.3367564895357849,0.7,-3876.3300000000004,3535.13,3939.9199999999996,28.75,901.46,5251.21,-3876.3300000000004,11818.57,0.0,8555.97,928942.33,850092.27,12778.3,40426.75,53444.46000000001,10357.099999999999,-62501.43000000001,404.78999999999996,5.378859243463967,0.6,21.03,2.27,0.7,0.31,0.7302105934028076,1.672417810696753,16.912619550426317,17.737050865558523,1.37,6,2012,895.1211453744494,,1278.7444933920706,2902.75
2012-09-30,17680.649999999994,1241.1999999999998,0.9704480025096827,0.00013815055364657043,-3615.05,2914.0200000000004,3323.0600000000004,37.75,2000.12,5523.119999999999,-3615.05,10786.14,1390.28,8431.42,957209.27,876212.63,12778.3,41316.96,53263.350000000006,9030.890000000001,-63326.669999999984,409.03999999999996,9.723859470673544,0.7,21.21,3.24,0.7,0.22,0.5151761000977327,1.1980839537156576,12.016782055768045,12.675728230311657,1.54,9,2012,0.1766941317233659,,1278.9969135802469,4143.95
2012-12-31,18316.739999999998,1337.5900000000001,1.0468337547477535,0.4993159346677246,-4147.42,2941.49,3342.379999999999,37.75,2895.8,5995.0,-4147.42,15181.4,1532.39,8344.28,1023912.27,940122.55,12778.3,42771.72,16014.809999999998,-11755.09,135.52999999999884,400.8900000000001,9.015758191972129,0.66,21.98,4.29,1.2,0.28,0.5270771352576102,1.2396073366243794,12.513201618523263,13.206210444510122,1.67,12,2012,638.0000625917294,,1277.7482517482517,5481.54
2013-03-31,18079.2,1953.21,1.5300000000000002,0.0,-3654.16,3875.85,4244.19,44.5,1347.74,5164.19,-3654.16,12006.24,1304.0,8079.68,1033719.32,944816.74,12778.3,45677.65,-1896.08,-4679.63,3400.76,368.34,7.27,0.77,20.68,1.53,0.0,0.0,0.76,1.6,17.12,18.4,4.64,3,2013,0.0,,1276.6078431372548,1953.21
2013-06-30,22680.34,4078.1400000000003,3.2387924096595286,0.9,-4276.52,9859.38,10228.369999999999,38.5,8090.88,7644.79,-4276.52,12493.32,0.0,7955.28,1024069.08,933743.51,12778.3,44884.94,-21723.75,15369.330000000002,6841.289999999999,368.99000000000007,2.9726820315143665,0.66,20.8,4.79,0.9,0.19,1.5957307070556341,3.8135259270312614,36.35020458106394,38.243444402994356,6.39,6,2013,1133.239039665971,,1259.1544885177454,6031.35
2013-09-30,14194.470000000001,1661.25,1.3389166211683956,-0.01335595844435164,-3526.5699999999997,3649.3899999999994,4030.789999999999,33.5,9756.46,3053.3100000000013,-3526.5699999999997,12605.85,1275.71,7843.47,1027291.86,934838.6,12778.3,45754.59,15972.52,-10080.460000000001,-5779.5199999999995,381.4,6.251322799097067,0.57,20.43,6.2,0.9,0.15,0.6478628812105139,1.5116800561578658,14.520766710864985,15.26364948131971,5.43,9,2013,-16.571297730487004,,1240.741935483871,7692.6
2013-12-31,18224.469999999994,1538.4899999999998,1.2483130486215601,0.5939486683482911,-4474.32,3552.920000000002,3933.2000000000007,32.25,11494.24,5613.119999999999,-4474.32,17940.11,1216.15,8083.96,1050913.89,955474.47,12778.3,47368.9,1158.67,-286.75,4462.320000000001,380.28,6.465105054306496,0.54,20.17,7.49,1.5,0.2,0.586657133664605,1.3466447840937525,12.993122199003581,13.653111474376264,4.65,12,2013,732.0151686119127,,1232.4552736982644,9231.09
2014-03-31,17399.04,1323.34,1.1,0.0,-4050.07,3336.62,3687.35,36.0,1654.96,5022.61,-4050.07,13246.08,1200.42,7963.24,1031317.34,932807.4,12778.3,48932.18,-6120.92,-287.52,1714.41,350.73,8.1825,0.63,19.06,1.1,0.0,0.0,0.52,1.28,10.8,11.2,3.25,3,2014,0.0,,1203.0363636363634,1323.34
2014-06-30,17436.79,1235.3,1.0235265609855237,1.0,-3330.1,3168.1000000000004,3528.1200000000003,35.25,3812.73,4580.14,-3330.1,12950.26,1195.57,7960.08,1021546.51,922442.22,12778.3,49162.34,3532.13,13270.78,-17098.74,360.02,8.611305593782886,0.59,18.76,2.12,1.0,0.47,0.4827955476346809,1.2359566019447832,10.042147390801363,10.505631116530658,2.53,6,2014,1206.9056603773583,,1206.9056603773583,2558.64
2014-09-30,17169.159999999996,1202.31,0.9974094843058271,-0.00122194136517596,-4034.25,3110.2300000000005,3476.3399999999992,37.25,5492.06,5012.91,-4034.25,12155.47,1053.8,7931.9,1012132.2,911074.37,12778.3,49752.44,-14110.14,-3133.120000000001,16448.48,366.1099999999999,9.337388651845197,0.64,18.31,3.12,1.0,0.32,0.4731301399912256,1.2020063015993299,9.667199617118015,10.07639325170502,2.79,9,2014,-1.4729680696661944,,1205.4326923076922,3760.95
2014-12-31,17422.33000000001,1359.25,1.125584938088356,0.6017900442590887,-4557.42,3379.0999999999985,3749.67,31.75,7102.32,5475.139999999999,-4557.42,16605.43,1127.06,7981.57,1025630.37,921354.75,12778.3,51353.0,40217.46,-15561.279999999999,-20206.210000000003,370.57000000000016,7.053576972595182,0.54,17.94,4.24,1.6,0.38,0.5309362915511113,1.327340728877778,10.58686965352916,11.011618686770047,2.66,12,2014,726.7182510885343,,1207.5943396226414,5120.2
2015-03-31,16455.5,1331.51,1.1,0.0,-4228.89,3368.0,3741.83,34.75,1647.41,5153.24,-4228.89,12454.87,1064.04,7792.98,990377.04,883456.57,12778.3,52637.71,-7952.76,11148.0,-7345.81,373.83,7.8975,0.61,16.78,1.1,0.0,0.0,0.52,1.32,10.12,10.48,3.56,3,2015,0.0,,1210.4636363636362,1331.51
2015-06-30,16251.09,1392.8,1.1656470812792963,1.0,-3762.67,1777.04,2132.62,33.25,5179.14,4966.120000000001,-3762.67,11035.28,1739.97,7727.95,967253.79,861701.61,12778.3,51289.47,-7926.949999999999,16984.2,-10476.829999999998,355.58,7.1296022041929925,0.6,16.8,2.28,1.0,0.44,0.5725985662424614,1.0633973373074284,10.858922809812391,11.083872246550504,2.43,6,2015,1194.872807017544,,1194.872807017544,2724.31
