,revenue,net_profit,eps,dps,gross_profit,ebit,ebitda,close_price,allowance_doubtful_accounts,expense,operating_profit,cash,account_receivable,inventory,current_asset,property_plant_equipment,total_asset,short_term_loan,account_payable,current_portion_long_term_debt,current_liability,non_current_liability,total_liability,paid_in_capital,total_equity,cash_flow_operation,cash_flow_investment,cash_flow_financing,depreciation,P/E,P/BV,D/E,EPS,DPS,DPR%,ROA%,ROAA%,ROE%,ROAE%,ROCE%,NPM%,NPMA%,TIE,CurrentRatio,QuickRatio,month,year,dividend,number_of_shares,return_old
1999-09-30,,,,,,,,0.16,0.0,,,36.68,1742.92,5.28,1471.22,558.62,2446.98,2724.19,833.31,3050.91,8884.8,146.66,9031.45,397.06,-6822.24,,,,,,-0.01,-1.32,-18.1,0.0,0.0,,,,,,-169.49,-169.48,0.0,0.17,0.16,9,1999,,39.7,-718.57
1999-12-31,466.65,283.07000000000005,7.13037405281286,0.0,-2.260000000000005,430.71999999999997,452.11999999999995,0.16,0.0,35.92999999999995,-58.07000000000001,19.83,950.76,3.95,1340.37,514.58,2223.89,2675.34,760.01,2796.75,8523.54,56.95,8580.49,397.06,-6571.36,23.21,46.809999999999995,-71.07000000000001,21.400000000000002,0.003846221782597944,-0.01,-1.31,-10.97,0.0,0.0,50.90710080367394,-0.0,-17.237695522388062,-0.0,-5.381904936854191,-56.31,-48.9,0.0,0.16,0.16,12,1999,0.0,39.69917958067457,-435.5
2000-03-31,1335.62,-585.47,-14.749999999999998,0.0,-9.31,-139.37,-72.19,0.16,0.0,1474.99,-163.01,97.2,803.68,3.34,1165.62,282.58,1919.03,2574.95,635.3,2795.39,8539.29,82.85,8622.13,397.06,-6703.1,36.08,-96.54,59.38,67.18,-0.0025,-0.01,-1.29,-14.75,0.0,0.0,-122.04,0.0,34.92,0.0,8.44,-50.15,-43.84,0.0,0.14,0.14,3,2000,0.0,39.69288135593221,-585.47
2000-06-30,-175.92999999999984,-1318.5,-33.20539451777076,0.0,-759.71,-1074.6599999999999,-1051.6499999999999,0.16,0.0,898.7299999999998,-835.59,70.16,160.9,2.5,621.08,229.45,1033.72,2560.17,510.57,2854.04,8998.47,77.93,9076.4,397.06,-8042.68,151.72000000000003,8.400000000000006,-217.32,23.00999999999999,-0.0,-0.01,-1.13,-47.95,0.0,0.0,-510.20659989390583,0.0,65.56593853894758,0.0,42.21482481341618,-200.79,-164.18,0.0,0.07,0.07,6,2000,0.0,39.707403545359746,-1903.97
2000-09-30,-890.4300000000001,1341.97,33.7880346975089,0.0,783.88,821.15,749.6399999999999,0.16,0.0,-1711.58,958.03,117.57,146.86,2.26,670.99,211.82,956.78,2653.01,585.54,3040.39,9167.82,7.74,9175.56,397.06,-8218.78,-182.26000000000002,88.36,158.05,-71.50999999999999,0.0010469682630759257,-0.01,-1.12,-14.15,0.0,0.0,561.048525266904,220.5415466192171,-65.33149323843416,-71.34886761565836,-45.65563416370107,-215.5,-208.72,0.0,0.07,0.07,9,2000,0.0,39.71731448763251,-562.0
2000-12-31,198.66000000000003,-252.44000000000005,-6.3571833407003595,0.0,9.219999999999999,-71.34000000000003,-55.35000000000002,0.16,0.0,270.0,-5.149999999999999,65.67,126.16,2.11,577.69,197.46,834.19,2583.55,531.15,3101.51,9299.19,2.05,9301.24,397.06,-8467.05,100.28999999999999,-30.799999999999997,-124.81,15.990000000000002,-0.00806567897322136,-0.01,-1.1,-20.51,0.0,0.0,-121.0437463778793,-37.64097244732578,11.927080202347625,13.427263886842496,6.79422032316684,-204.38,-174.06,0.0,0.06,0.06,12,2000,0.0,39.709410043881036,-814.44
2001-03-31,633.65,-1139.21,-28.690000000000005,0.0,34.42,-622.57,-576.01,0.16,0.0,1256.22,-50.52,79.96,138.93,1.95,570.74,184.74,816.18,2614.68,514.48,3197.7,9607.14,0.2,9607.34,397.06,-8791.16,86.17,6.63,-128.06,46.56,-0.0025,-0.01,-1.09,-28.69,0.0,0.0,-558.32,-182.08,51.84,58.8,28.32,-211.05,-179.79,0.0,0.06,0.06,3,2001,0.0,39.70756361101429,-1139.21
2001-06-30,163.17000000000007,-59.159999999999854,-1.5891255622220144,0.0,36.3,-47.989999999999895,-37.200000000000045,0.16,0.0,211.16000000000008,-16.96999999999999,72.77,134.01,2.16,583.77,173.9,805.42,2605.18,537.3,3226.11,9653.28,1.97,9655.25,3.97,-8849.83,-9.200000000000003,0.2400000000000002,1.7000000000000028,10.79,-0.0,-0.0,-1.09,-32.19,0.0,0.0,-29.381297595901028,-14.399383162128524,2.673719802732038,2.8020741507213898,1.4968091657835192,-177.4,-150.39,0.0,0.06,0.06,6,2001,0.0,37.22802112457285,-1198.37
2002-06-30,689.86,9637.34,532.0598018478559,0.0,107.41,1448.6799999999998,1425.5700000000002,0.16,0.0,-758.8200000000002,12.879999999999995,181.76,70.24,2.21,496.88,428.42,962.39,246.41,23.41,20.35,425.1,422.63,847.72,350.39,86.78,-105.87,-316.85,609.62,-23.11,0.0,0.64,9.77,465.9,0.0,0.0,4005.6029108765647,402.1225529655871,44421.95721534737,-879.8001102030224,661.5402490114316,1976.06,567.64,0.0,1.17,1.16,6,2002,0.0,18.113264649066323,8438.97
2002-12-31,-1254.68,-8427.58,-236.7713432835821,0.0,-142.45999999999998,-810.95,-828.16,0.16,0.0,-443.72999999999996,41.22,120.53,62.78,4.42,455.27,425.43,938.56,248.1,46.46,18.69,422.03,395.02,817.04,350.39,98.17,-6.460000000000001,313.67,-512.8199999999999,-17.21,-0.00016893936337596322,0.57,8.32,0.32,0.0,0.0,-3581.166567164179,-0.0,-34331.844776119404,-0.0,18823.32179104478,6.64,4.91,0.0,1.08,1.07,12,2002,0.0,35.59375,11.39
2003-03-31,395.69,64.86,1.8500000000000003,0.0,38.42,15.9,39.24,0.16,0.0,379.79,-24.49,145.27,65.06,18.83,505.65,451.88,1014.34,246.76,70.24,29.98,480.9,360.75,841.66,350.39,151.64,-16.32,20.12,-40.16,23.34,0.0225,0.37,5.55,1.85,0.0,0.0,25.56,0.0,171.08,0.0,11.92,23.54,16.39,0.0,1.05,1.01,3,2003,0.0,35.059459459459454,64.86
