Date,Open,High,Low,Close,Adj Close,Volume
2004-08-25,25.0,25.0,20.700001,21.299999,11.663506,68234700
2004-08-26,21.700001,22.200001,21.299999,21.6,11.82778,21268600
2004-08-27,21.700001,21.700001,20.1,20.299999,11.115923,9216100
2004-08-30,20.1,20.799999,19.9,20.299999,11.115923,4179800
2004-08-31,20.299999,20.799999,20.200001,20.4,11.17068,4410300
2004-09-01,20.5,21.0,20.5,20.6,11.2802,5380600
2004-09-02,20.700001,20.799999,20.1,20.6,11.2802,3829600
2004-09-03,20.6,20.6,20.0,20.0,10.95165,1291700
2004-09-06,20.0,20.200001,20.0,20.1,11.006406,923900
2004-09-07,20.200001,21.200001,20.1,21.1,11.553988,6209100
2004-09-08,21.200001,21.299999,20.6,20.6,11.2802,1714400
2004-09-09,20.6,20.9,20.6,20.6,11.2802,874800
2004-09-10,20.700001,20.799999,20.5,20.5,11.225441,964600
2004-09-13,20.700001,21.0,20.5,20.6,11.2802,1312800
2004-09-14,20.799999,20.799999,20.4,20.4,11.17068,634900
2004-09-15,20.6,20.799999,20.4,20.4,11.17068,1344700
2004-09-16,20.5,20.5,20.299999,20.299999,11.115923,474900
2004-09-17,20.4,20.4,20.1,20.1,11.006406,587900
2004-09-20,20.299999,20.5,20.0,20.0,10.95165,841700
2004-09-21,20.0,20.1,19.700001,19.700001,10.787374,582700
2004-09-22,19.700001,19.799999,19.5,19.6,10.732615,624700
2004-09-23,19.4,19.4,18.9,19.0,10.404067999999999,1543600
2004-09-24,19.0,19.5,19.0,19.1,10.458824,688400
2004-09-27,19.299999,19.299999,19.0,19.0,10.404067999999999,650500
2004-09-28,19.0,19.0,18.6,18.799999,10.29455,927000
2004-09-29,19.0,19.0,18.700001,18.700001,10.239792,324300
2004-09-30,18.799999,18.799999,18.5,18.5,10.130276,309100
2004-10-01,18.700001,19.0,18.700001,18.9,10.349309,309200
2004-10-04,19.0,19.200001,18.9,18.9,10.349309,232800
2004-10-05,19.1,19.4,19.0,19.0,10.404067999999999,290200
2004-10-06,19.1,19.200001,18.799999,18.799999,10.29455,371600
2004-10-07,18.799999,19.299999,18.799999,19.0,10.404067999999999,362900
2004-10-08,19.1,19.200001,19.0,19.0,10.404067999999999,535600
2004-10-11,19.0,19.4,19.0,19.1,10.458824,769100
2004-10-12,19.200001,19.299999,19.1,19.200001,10.513587,515200
2004-10-13,19.200001,19.4,19.200001,19.200001,10.513587,215800
2004-10-14,19.200001,19.700001,19.200001,19.4,10.623099,1135400
2004-10-15,19.4,19.5,19.4,19.4,10.623099,194600
2004-10-18,19.5,19.5,19.4,19.5,10.67786,327600
2004-10-19,19.5,19.5,19.4,19.4,10.623099,117500
2004-10-20,19.4,19.4,19.200001,19.200001,10.513587,111700
2004-10-21,19.200001,19.200001,19.1,19.1,10.458824,47700
2004-10-22,19.200001,19.200001,19.200001,19.200001,10.513587,80600
2004-10-26,19.200001,19.200001,19.1,19.1,10.458824,304800
2004-10-27,19.200001,19.4,19.1,19.200001,10.513587,658100
2004-10-28,19.299999,19.4,19.0,19.0,10.404067999999999,398800
2004-10-29,19.0,19.1,19.0,19.1,10.458824,146500
2004-11-01,19.1,19.200001,19.0,19.0,10.404067999999999,74800
2004-11-02,19.200001,19.799999,19.200001,19.799999,10.842132000000001,649200
2004-11-03,19.9,20.299999,19.9,20.200001,11.061166,380700
2004-11-04,20.200001,20.299999,19.700001,19.700001,10.787374,225000
2004-11-05,19.9,19.9,19.4,19.4,10.623099,105100
2004-11-08,19.5,19.700001,19.5,19.700001,10.787374,213100
2004-11-09,19.700001,19.799999,19.700001,19.799999,10.842132000000001,11000
2004-11-10,19.799999,19.9,19.799999,19.9,10.896891,306500
2004-11-11,20.0,20.700001,20.0,20.700001,11.334959,1014600
2004-11-12,21.0,21.0,20.700001,20.9,11.444474000000001,776000
2004-11-15,21.1,21.1,20.5,20.5,11.225441,549700
2004-11-16,20.700001,20.799999,20.6,20.700001,11.334959,193200
2004-11-17,20.799999,20.799999,20.5,20.6,11.2802,215700
2004-11-18,20.6,20.700001,20.5,20.700001,11.334959,356000
2004-11-19,20.700001,20.700001,20.4,20.4,11.17068,256900
2004-11-22,20.299999,20.5,20.0,20.0,10.95165,174100
2004-11-23,20.1,20.299999,19.799999,19.9,10.896891,702900
2004-11-24,19.9,19.9,19.6,19.799999,10.842132000000001,311900
2004-11-25,19.9,19.9,19.5,19.6,10.732615,630700
2004-11-26,19.700001,19.799999,19.700001,19.799999,10.842132000000001,280300
2004-11-29,19.799999,20.0,19.799999,20.0,10.95165,334800
2004-11-30,20.1,20.1,19.9,20.1,11.006406,284700
2004-12-01,20.1,20.1,20.0,20.0,10.95165,257900
2004-12-02,20.1,20.200001,20.0,20.0,10.95165,262800
2004-12-03,20.0,20.1,20.0,20.0,10.95165,75800
2004-12-07,20.1,20.1,19.9,19.9,10.896891,90100
2004-12-08,20.0,20.0,19.700001,19.799999,10.842132000000001,197100
2004-12-09,20.0,20.0,19.799999,19.9,10.896891,253400
2004-12-13,20.0,20.200001,20.0,20.0,10.95165,193600
2004-12-14,20.0,20.0,19.9,19.9,10.896891,131500
2004-12-15,19.9,20.0,19.9,20.0,10.95165,143200
2004-12-16,19.9,20.0,19.799999,20.0,10.95165,282700
2004-12-17,20.0,20.0,19.9,20.0,10.95165,564100
2004-12-20,19.9,20.0,19.9,20.0,10.95165,343400
2004-12-21,20.0,20.0,19.9,20.0,10.95165,341900
2004-12-22,20.0,20.1,19.9,20.0,10.95165,434900
2004-12-23,20.0,20.0,19.9,19.9,10.896891,320600
2004-12-24,19.9,20.0,19.9,19.9,10.896891,409300
2004-12-27,19.799999,19.799999,19.700001,19.799999,10.842132000000001,328800
2004-12-28,19.799999,19.9,19.799999,19.799999,10.842132000000001,121800
2004-12-29,19.9,20.0,19.9,20.0,10.95165,40800
2004-12-30,19.9,20.0,19.9,20.0,10.95165,74100
2005-01-04,20.0,20.0,19.9,20.0,10.95165,277300
2005-01-05,20.0,20.0,19.799999,19.799999,10.842132000000001,448700
2005-01-06,20.0,20.0,19.9,19.9,10.896891,62100
2005-01-07,19.9,20.0,19.9,19.9,10.896891,132900
2005-01-10,19.9,19.9,19.9,19.9,10.896891,51500
2005-01-11,19.9,19.9,19.799999,19.799999,10.842132000000001,92500
2005-01-12,19.799999,19.9,19.799999,19.9,10.896891,311800
2005-01-13,19.9,19.9,19.799999,19.9,10.896891,195000
2005-01-14,19.9,20.9,19.9,20.6,11.2802,3498000
2005-01-17,20.9,21.200001,20.700001,20.9,11.444474000000001,2542900
2005-01-18,21.0,21.0,20.6,20.799999,11.389716,905700
2005-01-19,20.9,21.0,20.4,20.4,11.17068,1445200
2005-01-20,20.4,20.4,20.299999,20.299999,11.115923,250300
2005-01-21,20.4,20.799999,20.4,20.700001,11.334959,1033600
2005-01-24,20.799999,21.700001,20.799999,21.6,11.82778,3260400
2005-01-25,21.9,22.4,21.799999,21.799999,11.937298,2814600
2005-01-26,22.0,22.1,21.5,21.5,11.773023,865000
2005-01-27,21.6,21.9,21.299999,21.4,11.718263,497600
2005-01-28,21.4,21.6,21.299999,21.299999,11.663506,326800
2005-01-31,21.5,21.799999,21.4,21.799999,11.937298,294100
2005-02-01,21.799999,21.9,21.5,21.700001,11.882541,956200
2005-02-02,21.9,22.700001,21.9,22.299999,12.211089999999999,4515700
2005-02-03,22.6,22.6,22.200001,22.200001,12.156333,1500300
2005-02-04,22.4,22.4,22.1,22.200001,12.156333,1116800
2005-02-07,22.4,22.6,22.4,22.6,12.375363,1097700
2005-02-08,22.700001,23.299999,22.700001,23.299999,12.758674000000001,1844200
2005-02-09,23.6,23.700001,23.299999,23.5,12.868189,1248900
2005-02-10,22.700001,23.299999,22.6,23.0,12.594395,4470000
2005-02-11,23.0,23.299999,22.799999,23.1,12.649156,683000
2005-02-14,23.4,23.700001,23.299999,23.6,12.92295,574300
2005-02-15,24.1,25.25,24.0,24.6,13.470531,4057800
2005-02-16,25.0,26.25,24.700001,26.0,14.237142,4528200
2005-02-17,26.5,26.75,24.9,25.0,13.689563,2093100
2005-02-18,25.0,25.75,24.9,25.75,14.100247,1313900
2005-02-21,25.75,25.75,25.0,25.25,13.826460999999998,906800
2005-02-22,25.25,25.5,24.9,25.5,13.963351000000001,861000
2005-02-24,25.75,27.0,25.5,26.5,14.510933999999999,3093000
2005-02-25,26.5,26.5,26.0,26.25,14.374042000000001,924300
2005-02-28,26.25,26.25,24.9,25.25,13.826460999999998,1457600
2005-03-01,25.25,25.75,25.0,25.25,13.826460999999998,653100
2005-03-02,25.25,25.75,25.25,25.75,14.100247,1163000
2005-03-03,25.75,25.75,25.5,25.5,13.963351000000001,498100
2005-03-04,25.75,26.0,25.5,25.5,13.963351000000001,625900
