Date,Open,High,Low,Close,Adj Close,Volume
2004-02-10,4.89551,5.31916,4.6319099999999995,4.66956,4.653461,1885295
2004-02-11,4.7072199999999995,4.75429,4.255330000000001,4.27416,4.259425,66840074
2004-02-12,4.33064,4.33064,3.9352400000000003,4.01055,3.9967230000000002,40040716
2004-02-13,4.029380000000001,4.3118099999999995,4.029380000000001,4.14235,4.128069,61016362
2004-02-16,4.198840000000001,4.198840000000001,3.9540699999999998,3.9540699999999998,3.940438,12812230
2004-02-17,3.96348,4.01055,3.82226,3.87875,3.8653779999999998,11806860
2004-02-18,3.87875,3.87875,3.69046,3.69046,3.6777370000000005,11039635
2004-02-19,3.7281199999999997,3.85992,3.6528,3.69046,3.6777370000000005,21576637
2004-02-20,3.6716300000000004,3.69046,3.5021699999999996,3.5963199999999995,3.583921,7913586
2004-02-23,3.5869,3.5963199999999995,3.5021699999999996,3.521,3.508861,4055896
2004-02-24,3.521,3.57749,3.4456900000000004,3.4456900000000004,3.433811,3418153
2004-02-25,3.4645099999999998,3.5586599999999997,3.29505,3.29505,3.28369,10347082
2004-02-26,3.29505,3.33271,3.03145,3.08794,3.0772939999999998,6524869
2004-02-27,3.08794,3.18208,3.05028,3.1255900000000003,3.114815,7199365
2004-03-01,3.14442,3.23857,3.01262,3.01262,3.002234,3718011
2004-03-02,3.05028,3.06911,2.9184799999999997,2.95613,2.945939,7070095
2004-03-03,2.97496,2.99379,2.88082,2.89965,2.889653,2410339
2004-03-04,2.9373099999999996,3.20091,2.89965,3.10677,3.096059,21729063
2004-03-08,3.11618,3.23857,3.10677,3.23857,3.227405,8164584
2004-03-09,3.27623,3.5398300000000003,3.27623,3.5398300000000003,3.527626,23078691
2004-03-10,3.5869,3.61515,3.31388,3.31388,3.302455,12094291
2004-03-11,3.27623,3.31388,3.20091,3.31388,3.302455,4143634
2004-03-12,3.2574,3.29505,3.16325,3.16325,3.152344,2536635
2004-03-15,3.2197400000000003,3.2197400000000003,3.06911,3.08794,3.0772939999999998,2420536
2004-03-16,3.08794,3.10677,2.97496,3.08794,3.0772939999999998,1356852
2004-03-17,3.06911,3.16325,3.06911,3.10677,3.096059,859955
2004-03-18,3.14442,3.18208,3.10677,3.16325,3.152344,471085
