,dividend,close_price,dividend_yield
2004-04-01,0.25,7.45,3.36
2010-04-29,0.35,9.55,3.66
2011-05-04,0.7,24.6,2.85
2012-05-04,0.75,23.4,3.21
2013-04-30,0.75,24.2,3.1
2014-04-30,0.45,17.6,2.56
2015-05-13,0.4,23.9,1.67
2016-05-09,0.2,15.5,1.29
2017-05-04,0.22,14.9,1.48
