,dividend,close_price,dividend_yield
2001-04-03,0.5,0.6389,78.26
2002-03-18,6.5,3.8014,170.99
2003-03-26,5,2.3,217.39
2006-03-24,1.2,1.62,74.07
2007-04-03,0.3,1.14,26.32
2008-04-03,0.8,1.71,46.78
2009-04-03,2.5,2.02,123.76
2010-04-05,2.5,6.15,40.65
2011-04-04,0.3,9.3,3.23
2012-04-02,0.33,10.3,3.2
2014-02-28,0.35,13,2.69
2015-03-06,0.4,13.4,2.99
2016-03-07,0.25,12.1,2.07
2017-03-07,0.3,15.7,1.91
