,dividend,close_price,dividend_yield
2005-07-05,0.35,6,5.83
2006-07-05,0.28,4.38,6.39
2007-08-01,0.17,5.95,2.86
2008-08-04,0.4,5.8,6.9
2009-04-03,0.4,4.04,9.9
2009-08-03,0.12,5.15,2.33
2010-02-09,0.345,6.25,5.52
2010-07-28,0.175,11.7,1.5
2010-11-11,0.59,39,1.51
2011-08-03,1.35,23.8,5.67
2011-08-10,0.35,18.9,1.85
2012-08-03,0.17,14.6,1.16
2013-08-01,0.14,10.8,1.3
2015-08-03,0.1,9.6,1.04
2017-08-03,0.36,12.8,2.81
