,dividend,close_price,dividend_yield
2005-12-13,0.15,0.51,29.41
2006-11-16,0.11,1.43,7.69
2007-08-08,0.1,2.14,4.67
2007-11-23,0.2,2.38,8.4
2009-03-19,0.05,0.66,7.58
