,dividend,close_price,dividend_yield
2002-04-29,1,23.6247,4.23
2003-04-28,0.2,21.8074,0.92
2004-04-29,1,22.5343,4.44
2005-04-26,0.55,17.6277,3.12
2006-04-26,0.3,8.5412,3.51
2007-04-30,0.2,7.36,2.72
2008-04-30,0.15,6.1,2.46
2010-05-04,0.2,5.75,3.48
2011-05-12,0.1,6,1.67
2012-05-04,0.2,6.6,3.03
2017-05-05,0.12,7.7,1.56
