,dividend,close_price,dividend_yield
2001-03-16,1.9,2.4,79.17
2001-08-22,1.2,4,30
2002-04-02,2.35,4.525,51.93
2002-09-03,1.4,5.3,26.42
2003-03-31,2.7,4.3,62.79
2003-09-02,1.6,8.3,19.28
2004-03-30,3.4,7.55,45.03
2004-08-23,0.16,6.85,2.34
2005-03-28,0.19,5.6,3.39
2005-08-23,0.1,4.12,2.43
2011-04-01,0.1,4.22,2.37
2012-03-22,0.2,8.4,2.38
2013-03-14,0.3,25,1.2
2014-03-18,0.45,17.9,2.51
2015-03-18,0.53,13.2,4.02
2016-03-11,0.3,8.25,3.64
2017-03-06,0.25,14.2,1.76
