,dividend,close_price,dividend_yield
2005-04-04,0.5,7.95,6.29
2007-04-03,0.25,7.4,3.38
2008-04-02,0.25,5.95,4.2
2009-03-24,0.3,4.82,6.22
2010-04-02,0.12,5.5,2.18
2011-03-25,0.003,7.4,0.04
2012-03-28,0.03,2.2,1.36
2014-03-27,0.04,3.26,1.23
2015-03-24,0.07,3.26,2.15
2015-08-25,0.05,2.84,1.76
2016-03-08,0.2,3.08,6.49
2017-03-23,0.1,2.64,3.79
