,dividend,close_price,dividend_yield
2012-05-08,0.1,4.22,2.37
2013-04-12,0.15,5.5,2.73
2014-04-30,0.1,3.42,2.92
2016-04-28,0.1,2.66,3.76
2017-05-08,0.13,3.14,4.14
