,dividend,close_price,dividend_yield
2009-11-24,0.15,15.1,0.99
2010-05-11,0.15,23.5,0.64
2010-08-31,0.2,33,0.61
2011-05-04,0.4,35.75,1.12
2011-08-23,0.38,57,0.67
2012-05-09,0.34,50,0.68
2012-08-24,0.36,45.25,0.8
2013-05-13,0.36,74,0.49
2013-08-22,0.4,60,0.67
2014-05-12,0.51,70.75,0.72
2014-10-08,0.05,86.5,0.06
2015-05-11,0.46,49.75,0.92
2015-08-25,0.32,48.5,0.66
2016-05-10,0.32,37.5,0.85
2016-08-25,0.32,46.5,0.69
2017-05-08,0.43,48.25,0.89
