,dividend,close_price,dividend_yield
2001-04-25,0.25,15.5,1.61
2002-04-04,2.25,24.7,9.11
2003-03-19,2.5,33.5,7.46
2004-04-08,3.85,59.5,6.47
2005-04-07,4.4,60,7.33
2006-04-04,4.5,67,6.72
2007-04-04,5.4,128,4.22
2008-04-02,5.75,120,4.79
2009-03-24,6.53,102,6.4
2010-03-23,6.64,118,5.63
2011-03-24,7.3,162,4.51
2012-03-27,6.11,146.5,4.17
2013-03-21,0.93,30.75,3.02
2014-03-25,0.91,27,3.37
2015-03-19,1,34.25,2.92
2016-03-28,1.12,49.5,2.26
2017-03-22,1.19,53,2.25
