,dividend,close_price,dividend_yield
2001-04-03,2.4,33,7.27
2002-03-05,3.02,49.5,6.1
2002-06-04,1.1,53,2.08
2003-06-03,6.58,95.5,6.89
2004-06-03,4.82,85,5.67
2005-06-08,7.32,88.5,8.27
2006-06-07,2.83,62,4.56
2007-06-06,4.71,73,6.45
2008-06-06,3.97,64.5,6.16
2009-07-31,2.88,59,4.88
2010-08-05,8.92,127,7.02
2011-08-05,6.6,111,5.95
2012-08-03,4.63,111,4.17
2013-08-02,9.23,144,6.41
2014-08-04,2,112.5,1.78
2015-08-04,2,144,1.39
2016-08-05,20,211,9.48
2017-08-10,1,140,0.71
