,dividend,close_price,dividend_yield
2001-03-22,0.45,11,4.09
2002-04-03,0.5,10.9,4.59
2003-04-01,0.2,11.8,1.69
2004-03-24,0.2,12.6,1.59
2005-05-17,0.3,10.2,2.94
2006-03-30,0.35,10.5,3.33
2007-05-08,0.35,10.6,3.3
2008-04-22,0.35,10.5,3.33
2009-05-11,0.25,10,2.5
2010-04-01,0.1,7.4,1.35
