,dividend,close_price,dividend_yield
2015-05-07,0.6,41,1.46
2015-08-19,0.35,37,0.95
2016-03-08,0.54,37.25,1.45
2016-08-25,0.4,61.5,0.65
2017-03-07,0.6,59,1.02
