,dividend,close_price,dividend_yield
2005-04-07,1,17.9,5.59
2006-04-28,0.5,17.6,2.84
2008-04-04,1,16.5,6.06
2009-04-03,0.5,13,3.85
2010-04-05,1,17,5.88
2011-04-04,1,18.6,5.38
2012-04-03,0.5,16.2,3.09
2013-04-04,0.5,21.5,2.33
2014-04-04,0.65,19.6,3.32
2015-04-03,0.3,21.2,1.42
2016-04-04,0.75,22.6,3.32
2017-04-03,0.8,30.25,2.64
