,dividend,close_price,dividend_yield
2005-03-31,0.1,1.65,6.06
2006-02-03,0.025,1.15,2.17
2006-11-23,0.15,1.38,10.87
2008-04-01,0.01,1.18,0.85
2011-04-01,0.02,1.3,1.54
2016-03-08,0.0135,0.96,1.41
2017-03-27,0.0495,2.3,2.15
