,dividend,close_price,dividend_yield
2004-04-01,0.1,4.58,2.18
2005-04-01,0.05,3.34,1.5
2007-03-30,0.05,1.61,3.11
2011-03-21,0.05,2.54,1.97
2012-03-12,0.075,3.66,2.05
2013-03-20,0.1,7.85,1.27
2014-03-12,0.095,4.04,2.35
2015-03-13,0.1,4.66,2.15
2016-03-22,0.05,2.56,1.95
2017-03-20,0.07,3.22,2.17
