,dividend,close_price,dividend_yield
2001-05-23,0.1,6.5,1.54
2003-04-08,3,26.75,11.21
2003-08-27,1,24,4.17
2004-04-05,1,27.5,3.64
2004-09-02,0.5,24.2,2.07
2005-04-04,1.5,25.25,5.94
2005-09-02,0.75,25,3
2006-04-04,1,24.9,4.02
2007-04-04,1,30.5,3.28
2008-04-01,4.15,38.25,10.85
2009-03-27,0.5,17.7,2.82
2010-04-02,0.5,24.5,2.04
2011-03-30,0.5,37,1.35
2012-05-04,2,42,4.76
