,dividend,close_price,dividend_yield
2014-05-06,0.045,2.58,1.74
2015-04-08,0.012,4.3,0.28
2016-04-21,0.13,3.42,3.8
2017-03-10,0.07,3.24,2.16
2017-08-23,0.27,3.62,7.46
