,dividend,close_price,dividend_yield
2006-12-01,0.16,2.6,6.15
2007-11-30,0.14,2.46,5.69
2008-12-03,0.14,1.47,9.52
2009-12-15,0.11,2.12,5.19
2010-12-09,0.08,2.02,3.96
2011-12-09,0.1,2.08,4.81
2012-12-07,0.16,3.36,4.76
2013-12-09,0.16,3.2,5
2014-12-08,0.16,4.52,3.54
2015-12-04,0.12,3.98,3.02
2016-12-07,0.08,3.1,2.58
2017-12-08,0.07,3.04,2.3
