,dividend,close_price,dividend_yield
2014-04-17,0.05,2.22,2.25
2014-08-26,0.03,3.14,0.96
2015-04-21,0.068,3.8,1.79
2015-08-25,0.032,3.06,1.05
2016-05-09,0.068,3.62,1.88
2016-08-23,0.04,4.78,0.84
2017-05-04,0.085,4.9,1.73
2017-08-18,0.06,5,1.2
