,dividend,close_price,dividend_yield
2009-08-26,0.15,4.92,3.05
2010-04-09,0.195,6.75,2.89
2010-08-25,0.15,7.3,2.05
2011-03-09,0.22,8.35,2.63
2011-08-24,0.18,11.5,1.57
2012-03-06,0.25,14.2,1.76
2012-08-23,0.2,17.2,1.16
2013-03-12,0.44,42.5,1.04
2013-08-23,0.3,30,1
2014-03-12,0.4,39.25,1.02
2014-08-25,0.3,32,0.94
2015-04-21,0.3,36.75,0.82
2015-08-25,0.23,23.7,0.97
2016-04-18,0.3,16.2,1.85
2016-08-24,0.2,25,0.8
2017-04-19,0.22,17.7,1.24
