,dividend,close_price,dividend_yield
2013-03-14,0.01,7.65,0.13
2014-03-24,0.02,10.5,0.19
2015-03-12,0.02,28,0.07
2016-03-22,0.1,22,0.45
2017-03-09,0.15,24.9,0.6
