,dividend,close_price,dividend_yield
2014-04-22,0.182,9.35,1.95
2014-07-21,0.164,9.9,1.66
2014-10-20,0.168,9.7,1.73
2015-02-26,0.169,9.4,1.8
2015-04-30,0.1675,9.05,1.85
2015-07-23,0.165,8.95,1.84
2015-10-27,0.169,8.3,2.04
2016-02-24,0.1685,8.8,1.91
2016-05-11,0.167,9.5,1.76
2016-08-23,0.167,8.95,1.87
2016-11-02,0.167,8.55,1.95
2017-07-03,0.09,6.05,1.49
2017-09-11,0.1,5.55,1.8
2017-11-17,0.095,5.9,1.61
