,dividend,close_price,dividend_yield
2005-01-06,1.2,51,2.35
2006-01-03,1.7,52.5,3.24
2006-09-26,0.95,59,1.61
2006-12-29,1.8,59.5,3.03
2007-12-28,0.4,57,0.7
2008-12-29,2.58,20.6,12.52
2009-12-18,0.42,39.5,1.06
2010-12-20,0.55,39,1.41
2011-12-27,0.8,46,1.74
2012-12-19,1.8,93,1.94
2013-12-19,4.6,182.5,2.52
2014-12-16,3.4,280,1.21
2015-05-29,1.54,296,0.52
2015-12-14,5,327,1.53
2016-12-08,6.83,400,1.71
2017-12-12,0.86,62.5,1.38
