,dividend,close_price,dividend_yield
2008-04-08,0.19,4.48,4.24
2008-09-19,0.1,3.1,3.23
2009-04-30,0.1,2.28,4.39
2010-05-06,0.05,3.7,1.35
2011-04-28,0.15,3.52,4.26
2012-05-08,0.0112,2.86,0.39
2013-05-07,0.0371,14.4,0.26
2014-05-06,0.01112,5.95,0.19
