,dividend,close_price,dividend_yield
2001-05-25,2,28.75,6.96
2002-04-03,3,55.5,5.41
2003-04-02,6.27,68.5,9.15
2004-04-02,4.36,88.5,4.93
2005-04-01,4.23,69.5,6.09
2006-03-31,4.33,69.5,6.23
2007-04-03,3.29,51.5,6.39
2008-03-27,3.15,54,5.83
2009-03-31,1.4,36,3.89
2010-03-31,0.85,34.5,2.46
2011-03-30,2.21,43.5,5.08
2012-03-30,1.35,32,4.22
2015-03-06,1.1,64.5,1.71
2016-03-03,3.13,61.5,5.09
2017-03-22,2.22,46.25,4.8
