,dividend,close_price,dividend_yield
2004-03-11,0.5,10.7,4.67
2005-04-04,0.07,10.7,0.65
2006-03-13,0.06,6.9,0.87
2008-04-02,0.07,8,0.88
2011-04-05,0.05,4.14,1.21
2017-03-28,0.01026,4.94,0.21
