,dividend,close_price,dividend_yield
2006-03-01,0.5,7.3,6.85
2006-11-20,0.35,7,5
2008-03-31,0.24,6.6,3.64
2009-05-07,0.5,9,5.56
2010-11-23,3.5,10.3,33.98
2013-10-11,1,6.9,14.49
