,dividend,close_price,dividend_yield
2004-05-04,0.38,1.62,23.46
2006-04-03,0.5,1.16,43.1
2007-04-02,0.6,1.15,52.17
2008-05-06,0.06,1.43,4.2
2009-05-12,0.06,1.38,4.35
2009-06-25,0.1,1.89,5.29
2009-09-10,0.9529,2.88,33.09
2010-05-25,0.095,2.2,4.32
2011-05-03,0.105,4.5,2.33
2014-01-02,0.07,4.14,1.69
2014-05-02,0.08,4.4,1.82
2014-08-20,0.08,4.22,1.9
2016-05-09,0.08,4.9,1.63
2017-05-08,0.08,5.55,1.44
