,dividend,close_price,dividend_yield
2002-04-01,0.25,9.1,2.75
2003-03-31,0.5,11.2,4.46
2004-03-30,1,20,5
2005-04-07,1,15.3,6.54
2006-03-31,1,14.6,6.85
2007-03-30,2.5,20.8,12.02
2008-03-31,2.5,20.7,12.08
2009-03-30,2.5,17.4,14.37
2010-03-29,1.15,17.4,6.61
2011-04-01,2,24,8.33
2012-04-02,2.2,30.5,7.21
2013-04-01,3.65,53,6.89
2014-03-31,2.85,43.5,6.55
2015-03-30,1.87,35.25,5.3
2016-03-25,1.11,25.75,4.31
2017-03-24,1.34,27.25,4.92
