,dividend,close_price,dividend_yield
2015-02-24,0.2683,9.8,2.74
2015-08-07,0.3417,9.7,3.52
2016-02-19,0.3417,9.45,3.62
2016-08-17,0.34,9.75,3.49
2017-02-17,0.345,9.9,3.48
2017-08-21,0.34,9.65,3.52
