,dividend,close_price,dividend_yield
2012-04-04,1,34,2.94
2013-04-04,1,45,2.22
2014-03-07,6.5,87.5,7.43
2015-04-02,6,99,6.06
2016-03-08,9,101.5,8.87
2016-10-06,2.5,83.5,2.99
2017-03-09,1.4,83,1.69
2017-09-06,3.25,85.75,3.79
