,dividend,close_price,dividend_yield
2003-04-29,0.15,4.8,3.13
2004-05-06,0.2,8.35,2.4
2006-05-04,0.22,4.4,5
2007-05-04,0.1,4.14,2.42
2008-05-02,0.15,4,3.75
2009-04-30,0.04,2.14,1.87
2010-04-23,0.04,3.98,1.01
2011-04-29,0.04,3.94,1.02
2012-05-03,0.06,4.24,1.42
2013-05-02,0.15,14.1,1.06
2013-10-03,0.03,2.4,1.25
2014-05-06,0.07,1.97,3.55
2015-05-07,0.07,2.22,3.15
2016-05-09,0.02,2.46,0.81
2017-05-05,0.06,1.99,3.02
