,dividend,close_price,dividend_yield
2001-03-01,4,42,9.52
2002-02-28,4.5,65,6.92
2003-02-27,5,78,6.41
2004-03-03,4.5,90,5
2005-03-08,0.75,71.5,1.05
2006-03-23,2.5,80,3.13
2007-03-29,0.3,91,0.33
2009-05-15,5,51,9.8
2010-04-16,4,81,4.94
2012-03-05,4,80,5
2013-03-05,8,330,2.42
2014-03-10,15,224,6.7
2016-12-01,9,221,4.07
2017-05-22,6.5,208,3.13
2017-12-04,10,250,4
