,dividend,close_price,dividend_yield
2005-04-01,0.5,14.9,3.36
2006-04-03,0.4,15.8,2.53
2007-04-02,0.45,8.8,5.11
2008-03-31,0.65,15.4,4.22
2009-04-27,0.7,7.65,9.15
2010-04-26,0.9,11.6,7.76
2011-04-28,0.7,12.88,5.43
2012-04-27,0.65,15.7,4.14
2013-05-02,0.0324,7.8,0.42
2014-05-02,0.12,3.44,3.49
2015-04-30,0.08,3.82,2.09
2016-04-28,0.18,3.28,5.49
2017-04-28,0.19,3.72,5.11
