,dividend,close_price,dividend_yield
2001-05-04,1.5,57.5,2.61
2002-03-28,2,74.5,2.68
2003-03-27,2,80.5,2.48
2004-04-02,0.2,13,1.54
2005-03-31,0.2,15,1.33
2006-03-30,0.2,17.5,1.14
2007-03-30,0.2,21.3,0.94
2008-03-31,0.2,20,1
2009-05-06,0.2,17,1.18
2010-04-30,0.2,17.1,1.17
2011-05-12,0.22,20,1.1
2012-04-30,0.23,23,1
2013-04-29,0.23,27.5,0.84
2014-04-30,0.23,22.5,1.02
2015-05-06,0.23,25.75,0.89
2016-05-03,0.23,24.2,0.95
2016-11-24,0.1,34,0.29
2017-05-04,0.35,41.5,0.84
2017-11-23,0.1,55.5,0.18
