,dividend,close_price,dividend_yield
2004-03-31,1,3.3,30.3
2004-11-23,1,3.225,31.01
2005-03-24,1,2.75,36.36
2005-08-22,0.5,2,25
2007-03-29,0.1,1.98,5.05
